,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.232862604158477,0,0.129576983186085,0,0,0,0,0.252009505415034,0.0618538128807597,0,0.132434113133378,0,0,0,0,0,0,0.0959721562015551,0,0,0,-0.0775923805353647,0,0,0,0,0,0,0,0.00232283902761546,0,0,0,0,0.0731054293930193,0,0,0,0,0,0,0,0,0,0.0180471561454494,0.026561576728822,0,0,0,0,0,0
X601939.CH.EQUITY,0.457696114582298,0,0,0.0182294693431602,0,0,-0.0318976004486539,0,0,0,0.192575628856996,0,0.226742348656878,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852091031185842,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0,0
X601288.CH.EQUITY,0.47254032505746,0.0317203244588874,0,0,0.171265867976012,0,0,0,0,0,0,0,0.0722057074558686,0,0,0,0,0,0,0,0.0673170504571392,0.0535753813285819,0,0,0,0,0,0,0,0,0.0365812410037795,0,0,0,0,0,0,0,0,0,0,0.0465664115191206,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.342456437115118,0,0,0,0,0,0,0,0,0,0,0,0,0.165343750468132,0,0.0104028724243069,0,0,0,0,0,0,0.387921375860948,0,0,0.0988602726648525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105043913447904,0,0
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0,0
X5.HK.EQUITY,0,-0.256043101592183,0,0,0,0,0,0,0,0,0,0,0,-0.0294866068994378,0,0,0,0,0,0,0,0,1.17102927503676,-3.46944695195361e-18,-0.765211618104692,0,0,0.49513515261413,0,0,0,0,0,0,0,0,0,0,0,0,0.402803389915169,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0719674388534628,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118907033623948,-6.93889390390723e-18,0,0,0,0,0,0.0904443934287624,0,0.148683835773218,0.158787135434685,0,0,0,0.196262374553129,0,0,0,0.0500833493801204,0,0,0,0,0,0.0222982639613478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516608835051528,0,0
X601658.CH.Equity,0,0,0,0.505334441154021,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.395589988640702,0,0,0,0,0,0,0,0.103157824077277,0.00376646150785035,0,0,0,6.93889390390723e-18,0,0.907016733819055,0,0,0,0,0,0,0,0,0,0,-0.134934585968765,0,0,0,0,0.243935910508138,0,0,0,-0.126151450332784,0,0,0.0665141199874845
