,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.243686092342273,0,0.178329983133409,0,0,0,0,0,0,0.198918991104218,0,0,0,0,0,0,0,0,0,0,0,0.049198132983622,0,0,0,0,0,0,0.12951190268277,0,0,0,0,0,0,0,0,0,0,-0.0640413350568028,0.0398955898717823,0,0,0,0,0,0,0.0232781278576596,-0.0108994919823601,0,-0.209683623356687,0
X601939.CH.EQUITY,0.453941908906402,0,0,0.0808961374539105,0,0,0,0,0,0,0,0,0,0.10344941332764,-0.149121401913015,0,0,0,0,0,0,0,0,0,0,0.269591051969554,0,0,0,0,0,0,0,0,0,0,0,-0.0210409046314108,0,0,0,0,0,0,0,0,0,0.142317565672045,0.0714805969623517,0,-0.0749549561588307,0,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296441651063519,0.094663893864528,0,0,0.174280827991486,0,0,0,0,0,0,0,0,0.185025755768309,0,0,0,0,0.0447871784270389,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119221477183542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.483264194515638,0,0,0,0,0,0.309385053818409,0,0,0,0,0,0.190069916449516,0,0.142566654751642,0,0,0.0540923130389003,0,0,0,0.0378288424416621,0,0,0,0,0,0,0,0,0,0,0,0,-0.528306535044768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258391449891159
X600036.CH.EQUITY,0,0.0497390705939454,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.169945069482662,0,0,0,0,0.0286862164732523,0,0,0,0,0.207940669905718,0.0133301185999467,0,0,0,0,0,0,0,0,0.35784172351679,0,0,0,0,0,0,0,0,0.112117460491292,0,0.142476701066466,0,0,0,0.00287624747131329,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0282956363905445,0,0,0,0,0,-0.103988435832065,0,0,0,0,0,0,0,0,0,0,0.302882613004481,0.147965351584409,0,0,0,0,0,0,0,0.100284943564162,0,0,0,0,0,0,0,0,0.0457040442141632,0.180897938426318,0,0,0,0,0,8.67361737988404e-19,0,0,0.147050582364859,0,-0.0373560030193604
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0780650251992123,0.0730028353408528,0,0,0,0,0,0,-0.0453990468907525,0,0.0980897119727222,0,0,0,0.143787256202401,0,0,0.289176607348923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318554505131239,0,0.109527583059519,0,-0.150131868456716,-0.154205570600358,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.417805784509762,0,0,0.220646011530078,0,0,0,0,0,0,0,0,0,0,0,0.103103881010624,0,0,0,0,0,0,0,0,0.0285352640053728,0,0,0,0,0.223918484676697,0,0.0108634436156316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218601262015337,0,0,0.033518730162833,0
X388.HK.EQUITY,0,0,0.423427425401018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879434835982328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456992327937537,0,0,0,0,0,0,0,0,0,0,0,0.00600239692269454,0,0,0.00135346089147321,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.033327483608204,0,0.3512232393726,0,0,0,0.0272708195775638,0,0,0,0,0,0,0,0.0139571891650629,0.0281015596640838,0,0,0,0,0,0,0,0,0,0,0.244659054685774,0.0626063544058895,0,0,0,0,0,0,0.00947369617211077,0,0,0.0330535155621647,0.0179899929324063,0,3.46944695195361e-18,0,0,0,0.0849114888764586,0.134402264022284,0,0,0,0
X600000.CH.EQUITY,0.131236226443859,0,0,0.129584339785414,0,0,0,0,0,0,0,0,0.251555935869771,0,0,0,0,0,0.0296088124787082,0,0.0109950824976637,0,0,0,0,0.0536741334994224,0,0,0.155037872972618,0,0,0,0,0.0150388903101881,0,0,0,0,0,0,0.0286089844359519,0,0,0.0418301245548956,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293418550567546,0,0,0,0,0,0,0,-0.0166806237054741,0,0,0.342437787146785,0,0,0,0.42060439932855,0,0.0219812207642802,0.051697244754843,0,0.107859400315981,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725237805434798,0,0,0,0.0270440702580317,0,0,0.252193254418314,0,0,0,0,0,0,0,0.00733366820983073,0.180043340958041,0.270415516086799,0,0.0788217390660794,0.0473048401947916,0,0.0380846871958409,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0149759197887303,0,0,0.349791209775218,0,0,0,0,0,0,0,0,0,0,0,0.189350198394654,0,0,0,0,0,0,0,0,0,0.0388545088959538,0,0,0.0257493802709855,-0.059098459216677,0,0,0.284197912419779,0,0,0,0.141648414794112,0,-0.0810862761581606,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.245356973242515,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0415823313364219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703558950375262,0,0.16791290052048,0,0.290133995121891,0,0,0,0,0,0.119659745062823,0,0,0,0,0,0,0,0,0,0,0.141058412923869,0,0,0
