,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0358485487572943,0,0.0946437593572671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095363550390151,0.453006362867919,0,0.684568529967502,-0.0684394544471419,0,0.15199450564692,0,0,0,0,0,0,0.0173508509633435,-0.250842463279725,0,0,0,0,0,0,0,0,0,0,-0.28291715958423,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.106317976872097,0.00899791201157825,0.098176788338724,0,0,0.047230500726304,0,0,0,0,0,0,0,0,0,0.267693146627556,0,0,0,0,0,0,0,0,0.140733449031376,0.037215145526778,0,0,0,0,0,0,0,0,0,0.197635306553529,0,0,0,0,0,0,0.0524293418339303,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.841507977709419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859011377997718,0.069101269122787,0,0,0,0,0.0934482623957531,0,-0.00979045617204803,0,0,0,0,0,0,0.0562269672178764,0,0.0273419409801359,0,0,0,-0.0582551155105561,0,0,0,0,0,0,0,0,-0.0639438882729112
X601288.CH.EQUITY,0.0163711525789399,0,0.897126633131456,0,-0.0743112486162597,0,0,0,0,0,0,0,0,0,0.000956269908469832,0,0.0176782198280473,0.128065626413239,0,0,0,0,0,0,0,0,-0.0736777974069168,0.0264925825041471,0,0,0.0316619277200711,0,0,0,0,0,0,0,0,0,-0.100637587492518,0,0,0,0,0,0,0,0,0,-0.0366499595592109,-0.014983502078553,0
X601628.CH.EQUITY,0,0.0437500013494387,1.73472347597681e-18,0,0,0,0.290315439320308,0,0,-0.0125667326361485,0,0,0,0,0,0,0,0,0,0,0,0,0.0213778817548092,0,0,0,0,0.0227836345616047,0,0,0,0,0,0,0,0,0,0.161641789781228,0,0.17094539332696,0,0,0,-0.0261002697159601,0,0.0796544340299994,0,0.118371712592071,0,0.0778871158550864,0.102358530661275,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19677200375475,0,0,0,0,0,-0.237454303615269,-0.203669118360758,0,0,0.0275512793306196,0,0,0,0,0,-0.061870751029943,0,0,0,-0.0682525790916978,0,0,0,0,0,0,0,0,0,0,0.0347352704281445,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.391014743671847,0,0,0,0.0641585310035116,0.0336894591857435,-0.0147779005801211,0,0,0,0,0,0.0730837984113736,0,0,0,0.0237029860852574,0,0,0,0,0,0,0,0.134098948129316,0,0,0,0,0,0.249691214599485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481453472103308,0,0,0.0533759004799091,0,0.0503028475648285
X1299.HK.EQUITY,0,0,0,0,0.111524291043537,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.179905417564933,0,0,-0.0572818423940523,0,0,0,0,0,0.0287043381767274,0.17760768238004,0,0,0,0,0,0.0298745473468903,0.20309637410334,0,0,0,0,0.0763363757178188,0,0,0,0,0.46064115615206,0,0,0.0594585870977637,-0.0157513495765375,0
X5.HK.EQUITY,0,0,0,0,-0.0711199851078094,0,0,0,0,0.0361703459726736,0,0,0,0,0,0,0.198206773468304,0,0,0,0,0.266932298466264,0,0,0,0.212132545891481,0,0.131391850261833,0,0,0,0,0,0,0,0,0,-0.0218907256088675,0,0,0,0,0,0.182555108975444,0.0351696476106678,0,0,0,0,0,0.19626610305809,0,0.187754488957421
X388.HK.EQUITY,0,0.198155049310481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145823332413429,0,0,0,0,0.559332790154711,0.279059868075138,0,0,0,0,0,0.158659758806734,0,-0.231733248901104,0,0,0,0.0551246598240402,0,0,0.0406951958994938,0,0,0,0.00534612697686104,0,-0.484737341463,-0.0127540073659349,-0.14155839852441,0,0,0,0,0,0,-0.127373372787987,0
