,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.189602086689639,0,0,0,0,0,0,0,0,0,-0.182706839705651,0.620813175357105,0,0.715331805099622,0,0,0.0684188275286777,0,-0.10936359706853,0,-0.0668821050129167,0,0.00842958758606605,0,-0.333124137911426,0,0,-0.124607445471534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320183588789802
X601318.CH.EQUITY,0,0,0,0,0,0.155643918004713,0,0,0,0,0.0858417525463626,0,0,0,0,0,0,0,0,0.260970131258389,0,0,0,0,0,0,0,0.0992420974895973,0,0.0440386360295186,0,0,0,0,0,0,-8.67361737988404e-19,0,0.244481244055337,0,0,0,0,0,0,0.0157677537741345,0.0143498378086543,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.812579333046176,0,0.0607849360091393,1.73472347597681e-18,1.73472347597681e-18,0,0,0,0,0.0321329855176935,0,0,0,0.0213839550771843,0,0,0,0,0,0.0100976461222813,0.0068264731891627,0,0,0,0,0,0,0,0.0413788739790029,0,0,0,0,0,0,0.00988410679050339,0,0,0,-0.0155180308175217,0.0249144645215555,0,0,0,0,0.0558381726131391,0,0,0,0
X601288.CH.EQUITY,0.0574450401102529,0,0.889228762641414,0,0,0,-0.0575704938194568,0,0,0,0,0,0,0,0,0,0.0261107802266246,0,0.117612113912201,0,0,0,0,0,0,0.0262032440918001,-0.0797632439195877,0,0,0,0.00493128565175538,0,0,0,-0.0230156324110335,0,0,-0.0940177496657021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610164570259846,-0.0218334630871526,0
X601988.CH.EQUITY,0.0819737336979239,0,0,0,0,0,0,0,0,0,0,0,1.22553636080411,0,0,0,0,0,0,-0.23011983879771,-0.0414617456272958,0,0,0,0,0.0506503896214434,0,0,0,-0.118571029793726,0,0,-0.0906592266875794,0.00128513432114117,0,0,-0.156775467574115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122026712554548,0
X600036.CH.EQUITY,0,0,0.374376579460528,0.0398712940882882,0,0,0,0,0.100726203530927,0,0,0,0,0,0,0,0,0,0,0.0045062254962207,0,0,0,0,0,0,0,0,0,0,0,0,0.396214418167105,0,0,0,0,0,0,0,0,0,0,-0.00261483761192351,0.0433421876776203,0.108620160296,0,0,0,0,0,0,0.0468998447164863
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.108843269501986,0.00723556645247305,0.827590641692583,0,0,0,0,0,0,0,0,0,0,0.0711517604695631,0,0,0,0,0,0,0,-0.0467217835972421,0,0,0,0,0,0.0669806929855446,0,0.118138221510154,0,0,0,0,0.0137092967393381,0,8.67361737988404e-19,0,0,0.129249519058819,0,0.181916392245296,0.174048376866158,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.264859408508475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216184146960703,0,0.0501016978543706,0.0457355336827789,0,0,0.0706339750184481,0.260161462417589,0,0,0.0747648767500472,0,0,0,0,0,0,0,0,0,0,0,0.451587070807644,0,0,0.0153430973576353,0.0252167594322054,0,-0.0797128806079392,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.108313005857045,0,0,0,0,-0.0522157782057106,0,0,0,0,0.306843950165761,0,0,0,0,0.152774943128787,0,0,0.232025590047869,0.203479324933944,0,0,0,0,0,0.0877224165552123,0,0,0,0,0,0,0,0,0,0,0.165976200103038,0,0,0,0,0,0,0.022375182395173,0.157310614933688,0,0.201327662163649
X601658.CH.Equity,0,0,0,0.200390028140642,0,0,0,0,0,0,0,0,0,0,0.0734924167165689,0,0,0.15250005982263,0.20508502331568,0,-0.221491716478303,0,0,0,0,0,-0.13796568826019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459258638865718,0,0,0,0,0,0,0,0,0,0,0
