,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.296220410918541,0,0.00556592798328875,0,0,0.444305282517655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115302454434653,0,0,0,0.0651416686127683,0,0,0.0179442830262273,0,0,0,0,0,0,0,0.0769369584856219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.230423532967002,0,0,0,0,0,0.180559939039463,0,0,0,0.0144143985809833,0,0.12465721769252,0,0,0,0,0,0.139557409673597,0,0,0,0,0,0,0,0.0266993476617081,0,0,0,0,0,0,0.0890499084441416,0,0.085095489563304,0,0,0,0,0,0,0,0,0.0182200489802055,0,0,0,0,-0.0345562521745686,-0.0792790143967872
X601939.CH.EQUITY,0.460672913241268,0.153282739216193,0,0,0,0,0,0.226738613324793,0,0,0,0.0121690789728652,0,0,0,0,0,0,0,0,0,-0.133518283535599,0,0,0,0,0,0,0.135440933997395,-0.0234605135999566,0,0,0.11417599875695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132792458753811,0.161842734666195,0,0
X601288.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0.568936746511848,0,-0.0830728558850021,0,0.0384602276209186,0,0,0,0,0,0,0,0,0,0.0613827845744154,0.105428014810378,0.0761899454443081,0,0,0,0,0.114580090808161,0,0,0,0.0557966590372167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536390929163228,0,0,0,0.0056309774377232,0,0
X600036.CH.EQUITY,0,0.156008996853132,0,0,0,0.0176625898117921,0,0,0,0,0,-0.00710440065317859,0.11263321782937,0,0,0.0297625353173114,0,0,0,0,0,0,0.0923483973991926,0,0,0,0.0847839466173906,0,0,0.0315830600156953,8.67361737988404e-19,0,0,0,0,0,0,0.053488134200315,0,0,0.0809294422815458,0,0,0,0,0,0,0,0,0.358497664268026,-0.287177379884467,0,0
X1299.HK.EQUITY,0,0,-0.155505423869415,0,0,0,0,0,0,0.174696391541925,0,0,0,0,0,0,0,0,0,0.147513149447706,0,0,0.0666746721257682,0.160950428467735,0,0,0,0,0,0,0,0,0.0717698336570013,0,0,1.73472347597681e-18,0,0.210706171825181,0.0262947948972329,0,0.0476769801537163,0.0725818898545317,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.115415989020404,0,0,0,0,0,0,0,0,0,0,0,-0.0191085472462251,0,0,-0.126552194124125,0,0,0,-0.0161104606082965,0,0.16065408863201,0,0,0,0,-0.120627931420307,0,0,0,0,0,0,0.569503064181783,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00998180533530394,0
X601988.CH.EQUITY,0.123754549660179,0,0.100248011306133,0.31830337285675,0,0,0,0,0,0,0,0,0.273289860115773,0,0,0,0.0902277466202753,0,0,0,0,0,0.00933400219521918,0.0196644827170304,0,0,0,0,0,1.73472347597681e-18,0.171176324516492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.271185135581485,0,0,0,0,0,0,0,0,0,0,0,-0.0297572794271649,-0.10274767034474,0,0,0,0,0,0,0,0,0.38209694111755,0,0.0733453732191407,0,0.0994894377324167,-0.0194625609192756,0,-0.0396361862674356,0,0.0683662503221169,0,0,0,0,0,0,-0.0530540850920453,0.20956301892683,0,0.0657325160873891,0,0,0,0.153527350409806,0,0,0,0.028758565734237,0,0
X388.HK.EQUITY,0,0,0,0,-0.073466528167916,0.243668320989256,0,0,0,0,0,0,0,0,-0.0100094075534298,0,0,0,0,-0.113614207563216,0,0.475772830316569,0,0,0,0,0,0.0261139601499542,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0800669034906093,0.133209006809007,0,-0.0815671121659303,0,0.155762017797742,0,-0.349704586244845,0.00485692333141827,0,0,0,0.170240448967801,0,0
X601166.CH.EQUITY,0,0,0,0,0.00802617726209046,0,0,0,0,0,0,0.0566001952867526,0.151943242017382,0,0,0.130391495061925,0,0,0,0,0,0,0,0,0,0.0258068799195363,0.183179032249815,0,0.389769549014485,0,0,0,0,0.0111994322707876,0,0,0.000568686971682828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.368371821272633,-1.0842021724855e-19,-0.0194939861429702,6.93889390390723e-18,0.114953042746126,0,0,0.257143282742472,0,0.0848263264103279,0,0,0,0.40764078945852,0,0,0,0,0.297470134588233,0,0,0,0,0,0.0850217477312559,0,0,0,-0.315771927942233,0,0,0,0,0,0,0,0,0,-0.040522786253747,1.38777878078145e-17,0,0,0.0560891253540227,0,0,0,-0.438500210982259,-4.33680868994202e-19,0,-0.0483083662312941
X000001.CH.EQUITY,0,0.131376694538809,0,0,0.143654019335737,0,0,0.216516525242589,0,0.0309306151534791,0.364158429441699,0,0,0,0,-0.0202305859970015,0,0,0,0,0,0,0,0.18207528824457,0,0,0.262418855014056,0,0,0,-0.0428817879254816,0,-0.310583334447752,0,0,0,0,-0.0824241785051683,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0317263256970297,0,0,0,0,0,-0.0782610567121696
X600030.CH.EQUITY,0,0,0,0,0,0.000984717657706757,0,0,0,0.0411256175287438,-0.0277887697447428,0,0,0,0,0,0,0,0.257145712502436,0,0,0,0,0,0,0,0,0,0,0,0,0.0288208913084101,0,0.0361133007105801,0.0386287072653182,0.263159877736445,0.168716261412108,0.00882803505588827,0,0,0,0,0,0.202569152202118,-1.73472347597681e-18,0.051944883809262,0,0,0.0582806935611764,0,0,0,0
