,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.374761464206003,0.0616048128960508,0.093519898701351,0,0,0,0,0,0,0.20374502079688,0,0,0,0,0,0,0,0,0,0,0.000639344579904309,-0.010264205854081,0,0,0,0,0,0,0.0638290948766311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.050505431789675,0,0,0,0.105558596140515,-0.0675044318154128,0
X601939.CH.EQUITY,0.510235528450672,0,0,0.117401071334649,0,0,-0.136696681995736,0,0,0,0,0,0,0.161358100148019,-0.0548594516736139,0,0,0,0,0,0,0,0,0,0,0.0278784595331158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223533204461875,0,0,-0.083837421376474,0,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0,0
X601288.CH.EQUITY,0.372245936435864,0,0,0,0.215041302737873,0,0,0,0,0,0,0,0,0.145784906036041,0,0,0,0,0,0.0914367597267232,0.0312660594983806,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0830672515505139,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.00468931416961347,0,0,0
X601988.CH.EQUITY,0,0,0,0.500468976780874,0,0,0,0,0,0.216715614389937,0,0,0,0,0,0.32716078657303,0,0.0761047233063196,0,0,0.0173884907773969,0,0,0,0,0,0,0.0215009049703823,0,0,0,0,0,0,0,0,0,-0.565609832234811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0,0
X1299.HK.EQUITY,0.0879311146769974,0,0,0,0,0,0,0,0.186130773565475,0,0,0,0,0.0940048058201022,0,0,0.0569103179840492,0,0,0,0,0,0.0112348483016216,0,0,0,0,0,0.250939886549647,0,0,0.101229634348225,0,0,0,0.048720278898214,0,0,0,0,0,0,0,0.0253883033289864,0,0,0.0642968798502996,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0176597318099634,0,-0.159638535779095,0,0,0,0,0,0,0,0,0,0,-0.0589031577366567,0,-0.103783483105232,0,0,0,0,0,-0.43461024175863,0.927117461555593,0,0,0.561132755773979,0,0,0,0,0,0,0,0,0,0,0,0.428883978376288,0,0,0,0,-0.132132783064335,0,0,0,0,0,0,0,-0.0816375925288091,0
X601628.CH.EQUITY,0.024425249177555,0,0.0594803656068401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200647207374331,0,0,0,0.229211017666758,0,0,0,0,0,0,0.0949455230516791,0,0,0,0,0,0,0,0,0,0,0,0,0.0768591705044537,0.0293892537826971,0,0,0,0,0,0.0278995461819898,0,0.0896894020676988,0,-0.00819692343761991
X601658.CH.Equity,0,0,0,0.177036842187388,0.0576439805224645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.111038565836264,0.282028363622474,0,0,0,0,0,0,0,0,0,0.0601745622684716,0,0,0,0,0,0,0,0,0.336642370751745,0,0,0,0,0
