,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.391724509985881,0.0682505870608131,0.106025623619369,0,0,0,0,0,0,0.218050388911294,0,0,0,0,0,0,0,0,0,0,0,-0.000790618620956935,-0.0265348405256959,0,0.0199432735515386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642917453683836,0,0,0,0.114166754218268,-0.0552637550033765,0
X601939.CH.EQUITY,0.437071247900222,0,0,0.13419635969724,0,0,-0.16789690188963,0,-0.0135285046552507,0,0,0,0,0.23166680363187,-0.050967511183231,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257700302054336,0,-0.0800643716904997,0,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0,0
X601288.CH.EQUITY,0.335086480669911,0,0,0,0.260373452001973,0,0,0,0,0,0.0230833444913112,0,0,0.112618167119427,0,0,0,0,-8.67361737988404e-19,0.100603014311329,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.120896751641264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.500281918137636,0,0,0,0,0,0.216497782286905,0,0,0,0,0,0.327082893101948,0,0.0762406533560107,0,0,0.0173927223197271,0,0,0,0,0,0.0214857902864335,0,0,0,0,0,0,0,0,0,0,-0.551283920019598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314144897767244,0,0,0,0,0,0.0789596038623143,0,0,0,0,0,0.00868123068557518,0,0,0,0,0,0.174834503741006,0.0471673178729792,0,0.0759370147223367,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0,0.0988142320013821,0.0263198379546231,0,0,-0.00230794729667438,0,0
X1299.HK.EQUITY,0.0777757303889166,0,0,0,0,0,0,0,0.136038294419777,0,0,0,0,0.0977222960826195,0,0,0,0,0,0,0,0,0.00816859260356727,0,0,0,0,0,0.226911625783841,0,0,0,0,0,0,0.175057129983153,0,0,0,0,0,0,0.0667925457437129,0.00223359750048305,0,0,0.107231263938067,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258387772908955,0,0,0,0,0,0,0,0,0.168655698788612,0,0,0,0.468736530077999,0,0,0,0,0,0,0,0,0,0,0.254317847606299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261312557686062
X601628.CH.EQUITY,0.0244686588236791,0,0.0595331720064463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201566538540736,0,0,0,0.229877444329598,0,0,0,0,0,0,0.0951667315244373,0,0,0,0,0,0,0,0,0,0,0,0,0.0770671435883104,0.0294660484816088,0,0,0,0,0.0280249747931792,0,0,0.089929989611942,0,-0.00824023027192312
X601658.CH.Equity,0,0,0,0,0.213814479591123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288421314412613,0,0,0,1.73472347597681e-18,0,0.0361997927253781,0,0.376009969769688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270383265144151,0,0,0,0
