,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.243675026908812,0,0.17834500971596,0,0,0,0,0,0,0.198914224207664,0,0,0,0,0,0,0,0,0,0,0,0.0491926402002841,0,0,0,0,0,0,0.129514915811839,0,0,0,0,0,0,0,0,0,0,-0.0640424257137517,0.0398896382377596,0,0,0,0,0,0,0.0232812631051831,-0.0109015979329771,0,-0.209685635593392,0
X601939.CH.EQUITY,0.475499745828745,0,0,0.205501724978623,0,0,0,0,0,0,0,0,0,0.0662296362850573,-0.168782299719809,0,0,0,0,0,0,0,0,0,0,0.20737027500298,0,0,0,0,0,0,0,0,0,0,0,-0.0174828863203586,0,0,0,0,0,0,0,0,0,0.0845987774013576,0.0655558285142947,0,-0.0244157685040633,0,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296441931415557,0.094636692404264,0,0,0.174291640235757,0,0,0,0,0,0,0,0,0.185024335399998,0,0,0,0,0.0448069577355205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119220655153559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.484420679604275,0,0,0,0,0,0.307099036808311,0,0,0,0,0.0862499561601359,0.190233836566794,0,0.0401665191194811,6.93889390390723e-18,0,0,0,0,0,0,0,0.0494715657269143,0,0,0,0,0,0,0,0,0,0,-0.536190912901787,0,0,0,0,0,0,0,0,0.089051441054167,0,0,0,0,0,0.223456641616247
X600036.CH.EQUITY,0,0.0497369213653468,0,0,0,0,0,0,0,0,0,0,0.169954069487778,0,0,0,0,0.0286705547377304,0,0,0,0,0.207922126724329,0.0133419378608078,0,0,0,0,0,0,0,0,0.357844588082711,0,0,0,0,0,0,0,0,0.112110088484756,0,0.142540376477215,0,0,0,0.0028456371639151,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0668977417904556,0,0,0,0,0,-0.110208984635158,0,0,0,0,0,0,0,0,0.0813711299526331,0,0.293803976417456,0.121171113833068,0,0,0,0,0,0,0,0.0410282316246947,0,0,0,0.0764993028333962,0,0,0,0,0.00341146822613407,0.114823419196881,0,0,0,0,0,0,0,0,0.164617724477152,0,0.0605391840736308
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0780701947211537,0.0729994397301659,0,0,0,0,0,0,-0.0453970208870026,0,0.0980900451193176,0,0,0,0.143783666068564,0,0,0.289188377459829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185517489343,0,0.109528001757161,0,-0.150139357578618,-0.154211070638801,0,0,0,0,0,0,0,0,0,0,0,0
