,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,6.93889390390723e-18,0.28197901951292,0.0354785630597892,0,0,0,0.311581780144623,0,0,0,0.079498175073752,0,0,0.035560282401909,0,0,0,0,0,0,0,0,0.157611873323055,0,0,0.00927608413199039,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.12070744090984,0,0,0,0,0,0,0,0,0,0,0,-0.0274736931001065,0,0,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.400476249611954,0.266289316146158,0,0,0,0,0,0.40896404234082,0,0,0,0,0,0,0,0,0.0278827268858387,0,0,-0.0772474755475099,0,0,0,0,0,0,0,0,-0.00536688664128729,0.085771502954638,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16038589174197,0,0
X600036.CH.EQUITY,0,0.0828367919021512,0,0,0,0.117278128531381,0,8.67361737988404e-19,0,0,0,-0.0854456674949203,0.120189241273905,0,0.162081824083372,0,0,0.238488633836447,0,0,0,0,0,0,0.298898736593245,0.10788439104541,0,0,0,0.00764040895958633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13439938084539,0,0.0182480903343148
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162696193539861,0.495851746226777,0,-0.0834596375208704,0,0.0934790215510032,0,0,0,0,0,0.0211120076180611,0,0,0,0,0.0638530086124835,0.122968089949455,0,0,0,0,0,0.0881535567047737,0,0,0.0404717689586023,0,0,0,0,0,0,0,0,0,0,0,0,0.0481671571239337,0,0,0,0.0117690584185221,0,0,0
X1299.HK.EQUITY,0,0,-0.0476044840665189,0,0,0,0,0,0,0.11095271510401,0,0,0,0,0,0,0,0,0,0,0,0.0370344357893465,0.133437894537602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136974264446339,0,0.230531694401477,0.15570553194551,0.0795716632662949,0,0,0,0,0,0,0.239844443680107,0,0,0
X601628.CH.EQUITY,0.145360455735473,0,0,-0.00857001362904412,0,0,0,0,0,0,0,0,-0.0266138716370061,0,-0.19426306922043,0,0,0,0,0.140004625336439,0,0,0,0,0,0,-0.108803800341076,0,0,0,0,0,0,0,0.590768969347442,0,0,0,0.0011571838061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798722635334032
X601988.CH.EQUITY,0,0,0.0581863587779372,0.0217919354469965,0.47799023028528,0,0,0,0,0.016811074807497,0,0,0.0803090741836669,0,0,0,0.209722097094971,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0359748503450733,0.0137363902119969,0.0615207642102231,0,0,0,0,0,0,0,0.00133255842406079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.204221572615727,0.0399548198053204,0,0,0,0,0,0,-0.0071492527789216,0,0.0140071288526211,0,0,0,0,0,0,0,-0.240767462847185,0,0,0.166371441850586,0,0,0.151859172392364,0.0453395166847052,0,0,0,0,0,0.0548728925860321,0,0,0,0,0,0,0,0,0.0903537347080362,0.190467037849194,0,0,0.0316012273359891,0,0,0,0,0.0712162978860878,0,-0.139415374593836
X388.HK.EQUITY,0,0,0,-0.0814676876977212,0,0.229212882676672,0,0,0,0,0,-0.0435948015342878,0,0,0,-0.0562436554595163,0,0,0,0.502293008878981,0,-0.123042155508845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144797694673236,0,0,0,0,0.0795878716212547,0.0409770404477997,-0.176835420503069,0,0,0,0.165872014153526,0,0
