,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.00107470038669416,0,0,0,0,0,-0.0404179547991045,0,0,0,0,0,0,0,0,0,0,0,0,0.515388541893234,-0.114113868597497,0.660603416127649,0.0075544132427073,0,0,0,-0.196293768593805,0,0,0,0.243028138239549,-0.309767888261411,0,0,0,0,0,-0.0546953263066728,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0.0117198559299371,0,0,0.195524765385621,0,0,0,0,0,0,0.113518230596168,0,0,0,0,0,0.132776727492638,0,0,0,0,0,0,0,0,0.133666733648386,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.228553956007991,0,0,0,0,0,0,0,0,0,0,0,-0.0156678780482717,0,0
X601939.CH.EQUITY,0,0,0,0.813146653194506,0.0116144153762642,0.00229119893111324,0,0,0,0,0,0,0.00858742403430726,0,0,0,0,0,0.0520966652956852,0,0,0.00255023522354339,0,0,0,0,0,0,0,0,0,0.0884824615990759,0,0.0438710581967933,0,0,0,0,0,0,0,0.03376531374074,0,0,0,0,-4.33680868994202e-19,0,0.0386673089565977,0,0,0,0.0207361239448731
X601288.CH.EQUITY,0.0117855365990372,0,0.884382853526426,0,-0.0868693044341213,0,0,0,0,0,0,0,0,0,0.00644490806442195,0.0550860809491013,0,0.128347617935968,0,0,0,0,0,0,0,-0.0258938990469424,0,0.0519626231773245,0,0,0,0,0,0,0,0,0,0,0,0,-0.115831899333348,0,0,0,0,0,0,0,0,0,-0.0423696037209755,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.826513799927023,0,0.0346271055153689,0,0,0,0,0,0,0,0.141238505346107,-0.00743055531081834,0,0,0,0,0,0,-0.0886762446190953,0,0,0,0.0224942409416043,-0.0334547094372086,0,0,0,0.00689935194153714,0,-0.0309443856811392,0.0657470415965553,0,-0.016259651366715,0,0.013627552016645,0,0,0,0,0.036125860762767,0,0.144141354303985
X601988.CH.EQUITY,0,0,0,0,-0.0788106156907084,0,0,0,0,0,0,0,0.871400031445087,0,0,-6.7762635780344e-21,0,-0.330507955446805,0,0,-0.0372797314951692,0,0,0,0.387973813049664,0,0,0,0,0,0,0,0,-0.0846393672509412,-0.0070674711225154,0,0,0,0,0,0,0,0,0.0798399786653538,0,0,0.0726821521123544,0,0,0.0122460221115195,0.074494676606792,-0.000675285073690643,0.0735104805507222
X600036.CH.EQUITY,0,0,0.350191931513264,0,0,0,0,0,1.73472347597681e-18,-0.0181422838758596,0,0,0,0,0,0,0.15941591836002,0,0,0.0253366195242142,0,0,0,0,0,0,0,0.151574454356705,0.0980980894367925,0,0,0,0,0.249936255860575,0,0,0,0,0,0,0,-0.0155434425670127,0,0,0.0301094186366348,0,0,0,0,0,0.0778546812849371,0,0
X1299.HK.EQUITY,0,0,0,0,0.132531141225963,0,0,0,0,0.19485823695395,0,0,0,0.022521496121481,0,0,0,0,0,0,0,0,0,0,-0.123320336958043,0,0,0.264005071576379,0.330938298184625,0.133780552047398,0.124764943848062,0,0,0,0,0.0424244588041843,0,0,0,0,0,0.0242682987854362,0.127473575316768,0,-0.189395416903771,0,0,0,0,0,0.154439520653154,-0.0324955171109119,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239700550274432,0,0,-0.206007791371704,0,0,0,0.0169528048195624,0,0,0.0375018744344397,0.373419001116592,0.34028776902231,0,0,0,0,0,0,0,0,0.00806151855281644,-0.100197989393555,0,0,0,-0.129383087416336,0,0.0901473692790029,0,0,0,0,0,0,0.140104565085023,0,-0.0959612294902558
X388.HK.EQUITY,0,0,0,0,0.217982481762996,0,0,0,0,0,0,0,0,0,0,0,-0.0366414539008934,0,-0.240134944133326,0,0,0,0,0,0,0.442523965192442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259406899907959,0,-0.113683659353126,0,0.0500906075234343,0,0,0,0,-0.111603425406683,0,0.0699020865713013
X601658.CH.Equity,0,0,0,0.222680380055553,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.280072888239538,0,0.0153575944164235,-0.058359699946144,0,0,0,0,-0.0987293422442272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312563665691097,0,0,0,0,0,0,0.0600137488430589,0,0,0
