,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.123273494710596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165843426184064,0,0,0.445103581710491,0.523209568929246,0,0,-0.227835029376754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727123500456337,0,2.16840434497101e-19,0,0,0,0,0,0,-0.064441208957809
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241
X601939.CH.EQUITY,0,0.0253018101861625,0,0.763943262351836,0,0,0,0,0,0.00734955429572935,0.106619842709939,0,0,0,0,0,0.0889936111210142,4.33680868994202e-19,0,0,0,0,0.00514607949842821,0,0,0,0,0.0122915208959706,0.0672972897116319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.986066913722875,0,-0.00751767183230231,0,0,-0.0602192443202034,0,0.0229706398204071,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0501812069360554,0,0,0,0,0,0,0,0,0,0.0174616416841385,0,-0.0411415793121526,0,0,0,0,0.0664853528278902,0,0,0,0,-0.112796710812731,0,-0.0120185745808747
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0709178297986067,0.265501935732238,0,0.209230309774265,0.0619934275091835,0,0,0,0,0,0.295903650445332,0,0,0,0,0,0,0,0,0.0143465671509844,-0.0830878806124268,0,0,0,0,0,0,0,0.265928921673254,0,0,0,0,0,0,0,0,0.134878632171547,0,0,0,0,0,0.069977275362629,0.0424516468829214
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.062690654354537,0,0.0132968269477754,0,0,-0.0572181728165527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730985358197864,0,0,0,0,0,-0.0256526456251577,0,0,0,0,0,0,0,0,0,0,0.000465918181743597,-0.13422558339141,0,0.999764553798856,-1.73472347597681e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0759262718674961,0,0,0,0,0,0,0,0,0,0,0,0.296693952563637,0,0,0,0.0312393816322405,0,0,0,0,0,0,0,0.149612234294721,0,0,0,0.152087193953061,0,0,0,0,0.096307538746078,0,0,0,0,0,0,0.108911304355821,0,-0.0586979214062305,0.0253547503933559
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489485583476833,0,0.035340775181805,0,0,0,0.16675220923456,0.331239125626341,-0.0767395631340791,0,0,0,0,0,0,0,0,0,0,0,0.0191676302547786,0,0,0,0,0.213573680860685,0,0,0,0,0,-0.299861893505076,0.258678001696626,0.0398384057258226,-0.0343304203421213
X388.HK.EQUITY,0,0,0,0,0.214125085900801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121944650332938,0.253759952426448,0,0,0,0,0,0.128106472604596,-0.0141875237084449,0,0,0,0,0.12675775287096,0,0,0,0,0,0,-0.00431518631165114,0,0,0,0,0,0,-0.183523986574351,0,0,0,0,0.288889604180593
