,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0658002709288654,0,0,0,0,0,0,-0.143789780578352,0,0,0,0,0,0,0,0,0,-0.145440279339297,0.646333471071709,0,0.762748500001433,0,0.0410211341744956,0,-0.107889323352538,0,0,-0.150222779321171,0,0.00698136856017354,0,0,0,-0.0167248004516007,0,-0.303800995625558,0,-0.0834529149710303,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.218623490019489,0.109025765291944,0,0,0.00495668577713502,0,0,0,0,0,0,0,0,0,0.260538645323981,0,0,0,0,0,0,0,0,0.112409902667218,0.0646858676747393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105762453593588,0,0,0,0.00955939455441476
X601939.CH.EQUITY,0,0,0,0.817477085258941,0,0,0.0385222703025307,0,0,0,0,0,0.0292556870326967,0.0547517368488133,0,0,0.0462073095009742,0,0,0,0,0,0.00140642331170954,0,0,0,0,0,0.00586690594607374,0,0,0,0.0158841933503506,0,0,0.0332523236352615,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.91160638777505,0,0,0,-0.069508227899467,0,0,0,0,0,0,0,0,0,0,0.115845894127963,0,0,0,0,0,0,0,-0.0156060695509355,0.0566359259937686,0,0,0,0,0,0,0,0,0,-0.0933424971155001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474388410819097,0,0
X601988.CH.EQUITY,0,0,0,0.00426107627979104,0,0,-0.0627483309002125,0,0,0,0,0,0.473132738798117,0,0,0,0,0,0,-0.111379891979653,-0.0448640108199603,0,0,0,0,0,0,0,-0.145439442107674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382311955660852,0.13982273524445,0,0,0,0,0.537851515453234,0,0.0273407259770506,0.248968711523687
X600036.CH.EQUITY,0,0,0.330142336530832,0.0177385018786044,0,0,0,0,0.0136887848665257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747134963270305,0,0.13092195298764,0,0,0,0.450626348205096,0,0,0,0,0,0,0,0,-0.0409715053274282,0,0,0.0801876504544499,0,0.0151743675992917,0,0,0,0.0349993082711805,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.734862171060753,0,0,0,0.0691873459436628,0,0,0,0,0,0,0.11042408979743,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0556450232759617,0,0,0,0,0,0,0,0,0.109603122433313,0,0.158775194263091
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.327134414179632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202274731192215,0,0,0,0,0.0512646060081085,0,0.238602551632166,0,0,0.124801054178078,0,0,0,0,0,0,0,0,0,0.0100492739162803,0,0,0.49854229722015,0,0,0,0.0333397786916197,-0.086539627621783,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.280039991594873,0,0,0,0.0474583122845467,0,0,0,0,0,0.310832596519587,0,0,0,0,0.15996467034876,0,0,0.225641758375247,0.123182133438085,0.30523917973691,0,0.20339537817043,0,0,0,0,0,0,0,0,0.0583760201513989,0,0,0,-0.0537644924940705,0,0.0366325578819326,0,0,-0.302414039515758,0,0,0,0.107161051364323,0,-0.12715073663912
X601658.CH.Equity,0,0,0,0.226406893719643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257351762095236,0.111816069422627,0,-0.174291696035228,0,0,0,0,-0.127480644277638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411213428890128,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
