,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.182333614396652,0.102826960135251,0,0,0.34056943260172,0,0,0.0134143006021783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228352463743219,0,0,0,0.0925010317980657,0,0,0,0.110064723432494,0.0518192532535871,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392697714324098,0.00420748387250959,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0581701764257941,0,0,0.243161441686455,0,0,0.304360748639257,0,0.0357984613259088,0,0.0427938577774341,0.0125690734051452,0,0,0.188318677465977,0,0,0,0,0,0,0,0,0,0,0,0.0632375729658819,0,0,0,0.238701484559495,0,0.00239446949985858,0,0,0,-0.0540426685266033,0,0,0,0,0,0,0,0.010201180048371,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.131937514619622,0,0,0,0,0,0.228172469737736,0,0,0.0912394194744191,0,0,0,0,0,0,0,0,0,0.0479400509010891,0.119207309197602,0,0.0557149993766315,0,0,0,0,0.0768264011594956,0,0,0,0,-0.126177349976881,0,0,0,0,-0.0815787961324824,0,0,0,0,0,0,0.244028774659597,-0.144409280754974,3.46944695195361e-18,0
X601939.CH.EQUITY,0.565847261581131,0.0715999242503156,0,0,0,0,0,0,0.171227396375067,0,0,0,0,0,0,0,0,0,0.0884635560499938,0,0,0,0,0,0,0,0,0.125386254285017,0,0,0,0,0,0,0,0,0.115141236918986,0.0512299688798354,0,0,0,0,0,0,0,0,0,0,0,0.117452921138398,0.0459922098502207,0,0
X601288.CH.EQUITY,0,0,0,0.132349279155332,0,0,0,0.416573135496926,0,0,0.00717589248339791,0,0,0,0,0,0,0.067972117207567,0,0,0,0,0,0,0.0470183202145189,0,0,0.0506848586002674,0,0,0,0,0.0989753789623059,0,0,0,0,0,0,0,0,0.0921815445582473,0,0,0,0,0,0,0,0,0,0,-0.0680379384766381
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.128065026048085,0.21452898590232,0,0,8.67361737988404e-19,0,0,0.139861465257817,0,0,0,-0.231213322912567,0.147438342661648,0,0,0,0,0,0.0255847811381281,0,0,0.126802538172172,0,0,0.00152101216201711,0,0,0,0,0.0472845847605541,0,0.141640205451451,0,0,0,0,0,0,0,0.312760288968481,0,0,0,-0.0460752495852546,-0.00699873281983501
X601628.CH.EQUITY,0,0,-0.143083802019359,0,0,0,0,0,0,0.0970819908467027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496810416748268,0.098958882305756,0,0,0,-0.042465638386232,0,-0.0832249001044677,0,0,0.370440155579889,0,0,-0.000517341731346821,0.369276461624675,0,0,0.0497878312969652,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.194317771108144,0,0,0,0.34287145429344,0,0.0763875756044608,0,0,0,0,-0.0039349710257932,0.0559755395224858,0,0,0,0,0,0.121077966439541,0,0,0,0,0,0.12396784267273,0,0,0,0,0,0,0,-0.231798636253054,0,0,0,0,0,0,0.0363217596080445,0,0,0,0,0,0.0419740272169925,0,0,0.035170622957459,0,0,0,-0.0644678698232202
X5.HK.EQUITY,0,0.250138902075042,0,0.0832093348571123,0,0,0,0,0,-0.130240469142623,0.027071672675298,0,0.0553603411654505,0,0,0,0,0,0,0,0,0,0,0.252796945346192,0,0,0.101685290329027,0,0,0,0,0,0,0,0,0,0,0.23949024463482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286121100064862,-0.0139350804108065
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925220741614165,0.263319800027319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110912214609712,-0.0427650237477168,0,0,-0.159286042358373,0,0.0779979789411234,0,0,0,0,0,0.164563308051892,0,0.104556310040008,0,0,0,0,-0.479258386507151,0
X601166.CH.EQUITY,0,0,0,0.142128573275092,0,0,0,0,0,-0.180463807155431,0,0.598724500840221,0,0,0,0,0,0,0,0,-0.0557728948020235,0,0,0,0,0,0,0.0445774977774288,-0.00325559068643686,0,0.0859704703299796,0.0867720239920279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774199814900821,0,0,0,-0.0364558902330405,0,0
X000001.CH.EQUITY,0,0.159277151975986,0.212290393335425,0,0,0,0,0,-0.0484107811568684,0,0.241761241564409,0,0,0,0,0,0,0,0,0.081919181636575,0,0.0732019475764094,0,0,0,0,0,0,0,0,-0.130467311864904,0,0,-0.106705621716666,0,0,0,0,0,0,0,0.0843005474545362,0,0,0,0,0,0,0,0,-0.051362636119431,0,0.156307830014034
X601658.CH.Equity,0,0,0,0,0,0,0.0556701401516804,0.524230348614447,0.0141073678679351,0,0,0.0186545242573948,0,0,0,0.282126975969556,0,0,0,-0.10288093307883,0,0,0,0,0,0,0,0.0304337255084361,-0.231850320521122,0,0,0,0,0,0,0,0,0,0,0.189492514626737,0,0,0,0,0,0,0,0,0,0,0.216458798767115,0,0
