,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0407035643837408,0,0,0,-0.279749357801952,0.044461407282226,0.0672358640050366,0,0,0,0,0,0,0,0,0,0.138911572987541,0,0,-0.110072154076562,0,0,-0.206074573630606,0,0,0,-0.335693860196247,0,0.138670993310336,0.808271070944185,0,0,-0.0236242244473328,-0.101911452443127,0.212839302306926,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246188454198702,0,0,0,0,0,0,0.125844776137945,0.105252158620636,0,0,0,0,0,0,0.108185896947148,0.0393383626361083,0,0,0,0,0,0,0,0,0,0,0,0,0.115062116709967,0.0742507916253519,0,0.264562288768191,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.113756496738952
X601939.CH.EQUITY,0.243278367026141,0,0,0,0.185791800153441,0,0,0,0,0,0.0762717348091254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018685595451778,0,0,0,-0.214192390862556,-0.172073419106578,0,0.176622670186208,0,0.464522068519294,0.0242492593604721,0,0,0,0,0,0.109523157769571,0,1.73472347597681e-18,0,0,0,0.0407016737233817
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.398911761765378,0.0654673576038323,0.60562564566512,0,0,0,0,0.534271207946951,-0.381184592617304,0.192372496293409,0,0,0,0,0,0,-0.108119347908245,0,0,0,-0.265203503144997,0,0,0,-0.44538752343138,0,0,0,0,0,0,0,0,0,0,0,0,0.154621429489859,0,0,0.18222506798193,0,0,-0.137352482236047,0
X5.HK.EQUITY,-0.0485318758137823,-0.134435870521191,0,0,0,0.0490929485264623,0,0.211438829198661,0,0,0,0,0,0,0.0107401877556628,0.214418954788603,0,0.0319442752893613,0,0,0.0681295589036873,0.648820857815953,0,-0.227433885197271,0,0.0977539212980397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108795293129876,0,0.100475995901531,0,0,0,0,0.0976633790531003,0,0,0,0,0
X601988.CH.EQUITY,-0.355541382318188,0,0,0,0.456540512995849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868361444709007,0,0,0,-0.209876884174269,-0.0360249109678994,0,0,-0.185612448120354,0,0,-0.621165124989816,0,0,0,0,0,0,0,0,0,0.243153602781309,0,0,0,0,3.46944695195361e-18,0.0842796939443181,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.319406526150911,-0.0672338287587909,0,0,0,0,0,0,0,0.533835925034317,0.180120330713913,0,0,0,0.0827049012802744,0,0,0,0,0,-0.0562367884519821,-0.0601009165295872,0.295980067488657,0,0,0.114903581930379,0,0,0,0,0,0,-0.240322032731909,0,0,0,0,0,0,0,0.0633452304207207,0,-0.133737002339928,0,0,0,0,0,0,0,0.0763852847333588
X1299.HK.EQUITY,0,0,0,0,0.276344424701124,0,0,0,0,0,0,-0.0844967636519845,0,0,0,0,0.0234865240854724,0,0,0,0,0,0,0,0,0.15169886660545,0,0,0.107399944825632,0,0,0,0.105975753456352,0,0,0,0,0,0,0,0,-0.101318134094295,0,0,0,0,0,0,0,0,0,-0.00970814602562498
X601628.CH.EQUITY,0,0.0950783595315622,0.00799887531711427,0.0145021668877556,0,0,0,0,0,0.162086445436644,0,0,0,0.349238343473394,0,0,0,0,0.00925698501717822,0,0,0,0,0,0,0,0,0,0,0,-0.053097556260351,0,0,0,0,0.0768741804461491,0,0.1858401839682,0.0287335753681182,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0397932862235984
X601166.CH.EQUITY,0.0321865376915159,0,0,0.261195355346116,0.031525220361715,0,1.73472347597681e-18,0,0,0,0,0.228763954710553,-0.017645353071463,0,0,0,0,0,0,0,0,0,0.269588697939128,0,0,0,0,0,0,0.00763950616598192,0.0971142469620458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
