,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.114888069368835,0,0.400624189435953,0,0,0.0165528741486686,0,0.219325386463461,0.0119365432634588,0,0.143881848769405,0,0,0,0,0,0.0748112025360781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640951231255225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.476195991716263,0,0,0,0.0664669037060404,0,0,-0.116183499295948,0,0.0431035497345208,0,0,0.392941191877357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309198599591805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637182986884835,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0,0,0
X601288.CH.EQUITY,0.412764439810277,0,0,0,0.399543130024393,0,0,0,0,0,0.0656826628251584,0,0,0,0,0.0690443337970288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03370043041535,0,0,-0.0149580764612036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.38817280439741,0,0,0,0,0,0,0.236032788180489,0.0843520801995265,0,0.0999597014838219,0,0,0,0.14567781436688,0,0,0,0,0,0,-0.0189433411671716,0,0,0.0517664162162593,0,0,0,0,0,0,0,-0.0301456212764732,0,0,0,0,0,0.0629161054578931,0,0,0,0,0,0,0,0,0,-0.0103365918444569,0.0189905830521214
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.101274162007011,0,0,0,0.0789267711390933,0,0.183244207522902,0,0,0,0,0.567705741207836,0,0,0,0,-0.362378020110584,0.373420201483199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941798073725031,0.150801974036076,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0973204459050162,-0.0430025333861495
X600036.CH.EQUITY,0,0,0.0314805245218757,0,0,-3.46944695195361e-18,0,0,0,0.010023135860849,0,0.466015644694068,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0465417648957897,0,0,0,0,0.146982302450199,0,0,0,0,0,0,0,0,0.0973450311431949,0,0,0,0,0.0407257423162804,0,0,0,0,0,0,0,0.225215389118241,0,0,0.0284855930836794
X1299.HK.EQUITY,0.0522100896663382,0,0,0,0,0,0.0563655259028761,0,0.012859837994011,0,0,0,0,0,0.242244314406832,0.178687587134579,0,0,0,0,0.173625240586151,0,0.075962355294019,0,0,0.127585099537914,0,0,0,0,0,0,0,0,0.064040169173734,0,0,0,0,0,0.0429523827523133,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243,0,0
X601658.CH.Equity,0,0,0,0.225824102865025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342467546811956,0.619596205120857,0,0,0,0,0,0,0,0,0,0,0,-0.0185263838559408,0,0,0,0,0,0.21582331735024,0,-0.562141112670239,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.310433954790195,0,0,0,-0.00841971136723573,0,-0.0270047381726092,0,0,0.354389716788028,0.0411006066990186,0,0,0,0,0.162563292607912,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0551437927108391,0,0,0,0,0,0.0509305885238581,0,0.0583049996487158,0,0,0.0349224050632128,0,0,0,0,0,0,0,0,0,0,0.0102318814259542,0
X601166.CH.EQUITY,0,0.0916396019941187,0,0.0160881441690846,0,0,0.15927142462259,0,0,0,0,0,0.0370600297123418,0,0,0,0,0.0247505376350277,0,0,0,0,0,0,0,0,0,0,0,0.310588240605223,0,0,0,0,0,0,0,0,0.0706331373057168,0,0,0,0,0,0,0.228256150030036,0,0,0,0.0842438159148979,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0966576146765107,0,0,0,0,0,0,0,0.469001168896469,0,0,0,0,0.128480289758741,0,0,0,0,0,0,0,0.01203171363666,0,0,0,0,0,0,0,0.0476469071938034,0,0,0,0,0.0808215321824124,0.0687239861737012,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710584880584752,0,0,0.0469123892769258,0,0,0,0,0.540870891539826,0,0.179651671346796,0,0.142948904690205,0,0.0363592433815211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.10397554019615,0,0,0,0,0,0,0.276659105938763,0,0,0.0629493838416866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13651712140064,0,0.189538713787057,-0.0455844818912552,-0.0433344615425966,0,0.230380532969941,0,0.0931608155693775,0,0,0,0,0,0,0,0,0,0,0,-0.0203344424584709
X388.HK.EQUITY,0,0,0.214459494979622,0,0,0,0,0.476271367918464,0,0,0.0147913711994165,0,0,0,0,0,0,0.0393698784668433,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0474532504122647,0,0,0,0,0,0,0,0,0,0,0,0,0.00814771885516061,0,0,0,0,0,0,0,0,0,0,0,-0.0071058970012296
