,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783244882861776,0,0,0,0,0.203148203931759,0,0,0,0,0,0,0,0,0.0348916829768467,0,0,-0.310015900041587,0,0,0,0,0,0,0,0,0,0,-0.338105003679911,0,0,0.0836604928882012,0,0.769822147289288,-0.185234413442676,0.267422902977452,0,0,0,0,0,0,-0.0134449128955693,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.175347550985819,0,0,0,0,0,0,0.0627320818244495,0,0,0,0,0,0,0,0,0,0,0.144266294569463,-6.93889390390723e-18,0,0,0,0.0624745911495604,0,0,0,0,0,0,0,0.455404859369305,0,0,-0.0533178059862831,0,0.0666358304372381,0,0,0,-0.0211301319063566,0,0.0271390750365582,0,0,-0.0610178753591996
X601939.CH.EQUITY,0.277765824318931,0,0,0,0,0.0143207591519597,0,0,0,0.0394531871821999,0,0,0,0,0,0,0,0,0,0,0,0.0907139399714246,0,0.0425337254274844,0,0,0,0,0.193912568961572,0,0,0.0864959382535132,0,0,-0.106931650460241,0,0,0,0.403293160297655,0,0,0,0,0,0,0,0,0,0,0,0,0.151780468491738
X601288.CH.EQUITY,0,0,0,0,0,0.0318828670991761,-0.0117839402934252,-0.175175191331746,0.0970922707879123,0,0.350236258944724,0.232591974301756,0,0,0,0,0.0632184990972991,0,0,0,-0.0362424674468488,0,0,0,0,0,0,0.0230294227241582,0,0,-0.601483581510061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277735899964843,0,0,0,-0.098580146907397,0
X5.HK.EQUITY,-0.164872596773247,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0229824515011585,0,0,0,0,0.250131205364209,0,0.236044030947287,0,0.0912384661432098,0,0,0,0.482716711131693,0.00620156684317884,0,0,0,0,-0.252244929961851,0,0,0,0,0,0,-0.0101348559726098,0,0,0,-0.0995120683746418,0,0.191032893549948,0,0,0,-0.0866765055114658,0,-0.140531846155151,0,0,0
X601988.CH.EQUITY,0.171873767603571,0,0,0.513496436209497,0,0,0,0,0,0,0.127250472839897,0,0.0355079025020067,0,0,0,0,0,0,0,0,0,0,0.00997985311015902,0,0,0,0.130485413151777,0,0,0,0,0,0,0,0,0,0,0.223129990859444,0,0,0,0,0,0,0,0,0,0,0,-0.0102151595607564,0.0997491321453565
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0422508209983757,0,0,0.0967444777584151,0,0,0,0,0,-0.109355452649697,0,-0.00827052715391949,0.12719563435905,0,0,0.217988915401526,0,0,0.0407538457283526,0,0.124448075550167,0,0,0,0.0299841232557088,0,0,0,0,0,0.221035947652344,0,0,0,0,0,0,0,-0.0778694811936651,0,0,0,0,0,0,0,0.200463171272216,0.0343395908047862,0,0,0
X601628.CH.EQUITY,0,0.0978796196111393,0,0.0619543893665613,0,0,0,0,0,0,0,0,0,0.290718550627792,0,0,0,0,0,0,0,0.117926523704714,0,0,0,0,0,0,0,-0.0352165888062966,0,0,0,0,0,0,0.0938536759192246,0.152082600100315,0,0,0,0,0,0,0,0,0,0.0982499741478142,0,0,0,-0.000294083613249197
X601328.CH.EQUITY,0,0,0.0202458960633954,0,0,0,0.236434085158529,0,0,0,0,0,0.245445871880447,0,0,0,1.73472347597681e-18,0,0,0,0.27111922826899,0,0,0,0,0.147968959726327,0,0,0,0,0,0,0,-0.173737867486045,0,0,0,0,0,0,0,0,0,0,0.0703297700182534,0,0,0,0,0,0,-0.231615446119631
X601166.CH.EQUITY,0,0,0,0.250268546977003,0,0.108256911628942,0,0,0,0,0,0,0,0.443870225785959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764672779896222,0,0,0,0,0,0,0,0,0,0,0.161947470659003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923041565986664
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191588183860369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140284093924195,0,0.275823112831735,0,0,0,0,0.0322082313027739,0,0,-0.123441355425751,0,0
X600000.CH.EQUITY,0,0,0,0.00214257791096223,0,0.086286820427326,0.39421585856352,0,0,0.133572108745754,0,0,0,0.472603719114962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114556292772048,0,0,0,0.00411361431996056,0,0,0,-0.341033927076915,0,0,0,0,0,0,0.175042462705523,0,0,0.0693451050720907,0,0,0,0.0377365443295352
X601601.CH.EQUITY,0,0.428459928724238,0,-0.0710139454672346,0,-0.153325941160197,0,0,0.232883572493875,0,0.0468915626728053,0,0,0,0,0.218744871884019,0,0,0,0,-0.0387152560310808,0,0,0,0,0.0660130216509755,0,0,0,0,0,0,0,-0.0103453988289669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412519749760734,0,0.0344833449206912
