,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0993078002673846,0,0,0,0,0,-0.065110757516775,0,0,0,0,0,0,0,0,0,0,-0.0902088470010366,0,0,0.680132753464197,-0.218001342018092,0,-0.0559486795126072,0,0,0.409856760084326,-4.33680868994202e-19,0,0,-0.0786231170291637,0,0,0,0,0,0,0,0,0,0.0904844795960567,0,0,0,0,0,0,0,0.0677124086050864,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0214859981195872,-0.0222639644749476,0,0,0,0,0,0.156956117207222,0,0,0,0.418223924763218,0,0,0,0,0,0,0.031626461292699,0,0,0,0.0323076950108066,0,0,0,0.203997001193684,0,0.0508556878974548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166506702043822
X601939.CH.EQUITY,0,0.0609856777680627,0,0.773636381245061,0,0,0,0,0,0.0292819860948133,0.0793517574924423,0,-0.0239200841692958,0,0,0.0764176289658465,0,0,0,0,0,0.00302003617165519,0,0,0,0,0,0.0517643266599537,0,0,0,0,0,0,0.0502033984763579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.926218647784374,0,0,0.0812882644858784,0,-0.0683336667654097,0,0.0223736008864579,0,0,0,0,0,0,0.0317405926216915,0,0,0,0,0,0,0,0,0,0,0.0161133124575289,0,0,0,0,0,0,0,0,0,0,-0.0544981468886059,0,0.0196703870401134,-0.111434476076211,0,0,0,0.0447988479325798,0,0,0,0,-0.104194796675055,0,-0.00343129001041055
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0967649662001091,0.254228922823361,0,0.292654051980779,0,0,0,0,0,0,0.249557841536187,0,0,0,0,0,0,0,0,-0.0667747682634584,0,0,0,0,0,0,0.33960879403855,0,0,0,0,0,0,0,0,0,0,0.109760327965388,0,0,0,0,0,0.0468957482306928,0.0504001622716792
X600036.CH.EQUITY,0,0,0,0.353492589585849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174818145184463,0,0,0,0,0,0,0,0.188642396376124,0,0.028227302498389,0,0,0,0,0,0,0,0,0.0624988897235439,0,0,0,0,0,0,0,0.0692670744860427,0,0,0,0,0.0131838136092226,0,0,-0.00927104563155041
X601988.CH.EQUITY,0,0,0,0.0691361985506899,0,0,0,0,-0.0269625957494426,-0.0729320490199083,0,0,0,0,0,0,0,0,0,0,0.00121410161507607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131379509579157,-0.0624353666042866,0,0.98943008037285,0,0,0,0
X1299.HK.EQUITY,0,0.0372992964927663,0,0,0.104305453187754,0,0,0,0,0.0971887463901216,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.320117439735187,0,0,0,0,0,0.0263032943306164,0,0,0,0,0,0,0,0.082617886724314,0.0558529674826085,0,0,0,0,0.149828390096319,0,0,0,0,0.122890476107812,0,0,0,0,0.0283315986833231
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533946802569694,0,0,0,0,0,0,0,0,0.0691726714073824,0.56251916139993,0,-0.0345711328394994,0,0,0,0,0,0,0,0,0,0.0366792510784251,0,0,0.197975716397168,0.26617844084405,0.330520123804645,0,0,0,0.241846145981877,0,0.00887632017259319,0
X388.HK.EQUITY,0,0,0,0,0.174783140362129,0,0,0,0,0,0,0,0,0,0,0,0.0476460915409924,0,0,0,0.257318501626178,0,0.280399287415241,0,0.154493685677065,0,0,-0.0603936255318892,0,0,0,0,0,0,0,0,0.0856329982406346,0,0,0,0,-0.0712083154539706,0,-0.164518491224371,0,0,0,0,0,0,-0.024213243988197,0,0.339019127147063
