,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.389309679925771,0.062298219859768,0,0,0,0,0,0,0,0.18837177125344,0,0,0,0,0,0,0,0,0,0,0,0.0659996577922263,0,0,0.0491864859327673,0,0,0,0.0586125917086324,0.011953180324941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393734694159846,0.00483370270354891,-0.115005069104002,0
X601939.CH.EQUITY,0.449869078330127,0,0,0.0802498828614222,0,0,0,0,0,0,0,0,0,0.105192349595952,-0.146202276879564,0,0,0,0,0,0,0,0,0,0,0.278342333341322,0,0,0,0,0,0,0,0,0,0,-0.0206147345569402,0,0,0,0,0,0,0,0,0,0,0.140346401083671,0.0718790146368799,0,-0.0724817825598739,0,0
X601318.CH.EQUITY,0,0,0,0,0.196097716818266,0.241084146899272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829793517214,0,0,0,0,0.0687578452425491,0,0.0254609687085,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296142860343966,0.0954193103838423,0,0,0.174311951083905,0,0,0,0,0,0,0,0,0.189657327334907,0,0,0,0,0,0.0454421246684116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120903209839413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379401149668831,0,0,0,0,0,0.336471795597131,0,0,0,0,8.67361737988404e-19,0.208434982675247,0,0.139140606684629,0,0,0,0,0,0,0,0,0,0.0684026450247089,0,0,0,0,0,0,0,0,-0.480026367100481,0,0,0,0,0,0,0,0.0114288389286475,0,0,0,0,0,0,0,0.310611032561015
X600036.CH.EQUITY,0,0.0258631499259899,0,0,0,0,0,0,0.053109542627165,0,0,0,0.146364596218061,0,0,0,0,0.0512284256409907,0,0.027691305250386,0,0,0.153330872877929,0,0,0,0,0,0,0,0,0.357222356786962,0,0,0,0,0,0,0,0,0.0580477104674983,0,0.0407805094194404,0.187029338602173,0,0,0,1.38777878078145e-17,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.194639743699945,0,0.11136842225354,0,0,0.121082176113811,0,0,0.203180098367734,0,0,0,0,0.224131117081031,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.180245289185386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403056457877902,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445256237212894,0,0,-0.0396931486828932,0,0,0,-0.382211601030398,0,0.612718687002676,0,0.0469919455718354,0.691209813806716,0,0,0.018226310898759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148817513032191,0,0.288577026191082,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0680680786721025,0,0,0,0,0,-0.108771696779926,0,0,0,0,0,0,0,0,0.0864517660328046,0,0.296126069203905,0.119145648214956,0,0,0,0,0,0,0,0,0.0404291668420958,0,0,0.0758085452615534,0,0,0,0,0.114820637722777,0.0034242755038207,0,0,0,0,0,0,0,0,0.15976083780287,0,0.0598112816225917
X601658.CH.Equity,0,0,0,0.0229275743209393,0.125243278495339,0,0,0,0,0,0,-0.126017602225663,0,0.207559259997267,0,0,0,0.225907942197804,0,0,0.0878233255305152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271071052378781,0.122908621964732,0,0,0,0,-0.0367640860511149,0,0,0,0,0,0,0,0,0,0,0
