,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.159761354830394,0,0,-0.00948925996101856,-0.081863756339316,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.16893050059509,0,-0.0193038254599627,0,0,0,-0.402339473507278,0,0,0,0,0.825686524522849,0,-0.214884603410958,0,0.308585057174152,0,0,0,-0.035659588782687,0,0,0,0,-0.0197135945935683
X601318.CH.EQUITY,0,0,0,0,0,0,0.15369871124759,0,0.115642014312881,0,0,0,0,0.0266034401393038,0,0.000228958515734503,0,0,0,0,0.0675855276426251,0,0,0,0.0811031539518508,0,0,0,0.02735645598181,0.0326417424642986,0,0.0565245797045393,0,0,0,0,0.339953992062169,0,0,0,0,0.0835246202373228,0,0,0.0367721901384848,0,0,-0.0715869690227893,0,0,0,-0.0335653827417448
X601939.CH.EQUITY,0.332158852173757,0,0,0,0.0101306553378241,0,0,0,0,0.00899290835689871,0,0,0,0,0,0,0,0.136657519841492,0,0,0,0,0.0255118313124955,0,0,0,0,0,0.125120079046058,0.0814829848633039,0,0,0,-0.200623278535877,-0.0170389619346669,0,0,0,0,0.458398467134698,0,0,0,0,0,0,0,0,0,0,0,0.0998618681125277
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0164871970049227,-0.301444029640339,0.209699833636776,0,0.408073406658495,0,0,0,0.0997441926932409,0.165855315001664,-0.0592400418111199,0,0,0,0,-0.0448709388931963,0,0,0,0,0,0,0,0,0,0,-0.683516250195186,0,0,0,0,0,0,0,0,0,0.251755632388065,0,0,0,0,0,0.142575167847743,0,-0.098319228242741,0
X5.HK.EQUITY,-0.0678224460822725,0,0,0,0,0.00970813845629145,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.422588621133754,0,0,0.494867840697024,0,0,0.0449240339714599,0.0686118260412206,0,0,0,0,0,-0.130427988712966,0,0,-0.162308328558335,0,0,0,0,0,0,0,0,-0.147345232050341,0.204437484356425,0,0,0,0,0,0,-0.124837278112204,0,0,0
X601988.CH.EQUITY,-0.294962040277517,0,0,-0.0183740105867759,0.454217219735031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755675177706595,0,0,0.712086947833686,0,0,0,0,-0.577207014856762,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.185859695253832,0,0,0,0,0.104406505363073,0,0,0,0,6.93889390390723e-18,0
X600036.CH.EQUITY,0,0.264370604128982,-0.0634314441713399,0,0,0,0,0,-0.0563762657696086,-4.33680868994202e-19,0,0.619157830248754,0,0,0,0,0,0,0,0,-0.0665877686463815,0.258079497118542,0,0,0,0,0,0.0746509228432195,0,0,0,0.169219044471257,0,-0.102185106388191,0,0,0,0,0,0,0,0.113069295943825,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0260377894798836,0,0,0.139519077711021,0.0219157495634003,0,0,0.114011359209041,0,0,-0.0548171408584608,0,0.0481471839135012,0.244417678741798,0,0,0,0,0,0,0,0,0,0,0.123019475102323,0,0,0,0,0.178569070875362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0413884431726699,0.0618836879368672,0.0502533859343472,0,0,0,0,0,0,0,0,0,0.351103410765516,0,0,0,0,0,0,0.0618010906338763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150422767325106,0.128087504741982,0,-0.0286662781458958,0.0155688426059785,0,0,0,0,0,0,0,0,0,0,0,-0.168173980535366
X601328.CH.EQUITY,0,0,0.0435266503363278,0,0,0,0.10178560798868,0,0,0,0,0.372851762777539,0,0,0,0,0,0,0,0,0,0.202875874067571,0,0,0,0.0974618995752544,0,0.167246123472355,0,0,0,0,0,0,0,0,0,-0.158539583164211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372578046426306
