,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.563652402725838,0.0480827513220851,0.0303048635821781,0,0.066480207108826,0,0,0,0,0,0,0.0467468976118661,0,0,0,0.0178731699044813,0.062053289295407,0,0,0,0,0,0.0686167849058318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0,0,0
X601939.CH.EQUITY,0.343207741245681,0,0,0.146556608958298,0,0.187806717736239,0,0,0,0.0494294295399004,0.0961214526552032,0,0,0,0,0,0,0,0,0,0,0.00107493218831391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606266663445172,0,0,0,0.0110601022310152,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436907912537001,0,0,0,0,0,0,0,0,0.176269195899409,0,0,0,0,0,0,0,0.127648191514888,0,0,0,0,0,0,0.0559451828017147,0.042463184122532,0,0,0.0866034338597595,0.117977850993255,0,0,0,0,0,0,0,0,-0.0459767794730593,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.191419334401422,0,0,0,0,0,0,0,0,0,0,0.192329682554451,-0.164977810125156,0,0,0,0,0,0,0,0.389906611033494,0,0,0,0.0857213472544165,-0.34046862827793,0,0,0,0,0,0.38147781925862,0,0,0,0,0,0,-0.0413898235776642,0,-0.353163102403787,0,0,0,0,-0.290574909996804,0
X601988.CH.EQUITY,0,0,0.284049275059403,0,0,0,0,0,0.0103607459246829,0,0,0,0.0795818761621058,0.0871602224409029,0,0,0,0.0425482212663405,0,0,0,0,0,0.402036242386653,0,0,0,0,0,0.00725537043499627,0,0,0,0.135754820272211,0,0,0,0,0,0.0557151873714563,0,0,0,0,0,0,0.00150125778560646,0,0,0.0394870471798153,0,0
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0458821691387335,0,0,-0.09040516791899,0,0,0,0.140259821541465,0,0,0,0,-0.0337517267798943,0,0,0.266479499058747,0,0,0.0509495685373079,0.0650845115020663,0,0,0,0,0.0249148609698652,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0263147415465472,0,0,0.248904663738809,0,0,0,0,0.138352657070229
X601628.CH.EQUITY,0,0.013468262306698,0,0.00353010039155388,0,0,0,0,0,0,0,0.0292023711276015,0.194500227768291,0,0,0.022833905969563,0.0161938718735191,0,0,-0.0455164960993926,0,0,0,3.46944695195361e-18,0,0,0.243948848265862,0,0,0,0,0,0,0.255149783552858,0,0,0,0,0,0,0,0.129750346863888,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141861855145267,0,0,0,0,0.00961752995742052,0.000938743578918187,0,0,0,0,0.112399635803154,0,0,0,0,0,0,0.0326026238978995,0.101820929948139,0.0188479137920303,0,0.0219065900835689,0,0,0.0784622493545432,0,0,0,0,0.112539517397707,0,0,0,0,0,-0.0217954248386817,0,0.164895819263058,0.224816168968767,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0884461139052746,0.0496234842711734,0,0,0.156535419262564,0.135462229796226,0,0,0,0,0,0,0,0,0.0204647530726315,0,0,0,0,0,0,0,0.119789830830632,0.151451822106857,0,0,0,-0.00692806526993481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119886836641815,0,0,0,0,0.0483113472021979,0,0.0223188981164252
