,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0342655242628694,0,0,0.126106272670373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268855996270745,0,0.675153632882113,-0.0937223230902904,0,0.142683674524209,0,0,0,0,0,0,0.0691600703775179,0,-0.226579560952294,0,0,0,0,0,0,0,0,0,0,-0.368664966374888,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.849034939824805,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0773382122874597,0,0,0,0,0,0.0172834108795872,0,0,0,0,0,0.122500505692297,-0.0929776404015213,0,0,0,0,0,0,-0.0067307036086927,0,0,0,0.0151368569396893,0,-0.0676097483127369,0,0.0042288153078643,0,0,0.0328551178820317,0,0,0,0
X601288.CH.EQUITY,0,0,0.845974799337789,0,0.0952634816702765,-0.0738644753936223,0,0,0,0,0,0,0,0.0134701667553411,0,0,0.0575412643313317,0.115020066850046,0,0,-0.00569983016719833,0,0,0,0,0,-0.0903861028079904,0.00970143794900941,0,0,0,0,0,0,0,-0.0209950702059955,0,0,-0.116639540435397,0,0,0,0,0,0,0,0,0,0,0,-0.00480416469679958,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0721303526682922,0,0,0.303729882482899,0,0,0,0,0,0,0,0,0,0,0.244856338970277,0,0,0,0.0433444471366788,0,0,0,0,0,0,0,0,0,0,-0.126413233891412,0,0,0,0,0,0.117671029024678,0,0,0,0,0,-0.016106863513417,0,0.23178092208788
X601628.CH.EQUITY,0,0,0,0,0,0,0.285568989627353,0,0,0,-0.0193853598947309,0,0,0,0,0,0,0,0,0,0,0,0.0363922351409413,0,0,0.0484597410384238,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.202983733831077,0.121119982606795,0,0,0,0,0.0799646820133694,0.0757558717324036,0.0805530375994675,0,0.0496439410870528,0,0
X600036.CH.EQUITY,0,0,0.159978981147689,0.228515942369534,0,0,0,0.0390783541692365,0.0138263592387553,0,0,0,0,0,0,0.117407296289669,0,0,0,0.0329152706457798,0,0,0,0,-0.0298564394290024,0,0,0.169197108860144,0,0,0,0,0,0.243631470690958,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0,0.0305914124535714,0,0,0.109423182699978,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0120082102461417,0,0,0,0,0,0,0,0,0,0,0,0.167205873375249,0.0502862823885044,0,-0.0598310666170408,0,0,0,0,0,0,0.231466724321962,0,0,0,0,0,0.0665252512023058,0.0877677716165052,0,0,0,0.129754468906756,0,0,0,0,0,0.448053372938081,0,0,0.142634372507405,0,0.0706318429530337
X5.HK.EQUITY,0,0,0,0,0,-0.162972609170084,0,0,0,0,0.0784060593957533,0,0,0,0,0,0.363258432529767,0,0,0,0,0.137070515624589,0,0,0,0.304828539148247,0.0484581419550527,0.0395696538660003,0,0.0949563355228765,0.0832981274983274,0.046690082868108,0,0,0,0,-0.192840050819222,0,0,0,0,1.73472347597681e-18,0,0.211388145044266,-1.73472347597681e-18,0,0,0,0,0,0.211106958538522,0.0545225556705517,0
X601658.CH.Equity,0,0,0,0.225239246293824,0,0,0,0,0,0,0,0,0.0345259777615486,0,0,0,0,0.168043955357945,0.138376832756314,0,-0.222768260514865,0,0,0,0,0,-0.14170602405583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467193887815221,0,0,0,0.0491339139351845,0,-8.67361737988404e-19,0,0,0,0
