,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.454097898753616,0,0.104398571205297,0.0839731438055756,0,0.0438910455611426,0,0,0,0,0,0.0398367812734906,-0.00874755494499374,0,0,0,0.066531501300724,0.0442625420551108,0,0,0,0,0,0,0.105428358043326,0,0,0,0,0,0.0171048817760237,0,0,0,0,0,0,0.00984868341643125,0,0,0,0,0,0,0,0,0,0,0.0131220616371138,-1.73472347597681e-18,0
X601939.CH.EQUITY,0.245946859808464,0,0,0.352224876318398,0,0.176782632521458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310883369952966,0.0560365960193965,0,0,0,0,0,0.0646653765690163,0,0,0,-0.0119290426165283,3.46944695195361e-18,0,0.0106584043770188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106138608085832
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0,0,0
X601288.CH.EQUITY,0.217306787767102,0.0754304119982031,0,0,-0.0155187775937337,0.0162496192441721,0,0,0,0.156016917326301,0,0,0,0,0,0,0,0.118917628291669,0,0,0,0,0,0,0.00647892098924717,0.270838724193155,0,0.0731284939667531,0,0.0687974551780473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135859394051056,0,0.0409846708700788,0,0.250430278977091,0.081392221545113,0,0,0,0.376790761734273,0,0,-0.189350073861334,0,0,0,0,0,0,0,0,0,0,0,0.101326037759001,0,0,0,0,0,0,-0.267109875829064,0,0,0,0,0,0,0,-0.497580785572217,0,0,0,0,0,-0.32205730108028,0
X601988.CH.EQUITY,0.0129512492130648,0.271210864062489,0,0,0,0,0,0,0.0265605781848555,0,0,0,0.109316390125518,0,0,0,0,0,0,0,0,0,0.607825810981022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296678887972739,0.0494757236159187,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904324,0,0,0,0,0.047707372773791,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739586,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.100056124989524,0,0,-0.110267725292811,0,3.46944695195361e-18,0.169921565593792,0,0,0,0,0,-0.0850909293612968,0,0.282417828734008,0,0,0,0.0140640729271899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052471015131317,0,-0.00369506348230187,0,0,0,0,0,0,0.28944736312044,0,0,0.123141411461079
X601628.CH.EQUITY,0,0,0.146522010028161,0.0753340995344193,0,6.93889390390723e-18,0,0,0,0,0.0515963371415315,0,0,0,0,0,0.0677663325954198,0.0911396910309258,0,0,0,0,0,0,0,0.0837971208857238,0,0,0,0,0,0,0,0.0316045356253718,0,0.229360062330234,0,0,0,0,0,0,0.129926333870655,0,-0.0402019105666489,0.0855485275179124,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665084190124957,0,0.000896849494091489,0,0.0468400806942997,0.00578475534629938,0,0,0,0.116055860466973,0,0,0,0,0,0,0,0,0.0128742697685929,0.200599306658888,0,0,0,0,0,0,0,0,0,0.150601217854851,0,0,0,0,0,0,0.170691906162842,0.267139447415129,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.1252697410241,0.0121468423195107,0,0,0.0517112704059772,0.197098982008996,0,0,0,0,0.119267592428192,0,0,0,0.0308463063098507,0,0,0,0,0,0,0.158618773655373,0,0,0,0,0,0,0,0,0,0,0.0481923182301401,0,0,0,0,0,0,0,0,0,0,0,0.106419374495438,0,0,0,0.0419452973164269,0,0.0276469117756933
X600000.CH.EQUITY,0,0,0,0,0.071408713660811,0.00251642198640915,0.257010252789135,0.0891791211019413,0,0.100882069401769,0.0804723154912053,0,0,0,0,0,0,0,0,0,0,0,0.124045664447233,0,0,0,0,0,0,0,0,0,0,0,0,0.0255101915927558,0,0,0.00166912718904449,0,0,0.00258461859277772,0,0,0,0,0,0,0.043017016922283,0,0,0
X11.HK.EQUITY,0,0,0,0,0.126967098130427,0,0,0.0138157099430701,0,0,0,0,0,0,0.312053105936703,-1.73472347597681e-18,-0.060892384615165,0,0.315517223668172,0.216347547096175,0,0,0,0,0,0,-0.459077580502276,0,0.00269121603096494,0,0.0868403644361793,0,0.163822152728959,0,0,0,0,0,0,0,0,0.22502795796225,0,0,-0.0972455525006823,0,-0.0381072590209712,0.0728664650627436,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0451539786179984,0,-0.00424909178897878,0,0,0,0,0,0,0,0,0,0,-0.157133119799175,0,0,0,0,0,0,0.106582314287411,0.156942025884029,0.146890060071706,0.220600186672227,0.251925798214981,0,0,0,-0.0876364097688967,0,0,0,0,0,0,0,0.214354665082703,0,0.0328841379827177,0,0,0,-0.0470005697222704,0
X2388.HK.EQUITY,0,0,0,0,0.0599378002246756,0,0,0.0557059220394657,0,0,0,0,0,0,0,0,0,0,0.024975280641429,0.0673686163281801,0.0425322648609816,0,0,0,0.142588697380683,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0497058009437363,0,0.00148829473291536,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369499078106716,0,0,0,0,0,0.0801892052282785,0.0110731727508958,0,0,0,0.127732648400593,0,0,0,0,0.615879896898028,0,0,0,0,0,0,0.0572147648785694,0,0,0,0,0,0,0,0,0,-0.0816954186802238,0
X601319.CH.EQUITY,0,0,-0.0764672245259948,0,0,0,0,-0.329876061201422,0,0,0,0.0380306948950661,0,0.0238648198892804,0,0,0,0,0,0,0,0,0,0.35264072804612,0,0,0,0.0255810694268304,-0.269476369427085,0.21347142786772,3.46944695195361e-18,0,0.146263047393085,0,0,0,0.465692075923052,0,0,0,0,0,0,0,0,0,0.147393565255198,0,0,0,0.0273335233505902,0.136065394040059
