,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.238165176966057,0.0834394142762056,0,0,0.240425957819179,0,0,0.0333277438710704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131397853328269,0,0,0,0.0692701518531486,0.0146366785640653,0,0,0.0535511620315857,0.0867602234776731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.187546194717719,0,0,0,0,0.095658120126273,0,0.101919178692128,0,0.1631256350046,0,0.127008748625559,0,0,0,0,0.228094809106863,0,0,0,0,0,0,0,0,0.11353844199342,0,0,0,0,0,0,0.0188715843421832,0,0,0,0,0,0,0,-0.104705387288119,0,0.0665950606928413,0.0464008197127455,0,0,0.0578813033404222,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.161836465783243,0,0,0,0,0,0,0.15638640345833,0,0,0.0767018564661145,0,0,0,0,0,0,0,0,0.103095434392215,0,0,0.0557702002621818,0.0279017615120855,0,0,0,0.0658237776727345,0,0,0,0,0,-0.105185432537188,0,0,0,-0.0790249797458034,0,0,0,0,0,-0.0400520412509613,0.386554058369491,-0.0188365753900749,-0.0584218249464177,0
X601939.CH.EQUITY,0.625276662902156,0.170570764492386,0,0,0,0,0,0,0,0,0.0631856220770658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938772903084351,0,0,0,0,0,0,0,0,0,0,0.174582678631139,0,0,0,0,0,0,0,0,0,0,0.095262072129143,0.00539147827962308,0,0
X601288.CH.EQUITY,0,0,0,0.177830716355327,0,0,0,0.439958006328971,0,0,0,0.00549295311604044,0,0,0,0,0,0,0,0,0,0,0,0,0.0560126249295385,0,0,0.0698065029737127,0,0,0,0,0.104734287196951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357271605856556
X1299.HK.EQUITY,0,0,0,0,-0.0539003051112915,0,0,-0.0692791087082175,0,0.187661634853577,0,0,-0.00235105772331956,0.0505874062370821,0,0,0,0,0,0,0,0,0,0.124222769343244,0,0,0,0,0,0,0,0,0.0825224986158096,0.0152772556661059,0,0,0,0.00842867116067065,0,0.172371874524567,0.156937560290084,0,0.0906554092033483,0,0,0,0,0.29894751853571,0,0,-0.106958990592201,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0513759947919617,0,0,0,0.450757222593036,0,0,0,0,0,0,0.0689552981510395,-0.0345737301186768,0,0,0,0,0.222039307626317,0,0.0472755159868862,0,0,0,0,0.0170116480453817,0,0,0,0,0,0,0,-0.104972032163643,0,0,1.38777878078145e-17,0,0,0,0,0.116090287101096,0,0,-0.0473025201197905,0,0.123887619010255,0,0,0,0,0,0,-0.083666614248213
X5.HK.EQUITY,0,0.227179965195158,0,0.0747099490239612,0,0,0,0,0,-0.0983393413857932,0.0514592003759218,0.0612809598629228,0,0,0,0,0,0,0,0,0,0,0,0.230782389930051,0,0,0.118087095557097,0,0,0,0,0,0,0,0,0,0,0,0.251496348734296,0,0,0,0,0,0,0,0.0538083277764443,0,0,0,0,0,-0.0524253434821717
X388.HK.EQUITY,0,0,0,0,0,0.10594908346185,0,0,-0.125234995353951,0,0,0,0,0,0,-0.0297441621572149,0.266691140847558,0,0,0,0,0,-0.0404318679149269,0,0,0,0,0,0,0,0,0,-0.312663031515535,0,0,0,-0.0931949034799058,0.331113155112932,0,0,0,0,0.0121253730323455,0,0.0194601938652102,0,0.111227773677958,0,0,0,-0.0333721355146062,-0.487206557208519,0
