,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.301084756687133,0,0,0,0,0.407588807249894,0,0,0,0.00242256882139857,0,0,0,0,0,0,0,0,0,0,0,0,0.120178040541329,0.0650972278679056,0,0.0535627568305611,0,0,0,0,0,0,0,0,0,0.0834884139824831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.329710601358213,0,0,0.167850651145077,0,0,0.0159101024741333,0,0,0,0,0,0,0.139182450825774,0,0,0,0.0177236715027453,0,0,0,0,0,0,0,0,0,0.161115660494535,0,2.71050543121376e-20,0,0,0,0.0924434297204134,0,0,0,0,0,0,0,0,0.00682371489881956,0,0.0322077561317451,0,0,0,0,0,0
X601939.CH.EQUITY,0.4585237723476,0.117703333958982,0,0,0,0,0,0.178920385279674,0,0,0,0,0,0,0,0,0.00981735762363343,0,0,0,0,-0.137408009761503,0,0,0,0,0,0,0,0.138041411922468,-0.0113159522439741,0,0.138614225579333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197777383007713,0.144390133230618,0,0
X601288.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0.554780846855674,0,-0.0788348377290873,0,0.041318333692007,0,0,0,0,0,0.0179087396054495,0,0,0,0,0.0594806036772034,0,0.13532325379217,0,0,0,0,0.113263198943664,0,0,0.0562627783007764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336302476612816,0,0,0,0.0192747406048403,0,0
X600036.CH.EQUITY,0,0.13709295255368,0,0,0,0.0449655431304038,0,0.0469305198377835,0,0,0,0,0.128956520303584,0,0.0183661157875609,0,0,0,0,0,0,0,0,0,0.0950032215794346,0.024195349111656,0,0,1.73472347597681e-18,0.0366173219495257,0,0,0,0,0,0,0,0.0547775786043771,0,0,0,0,0.0484210412418426,0,0,0,0,0,0,0.355163751981759,-0.268623133485265,0,0
X1299.HK.EQUITY,0,0,-0.0700252906256279,0,0,0,0,0,0,0.134355755899025,0,0,0,0,0,0,0,0,0,0,0.15576847314425,0,0.202581057127754,0,0.0383799986438839,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.14213043911886,0,0.00274474971822976,0.0131691071510071,0,0.163570630761024,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.145313023779625,0,0,0,-0.00686949361453974,0,0,0,0,0,0,0,-0.0279842038411303,0,-0.198320547049034,0,0,0,0,0,0,0.138916511535333,0,0,0,-0.110858941583865,0,0,0,0,0,0,0,0,0.589277036077765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761319141214242
X601988.CH.EQUITY,0.236320594857845,0,0.066860176108376,0.497417439258054,0,0,0,0,0,0.119019150314645,0,0,0.145925852912603,0,0,0,0,0,0.0109774233251364,0,0,0,0.125566362322948,0,0,0,0,0,0.0621129761046595,0,0.0391101258845269,0,0,0,0,0,0.070082002280549,0,0.0121555231564144,0,0,0,0,0,0,0,0,0,0,0,-0.0313583623946961,0.031747394273656,0
X5.HK.EQUITY,0,0.215815982821801,0.0235811292388376,0,0,0,0,0,0,-0.0131630038123046,0,0,0,0,0,0,0,0,0,0,0,-0.208036237754673,0.172176168329104,0,0,0.0558448883348334,0.130820279155436,0,0,0,0,0,0.081758022725386,0,0,0,0,0,0,0,0,0.110780146722277,0.197062313214992,0,0,0,0,0,0,0,0.0390771093448304,0,-0.156818106419996
X388.HK.EQUITY,0,0,0,0,-0.121261275515712,0.216382573294243,0,0,0,0,0,0,0,0,0,-0.0756224729958539,0,0,0,0,-0.118136723019385,0.46754209834348,0.0269436261262408,0,0,0,0,0.0836046964618231,0,0,0,0,-0.0592084062475091,0,0,0,0,0,0.145488058619665,0.0765540806499685,0,0,0,0.150405232168511,0,-0.182008370952698,0,0,-0.0497669101729209,0,0.157571648248299,0,0
