,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.00242552902208314,0,0.223288206969472,1.73472347597681e-18,0,0.110590674075919,0,0.243622422492691,0,0,0,0,0,0.127868693790463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10390619641914,0,0,0,0,0,0,0,0,0,0,0,0,0.0479288941269758,0,0,0.0771566050335632,0,0,0
X601318.CH.EQUITY,0.136049926404739,0,0,0,0,0,0,0,0.32805039167822,0,0,0,0,0,0.00443429073858951,0,0.334284987419852,0,0,0,0,0.0205245976020023,0,0,0,0.119164569353253,0,0.0216985377393773,0,0,-0.132550908732427,0,0,0.127580339432472,0.0766895345163021,0,0,0,0,-0.0387460916562326,0.0396948276138006,0,0,-0.00713993780158895,0,0,0,0,0,0,0,0,-0.00557665837739292
X601939.CH.EQUITY,0,0,0,0.285136213785802,0,0.0754716500824569,0,0,0,0,0,0,0,0.423869579047045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562294212351919,0,0,0,0.0735038881381307,0,0,0.00953401053495195,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333432154609179,0,0.0166309248504097,0,0,0.502910317171907,0,0,0,0,0.0138456772587539,0,0,0,0.0434277337908554,0,-6.93889390390723e-18,0,0,0,0,-0.0200843454277425,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,-0.0139679849318094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104130993916684,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0166874486171664,0,0,0,0,0,0.0704892892294782,0,0,0,0.0681167280370034,0,0,0,0,0.0913411161355721,0.050690672930471,0,0,0.57786100783752,0,0,-0.0676756640939458,0,0,0,0,0.0483692377165305,0,0,0,0,0,0,0,0,0,0,0,0,-0.042121646027671
X601988.CH.EQUITY,0.398461222596306,0,0.00832944171962509,0,0,0,0,0,0,0,0.0633514941404607,0,0,0,0,0,0,0,0.0390553882721974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152121094154067,0.0102522393010414,0,0,0,0,0,0,0,0,0,0,0.291981911777847,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220907305310493,0,0,0.264248185852138,-1.38777878078145e-17,0.0676689857404952,0,0,0,0.175109739047409,0,0,0,0,0,0,0,0,0,0,0.0091902628726212,0,0.114961088532274,0,0.0745135257381586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601915751620845,0,0,0,0.470732917723048,0,0,0,0.124969231202736,0.106208259365031,0,0,0,0,0,0,0,0,0.268547993025987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.00427868574341808,0,0,0,0,0,0.222688150264277,0,0,-0.134617346580268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227788118070603,-0.182167239954391,0,0,0,0,-0.0804621580879753,0,0,0,0,0.739336581703651,0,0,0,0,0.618491999485961,-0.276956541038724,0,-0.479152076318043,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.414078472324221,0.0207985940537695,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.370777632730354,0.0146479590696085,0,0,0,0,0,0,0,0.036321973197092,0,0,0,0,0,0,0,0.185726306394074,-0.0314962655309497,0,0,0,0,0.0483886032279858
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666756288493701,0,0,0,0,0,0,0,0,0,0.154359290067358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942705686202452,0.0410216605437039,0,0,0,0,0,0.00839800217717129,0,0,0,0
X000002.CH.EQUITY,0.144696500452618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554196640361788,0,0,0,0,0,0,0,0,0,0,0,0.021832339637807,0.497216876929021,0.0131071561418472,0,0,0,0,0,0,0.223024224837514,0,0,0,0,-0.152947870638325,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0076594935159219,0,0,0.188341721909245,0,0,0,0,0.0810210459251332,0,0,0,0,0,0,0,0.10549332972991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211063994098331,0,0,0,0,0.530642039086018,0,0,0,0.0803408652771339,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0348941372305702,0,0,0.0888520904649206,0,0,0,0,0,0,0,0.149944345588925,0,0,0,0,0,0.0766164528599527,0.270756484141407,0,0,0,0,0,0.0710649199505291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344409496316216,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0706782119014597,0,0,0,0,0,-0.127006241779408,0,0,0,0,0,0,0,0,0.0971796523382631,0,0,0,0.148488716315769,0,0,0,0,0,0,0,0.0259717688833419,0.0113256606034381,0,0.249144404855148,0,0,0.0468054585429812,0,0,0,0,0,0.143044647550214,0,0,0,0,0,0.195477686127858,0,0,0,0
X000001.CH.EQUITY,0,0.055435302541092,0.0142580480843575,0,0,0,0.103933402878733,0,0,0,0.212679236078211,0,0,1.73472347597681e-18,0.0753283485259462,0,0,0,0,0,0.0892784323451252,0,0,0,0.207908505880189,0,0,0,0,0,0,0,0,0,0.17557134753545,0,0,0,0.0263902188289129,0,0,0,0,0,0,0,0,0,0.0888699541652397,-8.67361737988404e-19,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.191114143528222,0.213121864550364,0,0.36658176664284,0,0,0,0.0582278715758347,0,0,0,0,0,0,0,0,0,0,0,0.0350231739324508,0,0,0,0,0,0,0,0,0,-0.0506069501592846,0,0.214227357424587,0,0.0520216234482048,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0972540860761022,0,0,0,0,0,0,0.0327269511368019,0.0711218846278915,0,0,0,0,0,0,0.584055891536463,0,0,0,0,0.0275799999872846,0,0,0,0,0,0,-0.119943477774678,0,0,0,0,0,0,0,0.162003397736647,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0634153378697163,0,0,0,0,0.183738893508417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681987410876586,0,0,0.0546168373227955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210726759679692,0,0,-0.0767107993827923,0,0,0,0,0,0,0,0.179469443826192,0,0,0,0,0,0,-0.101850818798054,0,0,0,0.0840205258744768,0,0.610230164325157,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
