,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.022297355192214,0,0,0,0,0,0,0,0.0630571556621782,0,0,0,0,0,0,0,0,0.174061697580357,0,0,0,0,0.431780932109394,0,0,0,0,0,0,0,0,0,0,0,0,-0.131487249553555,0,0.477286768681494,0,0,0,0,0,0,0,0,0,0.0654768016762213,0,0.0388800728471276
X601318.CH.EQUITY,0,0,0,0,0,0,0.145943847919422,0,0.0979041487473875,0,0,0,0.143022510582465,0,0,0,0,0.220183024387433,0.123027284771908,0,3.46944695195361e-18,0,0,0,0,0.0807995910611843,0,0,0,0,0,0,0,0,0,0.113321138086592,0,0,0,0.126976118438819,0.0503992011943708,0,0,0.0405232641619776,0,0,0,0.00390957382676287,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.513585759288007,0.0215690643762113,0,0,0,0,0.339175499975761,0,0,0,0,0,0,0,0,0,0,0.11949945775656,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.161207346858728,0,0,0,0,0,0,0,0,0,0.00955684258632715
X601288.CH.EQUITY,0,0,0,0,0,0,-0.396780688926809,0,0,0,0.940962352485192,0,0,0,0,-0.118877674172781,0,0,0,-0.30681532219466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519966494720198,0,0.190993395544146,0,0,0,0,0,0,-0.0366961245488516,0,0,0,0.0529121602407763,0,0,0,0
X5.HK.EQUITY,0,0.0670371593349978,0,0,0,0.138465167410611,0.348783641496221,0,0,0,0,0,0,0,0,0.0163009051967869,0,0,0,0,0,0,0,0,0,0,0,-0.188835832387827,0,0,0,0,0,0,0,0,0.120381024772169,0,0,0.304903534921983,0,0,0,0,0,0,-0.0931317923625112,0,0.0470830906935555,0,0,0
X601988.CH.EQUITY,0,0,0.0852699244245661,0,0.249749748794979,0,0,0,0.201506118497764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122122232811009,0,0.0723640493511864,0,0,0,0,0,0,0,0,0.131302448111591,0,0,0,0,0,0,0,0.131001127026536,0,0
X1299.HK.EQUITY,0,0,0,0,0.223780798191774,0,0,0,0,0,0,0,0,0,0,0,0.191922753131125,0,0,0,0,0,0,0,0,0.0394223347915007,0,0.0433832898186241,-0.11143185177598,0.0932237101965533,0.0419625458587384,0,0,0,0,0,0.518580032055511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136490175857332
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.432137657354962,0,0.0339991680338831,0.0685218888560785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459128637502987,0,0,0,0,0,0,0.099856217481579,0,0,0,0,-0.122664850418359,0.203268919114201,0.319071542029985,0,0,0,0,0,0,0,0,-0.0597631762929663
X601628.CH.EQUITY,0,0,0,0.00253924376827866,-0.0881450126284538,0.00496159793380776,0,0,0,0,0,0,0.0907724246045112,0,0,0,0,0.295115015442887,0,0,0,0,0,0,0,0,0,0,0,0,-0.00837532676242821,0,0,0,0,0.347134758862021,0,0,0,0,0.259843290187949,0,0.100374131620949,0.0559005708344162,0,0,-0.00243091833607585,0,0,0,0,-0.0770279194967522
X601328.CH.EQUITY,0,0,0.172962685963025,0,0.0218779831345735,0,0,0.73194381231284,0,0,0,0,0,0.0750079117534711,0,0.0449596855472187,0,0,0,0.0297648474271702,0,0,0,0.0758601681004406,0,0,0,0,0,0,0,0,-0.0702105353364806,0,0,0,-0.15662999024394,-0.162308009178625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
