,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.258835091385133,0,0,0,0.262730164741711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170044662776364,0,0,0,0.0915994014669716,0.0353410036425892,0,0.00978371690463666,0.0602020778115288,0,0.0800732163121099,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325311024099756,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.154854543164742,0,0,0,0.0318710605808237,0.0948952753393853,0,0.0633583924977094,0,0.19472088422953,0,0,0,0,0,0,0.199044100581285,0,0.0535240346983097,0,0,0,0,0,0,0.19055909655895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114159436976454,0,0,0.0484117335419655,0,0,0.127157914907181,0,0,0.0442774414335021
X600036.CH.EQUITY,0,0,0,0,0,0.175467983457284,0,0,0,0,0,0,0.21654186909386,0,0.0467068253475826,0,0,0,0,0,0,0,0,0,0.103666236264976,0,0,0.0504174432387657,0.0445397271490859,0,0,0,0.10218952051213,0,0,0,0,0,-0.0960272355192828,0,0,0,-0.0762821244856031,0,0,0,0,0,-0.0597784721949265,0.374026763197295,-0.0548344002206454,0,0
X601939.CH.EQUITY,0.627223251809342,0.175492671488986,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0911055338149372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782244197347271,0,0,0,0,0,0,0,0,0,0,0.176242860671588,0,0,0,0,0,0,0,0,0,0,0.0946419799748958,0.0114053301294445,0,0
X601288.CH.EQUITY,0,0.0553776843059067,0,0.0978706000847521,0,0,0,0.469613391680576,0,-0.0119567371757533,0,0,0,0,0,0,0,0,0.0972891871954413,0,0,0,0.057514006649706,0,0.0574987756448986,0,0,0.0201609564368281,0,0,0,0,0.0434791959750763,0,0,-0.0651427336118014,0,0,0,0,0,0,0,0.126029222185583,0,0,0.0125840424430505,0.0102245411233109,0,0,0,-0.00735954418025986,-0.0733375028816253
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.110472784373286,0,0.145909661000584,0,0,-0.00722321083297182,0,0,0,0,0,0,0,0,0,0.167781834850583,0,0,0,0,0,0,0,0,0,0.0505035539291688,0,0,0,0.0317671724092726,0,-5.42101086242752e-20,0.250710537570155,0.0940017221855059,0,0.0575385973088662,0,0,0,0,0.282771436044789,0,0,-0.111412257413504,0,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.405100074425221,0,0,0,0,0,0,0.0857740809349607,-0.00801873257163832,0,0,0,0,0.21284779546976,0,0,0,0,0,0,0.0649961049194863,0,0,0,0,0,0,0,-0.117604658958606,0,0.00966410977776791,0.0695500714415551,0,0,0,0,0.083672522485274,0,0,-0.0597864931444267,0,0.0991736271140765,0,0,0,0,0,0,-0.107073632824181
X5.HK.EQUITY,0,0.195855090037245,0,0.0674965161285698,0,0,0,0,0,-0.093006982632953,0,0.0859166118127296,0,0,0,0,0,0,0,0,0,0,0.0749525580844095,0,0,0,0.14498820264769,0,0,0,0,0,0.0420184361576833,0,0,0,0,0,0.279152758381697,0,0,0,0,0,0,0,0.0285952932693731,0,0,0,0,0,-0.0786222189196658
X388.HK.EQUITY,0,0,0,0,0,0.120483820782568,0,0,-0.108328904509483,0,0,0,0,0,0,0,0.268197369558119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30832679302338,0,0,0,-0.100106002576263,0.290842490306402,0,0,0,0,0.00827447460887072,0,0.0209635215063874,0,0.102435812388556,0,0,0,-0.0642510538949076,-0.510623268628523,0
