,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449152833084289,0,0.0530941016228742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33306872943269,0,-0.149522477101679,0,0,0,0,0,0,0,0.879361040276817,0,0,-0.0182003551545014,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136326840752247,0,0,0,0,0,0,0,0,0.261614920372351,0,0,-0.00633212361385287,0,0,0,0,0.128348625110197,0,0,0,0,0,0,0,0,0,0,0.00365047374070606,0.114506154994571,0,0,0,-0.209381003753298,-0.18275299865476,0,0,0.136120963815021,0,0.476512107546941,0,0,0.105678352754969,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.625769882459429,0.312621331715898,0.0641163820888942,0.507368657101521,0,0,0,0.186497881715378,0.347028817496427,0,0,0,0,0,0,0,0,-0.351570780938563,0,0,0,0,0,0,-0.675236483223779,0,0,0,0,0,0,0,-0.344232198976608,0,0.211269259795201,0,0,0,0,0.350945518488711,0,0,0,-0.141780543060998,0
X5.HK.EQUITY,-0.0652513632417121,-0.0670784330390305,0,0,0,0,0,0,0,0,0,0,0,0,0.517135695670615,0,0,0,0.40636897177654,0,0,0,0,0.0663279024514519,0.169807209728925,0,0,0,-0.0794885635624761,-0.111333972103073,-0.092723576325009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902562067632,0,0,-0.110177639260011,0,0,0,0
X601988.CH.EQUITY,-0.410242241591565,0,0,-0.0255920168748227,0.466131132604612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.835487336281529,0,0,-0.0572146032133216,0,0,-0.0438714456198107,0,-0.631716347631564,0,0,0,0,0,0,0,-0.0576333035768369,0,0,0.140123469386379,0,0.181806843791748,0,0,0,0,0,0,0,0,8.67361737988404e-19
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121957599311177,0,0,0.08077210301428,0,0,-0.0892307347202012,0,0,0.051514358292429,0.106150750993689,0,0,0.165492851952877,0,-2.16840434497101e-19,0,0,0,0,0.146093504118932,0,0,0,0,0,0,0.181715559819652,0,0,0,0,-0.0406147566015862,0,0,0,0,0.149278772643506,0,0,0,0,0,0.0145055664509662,0,0,0
X601628.CH.EQUITY,0,0.0171982984169088,0.035625578907148,0,0,0,0,0,0,0,0.113456050343665,0,0.365672524065851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236634266784878,0,0,0,0,0.187558228203725,0.155729183156715,-0.00107451635664703,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943083923948243
X601328.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.3514235173846,0,0,0,0,0.151132089152373,0,0,0,0,0,0,0,0,0,0,0.00341087149799077,0,0.255727535833676,0.223724248854865,0,0,0,-0.00636095542425152,0,0,0,0,-0.200089545266437,0,0,0,-0.0808085068459455,0,0,0,0,0.128012242817506,0,0,0,0,0,0,-0.0512392354307021,-0.238511234150417
X601166.CH.EQUITY,0.0022560097078808,0,0,0.254377158032262,0,0,0,0,0,0,0,0.244691177762919,0,0,0.0131436547460645,0,0,0,0.0452618030262661,0,0.125952627086729,0,0,0,0,0,0,0,0.162659687911299,0,0.0555279809451663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221134302528325,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.522500578364729,0,0,0,0,0,0,-0.0338789446400772,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.370365291312285,0,0,0,0,0.0500990236216028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31569512702864,0,0,0,0,0,0,0
