,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.254109031234354,0,0,0,0,0,0,0.127072858441035,0,0,0,0,-0.169653437076164,0,0,0,0,0.367898365693404,0,0,0,0,0,0,0.233215468608741,3.46944695195361e-18,0.0815955071753097,0,0.105654108610549,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0575823914069311,0,-0.0552863429276934,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0,0,0
X601939.CH.EQUITY,0.439503294518642,0,0,0,0,0.190457194944132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569592071042805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360541506955707,0,-0.153160708941124,0,0.0862810334596269,0,0,-0.0110129612166189,0,0,0,0,0,0
X601288.CH.EQUITY,0.565689809123932,0.031839350470982,0.10607527842831,0,0.0655860279960643,0.0109658461305502,0,0,0.0483380071380002,0,0,0,0,0,0,-0.035407278924384,0,0,0,0,0,0,0,0,0,0,0.0813031281720488,0,0,0,0,0,0,0.0507327295067988,0,0,0,0.158000917235327,0.179549049714701,0,0,0,-3.46944695195361e-18,0,0,0.0435096023047609,0,0,0,0,0,-0.0593847529445007
X5.HK.EQUITY,0,-0.116160087638812,0.188303930146913,0.13995628711171,0,0,0,-0.155934032585394,0,0,0,0.229108465276335,0,0,-8.67361737988404e-19,0,0,0.590352711227051,0,0,-0.0643229189957543,0,0,0.141052436878366,0,0,-0.166674941659452,0,0,0,0,0,0,0,0,0.0231289338943841,0,0,0,0,0,0,0,0,0,0.145599292011434,0,0,0.11810368379081,0,0,0
X601988.CH.EQUITY,0.105600938655339,0.0651223862398402,0.229970233522381,0.199417397717121,0,0,0,0,0.0956722187287923,0.0976325354881096,0.132739760982756,0,-0.314981932484553,0,0,0,0,0,0,0,0,0,0.0292164610091599,0,0,0,0.104670907409385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484777772111449,0,0,0,0,0.0572259893688017,0,0.0600304409164142
X600036.CH.EQUITY,0,0.372163143076225,0,0,0,0,0,0.034327207044983,-0.0112398910361305,0,0,0,0,0.288333718068793,0,-3.46944695195361e-18,0.0201779869655023,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0,0,0.0927032601787338,0,-0.0399122573211997,0.000544414852262531,0,0,0,0,0,0.164788337113914,0,0,0,0,0,0.0163948660749154,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.161048143600936,0,0,1.73472347597681e-18,0,-0.0488553991324485,0,-0.0494409462513216,0,0,0.274051085058223,0.273015305941238,0,0,0.143441686185807,0,0,0,0,0,0.0955168342341672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710598551422742,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0591850240553882,0.317945774746355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482011021189004,0.0430808650037257,0,0,0,0,0,0.12242370732752,0,0,0,0,0,0,0,0,0,0,0,0.170432652733921,0,0,0,0.23403759233505,0,0.100961395745015
X601166.CH.EQUITY,0.117395278010886,0,0,0,0,0.0437511592269946,0.499670100186778,0,0,0,0,0,0,0.0393398528429537,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0.0835485788362528,0,0,0,0.0441059538412919,0,0.109042358942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
