,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0.126295294505556,0,0,0,0,0,-0.0745094308876957,0,0,0,0,0,0,0,0,0,0,-0.0590823981751813,0,0.00411000259128155,0.233573068381823,0.503700596837775,-0.110235084312395,0,0,0,0.205969363679711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510903635595481
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107527317667716,0,0.755440866741733,0,0,0,0,0,0.0246961479181566,0.0874594702854762,0,0,0,0.0270367404045622,0,0.0181510517880851,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0579998114913986,0,0.00743536596428046,0,0,0,0,0,0,0.0159182437164804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.975089207468826,0,-0.023166616564463,0.0293595399359848,-0.0643977643640039,0,0,0.0197427815264033,0,0,0,0,0,0.00223909432396002,0,0,0,0,0,0,0,0,0,0,0,0.0386825836455025,0,0,0,0,0,0,0,0,0,0,0.0227178132735674,0,-0.0494052044893166,0,0,0,0,0.0600857277329644,0,0,0,0,-0.114207333321134,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.027559209746788,0.301708131479555,0,0.268563944959841,0,0,0,0,0,0,0.437181291532872,0,0,0,0,0,0,0,0,-0.0751052243301664,0,0,0,0,0,0,0,0,0.0358070540077014,0,0,0,0,0,0,0,0,0.129207109486633,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.00353204053439379,0.232278746955259,0,0,0,0,0,0.00224744548503461,0,0,0,0,0,0,0.305528548087232,0,0,0,0.078752591480758,0,0,0.0200571411629953,0,0,0,0.185392062893904,0,0,0,0,0.0214764097606441,0,0,0.0601817305466205,0,0,0,-0.0516699039625111,0,0,0,0.17179671313941,0,-0.0919750935685549,0
X601988.CH.EQUITY,0,0,0,0.0644128956680802,0,0.00939583083583904,0,0,-0.0552857549717055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728413263741323,0,0,0,0,0,0,-0.0241062903299456,0,0,0,0,0,0,0,0,0,0,0.00021750680836041,-0.134327927215997,0,0.999510285911196,0,0,0,0.000802445713524597
X5.HK.EQUITY,0,0,0,0,0,0,-0.0230330487982328,0,0,0,0,0,0,0,0,0,0,0,-0.124482519914446,0,0,0,0,0,0.148836386016137,0,0.370715266324472,0,0,0,0,0,0,0,0,0,0,0,0.0318952802659074,0,0,0,0,0.174988790153527,0,0,0,0,0,-0.291739573006097,0.231372664158351,0.0353798496047761,-0.0239144473843476
X388.HK.EQUITY,0,0,0,0,0.222977042941936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127144537269418,0,0.256024275300963,0,0,0.115452382469434,-0.0087642179153981,0,0,0,0,0,0,0.111298060053642,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177414299022446,0,0,0,0,0.281780416310853
