,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.465192818495856,0,0,0,0.0665683351814786,0,0,0.00887796205740711,0.117658773399353,0,0,0.16504679213032,0,0,0,0.0731234680962471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588891895702295,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0293819499637627,0.0982992457867919,0.265117138380099,0,0,0,0,0,0,0.0531210438831544,0,0.325176806934293,0.0889710900613006,0,0.064834591341192,0,0,0,0,0.0250941855825635,0,0,0,-0.0396394875886043,0,0,0,0,0,0,0,0,0,0.0508054306524646,0,0.0019488727351645,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.135625450771804,0,0,0.495797931902905,0.0910240040147186,0.0745383571291029,0,0,0,0.0668511177635601,0,0,0,0,0,6.93889390390723e-18,0,-0.0336647775735515,0,0,0,0,0,0,0,0,0,0.199336343877236,0,-0.0106411106903934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454170085582772
X601288.CH.EQUITY,0,0,0.159525704110994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288762229275674,0,0,0.124263370420857,0,0,0,0.0767853981830807,0,0,0,0.0533117003227851,0,0,0,0,0,4.33680868994202e-19,0.0855576608579366,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565567386618356,0,0,0.206146732274928,0,0.206663322728346,0,0,0,0.211953959627991,-0.00846787102247337,0,0,0,0,0,0.195454322923573,0,-0.242525159992512,0,0,0,0,0.0447009374576822,0,0,-0.0597704156721683,0,0,0,0,0,0.196416538162112,0,0,0,0,0.0805668903324596,0,0,0,0,0,0,0.171776977901643,-0.00757977168096001,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.321981368380932,0,0,0,0.107057606101083,0,0,0,0,0,0,0,0.0547465388635105,0,0,0,0,0,0,0,0.103730903912952,0,0,0,0,-0.230293092387289,0,0.0456897236208242,0.073904368308496,0,0,0,0,0,0,0,0,0.0702321708901838,0,0,0,0,0,0,0,0.0791576964127976,-0.0685303083199019,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141732474175714,0,0,0.123309717772097,0,-0.106510484237026,0,0,0,0,0,0.502285522922184,0,0,0.0796212293481565,0,0,0.0932238284540789,0.124173181463057,-0.065579263646607,0,0,0,0.0596992805102167,0,0,0,0,0,0.264169010601329,0,0,0,0.129793357419905,0,0,0,0,0.0655196655004434
X1299.HK.EQUITY,0,0,0,0,0.133667208418265,0,0,0,0,0,0,0,0,0.0460795361924264,0,0,0.191466699208451,0,0,0,0,0,0,0,0,0.0375655911477122,0.159774293202938,0,0.153397982100504,0,0.0480910980525661,0,0,0,0.111365233778273,0,0,0,0,0,0,0,0,0,-0.0944449540939859,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.182512282316331,0,0.164832829972149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682282207508561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756333369090216,0,0,0.386989991825073,0,0,0.0348764720489399,0.0187095898394966,0,0.133397388630313,0,0.0563650707599575,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.370132952185037,0,0,0,0,0,0,0,0,0.419248398079343,0,0,0,0,0,0,0,0,0,0.010353329271186,0.150801713472187,0,0,0,0,0,0,0,-0.0179980366337042,0,0,0.0272945997700556,0,0,0,0,0,0.0912828386524376,0,-0.0160565874064696,0.213209762580457,0,0,0,0.0808930655467128,0,0,0,0,0
