,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0535260987734833,0.205677522820065,0,0.0464530304692404,0,0.03053294217178,0,0,0,0,0,0,0,0,0,0.201470995083806,0,0,0,0,0,0,0.0174560519076486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654047410932958,0.0317053238863477,0,0,0,0,0,0.101920139667353,-0.0390669254481731,0,0.00233982109081551
X601318.CH.EQUITY,0,0,0.108300287253532,0,0,0,0,0,0.124930924377882,0,0.0448367261350792,0,0.0892751155538128,0,0,0.0184539635200288,0,0.0763843480479067,0,0.20043998483526,0,0,0,0,0,0,0,0,0,0,0.0566875147201294,0,0,0,0,0,0,0.111005852232289,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0842703387038475
X601939.CH.EQUITY,0,-3.46944695195361e-18,0,0.154645400612899,0,0,0,0,0,0,0.111805322170805,0,0,0,0,0,0,0,0,0,0,-0.0140645987109238,0,0,0.620358712632462,0,0.153592190562906,0.0251382757594213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.149456120589031,0,0.0610360060543464,0,0,0.118854246796715,0.329004874549046,0,0,0,0.080230153444544,0,0,0,0,0.0157949339506273,0,0,0,0,0,0,0,0,0,0,0,0,0.112266677391332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413163480122402,0,0.0780791881416518,0,0,0,0,0,0,-0.0609681559719996,-0.0609946120916711
X600036.CH.EQUITY,0,0.0664974655248111,0,0,0,0,0.00944132311775672,0.247271195138058,0,0,0,0,0.234034295986279,0,0.16492626653876,0,0,0,0,0,0,0,0,0.27030376908075,0.168464710204909,0,0,0.0222892209125112,0,0.0239381706462464,0,0,0,0,0,0,0,0,0.0340027417467836,0.0487232567030108,0,0,0,0,0,0,0,0,0,0,-0.0465444809067119,0,0
X601628.CH.EQUITY,0,0,0,0.0802556795993786,0,0,0,0,0,0,0,0.104078551908654,-0.0327892462373088,0,-0.0980809129831444,0,0,0,0.0384772570909965,0,-0.0457707633144871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671185493739602,0,0,0,0,0,0,0,0.0488792721096199,0,0.187897651257607,0,0,0,0,0,0,-0.0185173297573606,0.19551543343672
X601988.CH.EQUITY,0,0,0.0420116671365017,0.279817782024607,0.205468116143103,0,0,0,0,0,0,0,0.100558156513754,0,0,0,0,0.207306348514271,0,0,0.0158326069585106,0,0,0.0515412923042561,0,0.0720485245950071,0,0,0,-0.0285550133397323,0.173395420927174,0,0,0,0,0,0,0.0759673564764365,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.15486450954088,0,0.11402663022149,0,0,0,0,0,0,0.207608602384969,0,0,0,0,0,0,0,0,0.0091259268989391,0,0,0,0,0.130452698476761,0,0,0,0,0,0.117330891220402,0,0,0,0,0,0,0.117589529737649,0.0988648463775428,0,0,0.0730037629418361,0.163612451284891,0,0,0.0497501608691394,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0609942729205804,0,0,0,0.0289408938267856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161794977212171,0,0,0.0981426087813486,0,0,0.127222755197487,0,0.0110230681010883,0,0,0,0,0,0,0,0,0,0.0607601993324213,0,0.226648977067274,-0.0824395358344517,0,0.0443555343140356,0.173276933970742,0,0,0,0,0.0550274399530909,0,0,0,0
X601166.CH.EQUITY,0,0,0.0585253636355396,0,0,0.0575192613148898,0,0,0,0,0.0487860964493315,0,0.131153729429043,0,0.0696119168867244,0,0,0,0,0,0,0,0,0.169732675177983,0,0,0,0,0.414111543672024,0,0,0,0,0,0.00127717398693556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285225010461916
