,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.117390903013992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211862851711311,0,0.544442619267092,0.550976796197911,0.0552032878065032,0,0,0.0735311620761743,-0.232777030522614,-0.122533964102579,0,0,0,0,-0.0229695609891891,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.116977248836116,0,0,0,0,0,0,0.0483713735385852,0.197168327256697,0,0,0,0.0982714378463286,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704328472171723,0.0161883522073285,0,0,0,0.0503090651333988,0.230996439485469,0,0,0,0,0,0,0,0,0,0,0,0.0294557464955659,0,0,0,0.0998413654874667
X601939.CH.EQUITY,0,0,0,0.809293559442575,0,0,0,0,0,0,0,0,0,0,0,0,0.0953734563785137,0.0367451727959408,0.0757179694693959,0,0,0,0,0,0,0.00896419475238115,0,0,0,0,0.0112492359223527,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.04863713191018,0,0.928838563407629,0,-0.0071887536912557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315284316998896,0,0,0,0,0,0,0.0757851597790853,0,0,0,0,0,-0.0444357010589198,0,-0.0914145392147932,0,0,0,0,-0.0087479163652047,0,0,0,0,-0.105675522265394,-0.039659477043905,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0350410646390508,0.132402320109449,-0.0381033595088969,0.152630496074207,0,0,0,0,0,0,0,0,0,0.0144994424594348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275162868214577,0.42412758222095,0,0,0,0,0,0,0,0,0.278425507793387,0,0,0,0,0,0,0.0822106122904488
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.161154422898755,0.0824539103860879,0,0.027495023618753,0,0,0,-0.000841971964442103,0,0.0385717876659178,0,0,0,0,0,0,-0.0725887979229189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105914350309862,0,0,0.0110226424763465,0,0,0,0,1.02120715274104,0,0,0.0350442495505955,0
X1299.HK.EQUITY,0,0,0,0,0.113588846825806,0,0,0,0,0.147733272047374,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285584725738569,0,0.128024543227956,0,0,0,0.101256616455832,0.399266905382025,0.123636157799007,0,0,0,0,0,0,0,0,0,0,0.237649549523574,0,-0.208470403029141,0,0,0,0,0,0.0941262276543568,-0.0584539993587146,0
X5.HK.EQUITY,0,0,0,0,-0.0120211560069813,0,0,0,0,0,0,0,0,0,0,0,0,-0.155852334392721,0,0,0,0,0,0,0,0.2667352858551,0.486813298418469,0,-0.0403330333240369,0,0,0,0,0,0,-0.0530823297324843,0,0,0,0.0205619109996183,0,0,0,0.0762173225224706,0.0513755480737604,-0.074809300205903,0,0,0,0,0.0863923990311251,0,0
X388.HK.EQUITY,0,0,0,0,0.328472902897623,0,0,0,0,0,0,0,0,0,0,0,-0.0125564925586928,0,-0.179269769513217,0,0,0,0,0,0.415964062612346,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.11676540947761,-0.13518720145773,0.246631788737191,0.0680462740255232,0,0,0,-0.132443022155259,0,0.0608616383768626
