,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0.144702773984042,0,0,0,0,0.0981887324515648,0,0,0,-0.0611474556577025,0,0,0,0,0,0,0,0,0.240827205241299,0,0.0130088993183776,0,0,0,0,0,0,0,0,0,0.0434539493725121,0,0,0.118619866538951,0,0,0,0,0,0,-0.0579848687128744,0,0,-0.11695297009709,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149201393800919,0,0.0784597617579727,0,0.281408629414127,0,0,-0.0293579205081663,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0808754003217,0,0,0,0,0,0,-0.260868073881236,0.32611798467477,0,0.181050424739425,0,0,0,0,0,0,-0.0442069091572472,0,-0.0245661734845217,0
X601939.CH.EQUITY,0.319323859434215,0,0,0,0.0817426916074894,0,0,0,0,0,0,0,0,0.153162646172913,0,0,0,0,0,0,0.0737221418039371,0,0,0,0,0.150945487393403,0,0,-0.00513729810829307,0,0,0,0,0.10821487472799,0,0,0,0,0.0414102673596589,0,0,0,0,0.112539962108632,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211431933573899,0.0654648422332016,0.0928335926499566,0,0.0283832276989615,0,0,0,0.0274813729962533,0,0,0,0,0,0,0,0,0,0,0,0.0836483122898346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279370279435759,0,0,0,0.188412302234093,0,0,0.271638191661443,0,0,0,0,0,0.147422465394596,0,0,0,0
X5.HK.EQUITY,0,-0.154546004119545,0,0.383855898606663,0,0,0,-0.258655256178811,0,0,0.0218517490743522,0,0,0,0,0,0,0,0,0.113198310412514,0,0,0.514922104738462,0,0,0,0,-0.0525370835578921,0,0,0,-0.117580950616609,0,0,-0.103364910000883,0,0,0,0.0218153621601503,0,0,0,0.174830088383049,0,0,0,0,-0.157430932394935,0,0,-0.119179505181846,0
X601988.CH.EQUITY,0,0,0.0920757367766817,0.208264210691754,0,0,0,0,0.0554770564443582,0.15502562760579,0.389001794100425,0,0,0,0,0,-0.0389094685553532,0,0,0,0,0,0,0.117180682653117,0,-0.0988724972046292,0.00266025473266792,0,0,0,0,0,-0.113020847234133,0.0319033202432501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286678808416931,0,0.157153173329284
X600036.CH.EQUITY,-0.0473431193912658,0.210675323687424,0,0,0,0,0,0,-0.0157792487811358,0,0,0.105451891053727,0,0.264855405079147,0,0,0,0,0.168517597396998,0,-3.46944695195361e-18,0,0.0476688215964576,0,0,0,-0.0492173005622862,0,0,-0.0193589635002526,0,0.144374698614192,0,0,0,0,0.0686238659499567,0,0,0.0734332549884295,0.214774245959678,0,0,0,0,0,0.0489732672137427,0,0,0.0985064070083892,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241831635754529,0,0,0,0.0833974642450013,0.156806909112551,0,0.227193832111554,0.105076613150755,0.0583415797027366,0,0,0,0,0,0.175566235595277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634241772968601,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.00865120949333117,0,0.0343977956109253,0,0,0,0,0,0,0,0,0,0,0.124721478122462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551996762854279,0,0,0,0,0,0.298596950694371,0,0,0,0,0,0,0,0,0,0.156502504855564,0,0
X601166.CH.EQUITY,0,0,0,0.106857905483047,0,0.143374059577882,0,0,0.00397863652278316,0,0,0,0,0,0,0.200558433099756,0,0,0,0,0,0,0,0,0,0,0.1060066576374,0,0,0,0,0.370418166193809,0,0.143741926976203,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.161376221313047
X601328.CH.EQUITY,0,0,0.0139933944483102,0,0.0472023513768624,0.292139906516934,0,0,0,0,0,0.172059973700447,0,0,0,0,0,0,0.0230107310932837,0.184378572725977,0,0,0,0.165166033959658,0.113545501790029,0,0,0.0403002571818221,0,0,0,0,-0.00362133639292884,0,0,0,0,0,0,0,0,0.0926099526849622,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.17256595220686,0,0,0,0.130651959337625,0.242180974423284,0,-0.035311254276782,0,0.160248600465223,0,0,0.0679340009634757,0,0,0,0,-0.0119989514531707,0,0,0,0,0.23443385433635,0,0,0,0,0,0,0,0.0225514473937097,0,0,0.0598152484442189,0,0,0,0,0,0,0,0,0,0,0.0069413372920338,0,-0.108831399824505,0,0,0.0576381809645349,0.0110443210965035
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.185970555958168,0.0768733395354856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142413583732826,0.161093577241148,0,0,0.0547997171638066,0,0,0,0,0,0.0283638674345038,0.0821239208069742,0,0,-6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0.232843665183745,0.142878003597939,0,0.020971924061273,0,0,0,0
X000001.CH.EQUITY,-0.0795140211703509,0,0,0,0,0,0,0,0,0,0,0,0.129743614927837,0,0,0,0,0,0,0,0.0107815312926649,0,0,0,0,0,-0.144866641114066,0,0,-0.0302144178746244,0,0.215694480330873,0,0,0.236458178398303,0,0,0,0.291552246782865,0,0,0,0,0,0,0,0,0,0,0,0,-0.16955452209049
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110288176444573,0,0,0,0.0160465543427405,0,0.380836277938774,0,0,0,8.67361737988404e-19,0,0.0248063178241802,0,0,0,0.0513809336576209,0,0.342589270516043,0,0.0882601340503951,0,0,0,0,0,0,0,0.17454394647939,0.124133125133604
X601601.CH.EQUITY,0,0.274315781290665,0.218552877138517,0,0,0,0.101069623460368,0,0.0580947595780229,0,0,0,0,0.154963561204103,0,0,0,0,0,0,0,0,0,0,0,0,-0.043352333357313,0,0,0.186701387819186,0,0,0,0,0,0,0,0,0.057650305065571,0,0,0,-0.0736684166471809,0,0,-0.142400441515351,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.118062842525734,0,0,0,0.217464563906636,0,0,0,0,0.0637711873311147,0,0,0,0,0,0.0830359885381028,0,0,0,0,0,0,0,0,0,0.532747406269018,0,0,0,0.118770069610062,0,0,0,0,0,0.0707448816077491,0,0,0.0418810215938668,0.141931216772802,0,0,-0.38580396480789,0,0,0.0958046156298648,0,0
X11.HK.EQUITY,0.245289788451738,0,0,0,0.131749290274549,0,0,0.232754907881508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513870240480515,0,0,-0.149324309085582,0,-0.00561860470080809,0,-0.022563476649804,0,0,0,0,0,0.0635030549332069,0,0,-0.0430298244797795,0,0,0,-0.0950897668630325,0,0,0,-0.140881880690673,0,0,-0.123530255540341,0,0
X388.HK.EQUITY,0,0,0.234158109103644,0,0,-0.106197792879738,0,0.710693889167477,0,0,0.0687731651427478,0,0,0,0,0,0,0,0,0.0281472007298939,0,0,0,0,0,0,0,0,0,-0.092916272193415,0,0,0,-0.146478984457816,0,0,0,-0.149746984107269,0,0,0.289840982012654,0,0,0,0,0,0,0,0.120867948346009,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0791756638051339,0,0,0,0,0,0.129296185358657,0,0,0,0,0,0,0,0,0,0,0,0,0.134049489106388,0,0.262470572037559,0,0,0.0946375602570209,0.0657155962777185,0,0,0,-0.114032235887465,0,0,0,0,0,0,0,0,0,0.0563842711132915,0,0,0.014378344379992,0,0,0,0,0
X267.HK.EQUITY,1.73472347597681e-18,0,0,0,0.365660190876872,0,0.0044620280472977,0,0,0,0,0,0,0,0.0812485526463284,0,0,0,0.0846069675859527,0,0,0.164796863736897,0.00987533933878467,0,-0.0408422600321655,0,0,0,0,0,0,0,0.113946374720716,0.0778205606104811,0,0,0,0,0,0,0,0,0,0,0,0,0.109157037348816,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.0515169521829215,0,0.0504136100543551,0,0,0,0,0,0,0,0,0.278691620933508,0,0.270001862912927,0.0824633674263325,-0.0132465672120961,0,0,0,0,0,0.00184912469710322,0,0,0,0,0,-0.00141371382414397,0,0,0,0,0,0,0.113976646405378,0,0,0,0,0,-0.252668585255014,0,0,0.192995043689147,0,0,-0.0147075214428674
X2388.HK.EQUITY,0,0,0,0,0.513467215361133,0,0,0,0.0800832146685264,0,0,0,0,-0.0591291640851878,0.171891993245135,0,0,0.0845780926588868,0,0,-0.0614098696688742,0.452218994858981,0,0,0,-0.0140491787949814,0,0,0,-0.018538968280294,0,0,0.0603334418581608,-0.0392640213675957,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.152198583660453,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0578652232317841,0,0.197448351284848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378007003550886,0,0.0799745931304952,0,0.0143502252505872,0,0,0,0,0.120116084513222,0.0602388032796868,0,0,0,0.332278651276285,0.115363188444332,0,0,0,0,0,0,0.07794972882466
X600030.CH.EQUITY,0,0.0658804049093625,0,0,0,0,0,0,0,-0.0511457833478303,0,0,0,0,0,0,0,0.0516917244890981,0.136138850827975,0.0628100054908639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177163067132012,0.452743490740712,0,0,0.13059068481965,0,0,0.0486940385957815,0,0.0226750520058002,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0527589283695844,0,0,0,0,0,0,0,0,0,-0.0840683410526293,0.222628945475274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134069654454953,0,0,0,0,0,0.0655764095944594,0,0,0.0309379047135694,0.386805835935667,0,0.0819352435220243,0,0,-0.169438688939279,0,0,-0.0411919050704445
X2007.HK.EQUITY,0,-0.0293480089904686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135151759251278,0.0204544270820289,0,0,0,0.00427304815496499,0,0,0,0,0,0,0,0,0,0.0253740961951266,0.286893127239244,0,0,0,0,0,0,0.328179657043126,0,0,0,0,0,0,0,0,0.00752716386493734,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.225835138105702,0.204972685659968,0.183481005512149,0,0.0577040777760415,0,0,0,0,0.3804418412243,0,0,0,0,0.050246222902436,0,0,0,0,0,0,0,0,0,0,0,0,-0.196606125751917,0,0,0,0,0,0,0,0,0,0,0,-0.0571990337091849
