,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0798424703764463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158045389178203,0,0.558014146740416,0.579729604831928,0.0297950309675225,-0.237885321412936,0.162397153429168,0,0,0,-0.150766386578846,0,0,0,0,0,0,0,0,0,-0.0165741673016941,0,0,0,0,0,0,0,0,0,0.0663019252395687,0,0
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.231381928039624,0,0,0,-0.0644247895664281,0,0,0,0.0268002077314156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188308570304188,0.0402065363025815,0,0,0,0,0.196848857168656,0.192972329695216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0245383397312085,0,0.827908621922755,0,0,0,0,0,0,0,0,-0.0433866769371252,0,0,0,0.0699124808351859,0,0.104293885593867,0,0,0,0,0,0,0,0.00664814996147887,0.0308513368410149,0,0.00997576639694386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381487695695319,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0774587535298394,0,0.931840181613884,0,-0.0453669485537302,0,0,0,0,0.0135577667544216,0,0,0,0,0,0.0605143206833509,0,0,0,0,0,0,0,0,0,0,0,0.0229542947371263,0,0,0,0,0,0,0,0,0,0,-0.0173090997876212,0.0191485229335202,-0.0881934579938607,0,0,0,0,-0.000230521887545915,0,0,0,0,-0.118971868673134,-0.0533999222781676,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.13350943551667,0,0.056201312883764,0,0,0,0,0,0,0,0,0,0.00197672302456249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378411136749171,0.334346115065171,0,0,0,0,0,0,0,0,0.306564110107153,0,0,0,0,0,0,0.0336291615995678
X600036.CH.EQUITY,0,0,0.321011929654474,0.0165422804029708,0,0,0,0,0.021748742096786,-0.0183402934208062,0,0,0,0,0,0,0.136637901561201,0,0,0.0234644119198736,0,0,0,0,0,0,0.211159132728091,0.108414113191651,0,0.110998304961823,0,0,0,0,0,0,0.0544322981283079,0,0,0,0,0,0,0,0.00913819132062788,0,0,0,0,0,0.0976427512527058,0,0
X601988.CH.EQUITY,0,0,0,0.00456385067514792,-0.13848440392054,0.0766733504047153,0,0.0494652475838452,0,0,0,-0.0201421814119472,0,0,0,0,0,0,0,0,-0.0439186447332301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107902353437626,0,0,0,0,0,0,0,1.05001878853652,0,0,0.00191227603167112,0
X1299.HK.EQUITY,0,0,0,0,0.0964925659780987,0,0,0,0,0,0,0,0.10600657012091,0,0,0,0,0,0,0,0,0,0,-0.03661944396211,0.127488969395969,0,0,0,0.00376795725273937,0,0.20093459480934,0.32910731566691,0,0,0,0,0,0,0,0,0,0,0.189597707400008,0,-0.0853702364421303,0.0916525587344248,0,0,0,0,0.0751308758084193,0,0.114466209675737
X5.HK.EQUITY,0,0,0,0,-0.00427177037579933,0,0,0,0,0,0,0,0,0,0,0,0,-0.150481541981646,0,0,0,0,0,0,0,-0.0737689074985666,0,0.237756523743838,0.484465814713308,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0473113012820456,0,0,0,0.0692169458356981,0.0346364291617202,-0.0727849477730089,0,0,0,-0.0669278291986447,0.108524691484946,0,0
X388.HK.EQUITY,0,0,0,0,0.339637611434469,0,0,0,0,0,0,0,0,0,0,0.0524169821792418,0,0,-0.0754574052743335,0,0,0,0,0,0.336747669108927,0.0321449304694284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175824336112607,-0.205039933398885,0.166263344258602,0.130684388381109,0,0,0,-0.0997816335983069,0,0.0779853311776693
X601658.CH.Equity,0,0,0.0153935321818747,0.307074015493228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921957636820278,0,0,0,0,0,0,-0.1497798529773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919289253968014,0,0,0.367126500150419,0,0,0,0,0,0,0.0123331781206989,0,0,0
