,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0244839636835514,0.470590495482224,0.0803459431596743,0,0,0.0875882057482942,0,0,-4.33680868994202e-19,0,0,0.187020673506388,0,-0.0512980919478511,0,0.0813976103592325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448143045462198,0,0,0,0,0,0,0,0,0,0,0.0217120108001025,0,0,0,0,0,0,0,0,0,0.0881199899003903
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.179030921558799,0,0,0.391088887403445,0.054550353093645,0.0518695812834138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178046391838656,0,-0.0454313412910996,0,0,0,0.0896005820356009,0,0,0,0,0,0,0,0,0,0,0,0,0.00743807910916201,0,0,0.00254403157783701,0,0.0985670645237701
X601288.CH.EQUITY,0,0,0.197943647254168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214587401754114,0,0,0.19536400749405,0,-0.000731894140992288,0,0.00736727630579798,0,0,0,0,0,0,0,0,0,0.215435644890339,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811666975245429,0,0,0.23276224746536,0,0.169443335199418,0,0,0,0.311239664867801,0,0,0,0,0,0.112792181490895,0.00314934195129705,0,-0.22111963284456,0,0,0,0,0.273983804209775,0,0,-0.122156288496548,0,0.0209083202253401,-0.0610636192668136,0,0,0.142733889134072,0,0,0,0,0,0,0,0,0,0,0,0.119747956012255,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200897434265891,0,0,0.0965500931335904,0,0.241063877513361,0,0,0.103632401914168,0,0,0,0,0,0.0860013563868167,0,0,0,0,0,0.172968054086179,0.0558305445478085,0,0,0,-0.078582394175933,0,0,0,0,0,0,0,0,-0.0370419266747115,0,0,0,0.222181889672056,0,0,0,-0.00834810122091273,0,0,0.0499465067456727,0,0
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.26202672174611,0,0,0,0,0,0,0,0.0505690460934256,0,0,0,0,0,0.0815154193330075,0,0,0,0,0,0,0,0.0692768803367818,0,0.136969645845212,0,0.0139519016029482,0.291547983491931,0,0,0.100721741413445,0,0,0,0,0,0,-0.0762695877438291,0,-0.06030292595797,0,0.0542848478737522,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.232236229832477,0,0.0704202912606123,0,0,0,0,0,0,0,0,0.340343068223743,0,0,0,0,0,0,0.00746064432318562,0,0,0,0.346936300592,0,0,0,0,0,0,0,-0.0234147726422056,0,0,0.0571186009099282,0,0,0,0,0,0,0,0.0481834772072633,0,0,0,-0.0338684615493235,0.103130190998932,0,0,0,-0.0409744123883898,0
X601166.CH.EQUITY,0.230516399031538,0,0,0,0,0,0.0296703179303955,0,0,0,0,0.419535233336856,0,-0.00830538130949316,0,0,0,0.0169235052603365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128048083718433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478578455997762,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.258739022748146,0,0,0,0.27240792787798,0,0.103694842528303,0,0,0,0,0.129943948964235,0,0.0800991803431926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174433911433331,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0199982518694865,0.268091470733975,0,-0.0414330955865473,0,0,0,0,0,0,0,0,0.140781534971452,0,0,0.15138882324704,0,0,0,0,0,0.132052564491841,0,-0.0905939213412524,0,0.470650839466594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179962829289244,0.278791325113459,0.084444035042295,0,0,0,0.0493051736257682,0
X601319.CH.EQUITY,0,5.42101086242752e-20,0,0,0,0,0.0072402308238727,-0.463433139098888,0,0,0,0.256050547550178,0,0,0,0,0,0,0,0.10758374281683,0,0,0,0.168848522782113,0,0.0489132953463373,0.286506200732386,0,0,0,0,0,0.329152472599849,0,0.0579235114088463,0,0.245749689276937,0,0,0,0,-0.275715543229865,0,0,0,0,0,0,0,0,0,0.210486104242291
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.150422750644778,-0.0293764060540453,0,0,-0.275746966062008,0,0,0,0,0,0,0,0,0,0.127230808686351,0,0,0.268626180408726,0.337451568871112,0,0,0.100201725240359,0.259803097683891,0,0,0,0,0,0,0,0,0,0,0.255265984508281,-0.231612397219691,0,0,0,0,-0.0721413461166927
