,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.187417699964613,0,0,0,0,0,0,0.16521530028944,0.128952521932817,0,0,0,-0.210620037177463,0,0,0,0,0,0.315328917075525,0,0,0,0,0,0.251223805994255,0,0.0525998890933852,0,0.122710861569047,0,0,0,0,0,0,0,0,0,0,0.0969069430577307,0,0,-0.0393736007483614,0,-0.0911138969040912,0,-0.0106367350182546,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0,0
X601939.CH.EQUITY,0.473537906194126,0,0,0,0,0.18390649057385,0,0,0,0,0,0,0,0.0324255408817417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365917659497834,0,-0.157249652961783,0.0868781380587446,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455636274698977,0,0.199883421389455,0,0.180876847484943,0.0259516810923263,0,0,0.063260195821952,0,0,0,0.00489245759603706,0,0,-0.0582925102666635,0,0,0,0,0,-0.028622759657918,0,0,0,0,0.087440483717392,0,0,0,0,0,0,0.0268093444726377,0,0,0,0.143325337019184,0.15528024391401,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437741809047665
X5.HK.EQUITY,0,-0.0862603202662894,0,0,0,0,0,-0.335078541571976,0,0,0.167364033813166,0,0.0275016764436372,0,0,0,0,0.530879865160973,-0.131137231898044,0.0476411933889669,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0649162142815136,-0.0890497387759404,0,0,0,0.0980962003728999,0,0.142466597070595,0,0,0.216649196773828,-0.0441964327363872,0,0,0,0,0.139504738980287,-0.247366423394093,0
X601988.CH.EQUITY,0.102513022769207,0,0.208272729299044,0.124541238919574,0,0,0,0,0.118515936039346,0.0802004711339983,0.238492115180087,0,-0.371781825344433,0,0,0,0,0,0,0,0,0,0.000697304085478273,0,0,0,0.136599367629088,0,0,0,0,0.0298952369383281,0,0,0.0437442667983897,0,0,0,0,0,0,0,0,0,0.103420635185102,0,0,0,0,0.00300653333821357,0,0.0798568044901727
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427846486146346,0,0,0.0562934775179026,0,0,0,-0.0197891537194932,0,0,0.193135509734356,0.252924530717808,0,0,0,0.160254968693802,0,0,0,0,0.166975787955906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168225581943618,0,0,0
X601628.CH.EQUITY,0,0.373868781266058,0,0.039307193296933,0,0.0332920721299917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162407812427617,0,0,0,0,0,-0.0921689547559728,0.187586986337116,0,0,0,0,0,0,0,0,0,0,0,0.18679764414384,0,-0.0507054488412549,0.0224723501047452,0.111305923694817,0,0.201043033883371
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
