,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.22192884223373,0,0.404737671090631,0,0,0,-0.0104855408927763,0.146841656957521,0,-3.46944695195361e-18,0.0937111051800024,0,0,0,0,0,0,0,0,0,0,-0.0751264848217473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444271141597313,0.00698723743929399,0,0.122822283917952,0,0
X601939.CH.EQUITY,0.354073309855081,0,0,0.286130194642457,0,0,-0.095226497782116,0,0,0,0.00278925885386958,0,0.140310347172412,-0.0648200839719681,0,0,0,0,0,0,0,0,0,0,0,0.0316913835874536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201856161837426,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0,0
X601288.CH.EQUITY,0.450007008161981,0,0,0,0.209313543485592,0,0,0,0,0,0,0,0.0159991916980712,0,0,0,0,0,0,0,0,0.170214888424751,0,0,0,0,0,0,0.0199332741975753,0,0,0,0.0264119719125191,0,0,0,0,0,0,0,0,0,0.0643262216370565,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.117119882561369,0,0.362013030358004,0,0,0,0,0,0.264529782146054,0,0,0,0,0,0,0.113851323607939,0,0,0,0,0,0,0,0,0,0,0,0,0.0422998258762124,0,0,0,0,0,0,0,0,0,0,0.140026747933516,0,0,0,0,0,0,0,0,0,0,0,0.0328879521361356
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882477346300345,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.142079939808156,0,0,0,0,0,0,0,0,0,0,0,0.0135817701744769,0.176945472621961,0,0,0.031343035073995,0,0,0,0.188425050622118,0,0,0,0,0,0,0,0.0234702260440126,0,0.225270798713295,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.187281376237342,0,-0.088635965919542,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.1970424767337,0,-0.776200924884219,0,0.492399454443411,0,0,0,0,0,0,0,0,0,0,0,0,0.4334779233776,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0833581008442382,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0987734200213161,6.93889390390723e-18,0,0,0,0,0,0.0866161843064668,0.197408957299479,0,0.0929483380978139,0,0,0,0.267099692594618,0,0,0.0504904970451792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548732922694019,0,0
X601658.CH.Equity,0,0,0,0.165440184133659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138376923705727,0,0,0,0.141128588471846,0,0,0,0.294861543939437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0845893731454456,0,0,0.323595463794005,0,0,0,0,0,0,0,0,0.193565749917123,0,0,0,0,0,0,0,0.0200709614205888,0,0,0,0,0,0,0,0,0.0495260284647829,0,0,0,0,0.0411576024885414,0.0630537528856203,0.0514278601980903,0,0.140550573090818,0,0,0,0.0972486885290736,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376417142421445,0.0704396769234163,0,0,0,0.270270981094919,0,0,0,0,0.098880138630261,0,0,0,0,0,0,0,0.124064658911169,0,0.0442558967752766,0,0,0,0,0,0,0,0,0,0.149979866853213,0,0,0,0,0,0,0.0250669753270922,0,0,0,0.00280233973933619,0,0,0.101095223752342,0,0,0.0643933036846318,0.032726793587165,0,0,0,0
X600000.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.332121952637815,0,0,0,0,0,0,0,0,0,0.165467005376357,0,0.00896735050606254,0,0,0.213542834081868,0,0,0,0,0,0,0.0221938728420133,0,0,0,0,0,0,0,0,0,0.123031556305344,0,0,0,0.113662937495778,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.110333704090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.442413273187609,0,0.225756872105149,0,0.030441788238862,0,0.136575006893181,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0
X388.HK.EQUITY,0,0,0.221441602619316,0,0,0.00556467112233044,0.465630492146608,0,0,0,0,0,0,0,0,0,0,0,0.0314464484401,0,0,0,0,0.0363938779594224,0,0,0,0,0.00854434427599214,0,0,0,0.0154812872404748,0,0,0,0,0,0,0,0,0,0,0.00179798593424365,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0846200101160207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364923131333436,0.245028961308302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138661595613238,0,0,6.93889390390723e-18,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0617811106193883,0,0,0,0,0,0,0,0,0,0,0,0.054515599673517,0,0,0,0,0.0956062099436566,0,0.0156098194986613,0,0,0,0,0.00247328233451962,0,0,0,0.295940795774522,0,0,0,0,0,0.00771160914682032,0,0,0.178805775546576,0,0,0.371552069223527,0,0,0.033330258959593,0,0,0
