,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231663320591306,0,0,0,0,0,0,0,0,0,0,-0.26982134606658,0,0,0,0,0,0,0,0,0,0,-0.31904359793369,0,0,0,0.785266960366305,0,0,-0.180020179150052,0,-0.0511502879073156,0.269447365468345,-0.022510207163912,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.146086543873974,0,0.121380076787764,0.0317284585517379,0,0,0,0.0401526103687497,0,0.0285952646188269,0,0.1477441450958,0,0,0,0,0,0,0.0411454260355749,0,0,0,0,0.063929158058839,0,0,0,0,0,0,0,0,0,0.372236729885137,0.027163331550173,-0.0769000378778276,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.23716534591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102303263778712,0,0,0,0,0.0684661356530925,0,0.0277340725393824,0,0,0,0,0,0,0.344498439877505,0,0,-0.00162003131869526,0,0.118381566549481,0,8.67361737988404e-19,0,0,0,0.0107861547152511,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.264610602180556,0,0,0,0.00480692835942599,0,0,0.0468585514783154,0,0,0,0,0,0.0864560672620564,0,0,0,0,0,0,0,0.146857183663244,0,0,0,0,0,0,0,-0.0560285324126207,0,0.08412675316837,0,0,0.337801487481007,0,0,0,0.0854447757124331,0,0,0,0,0,0,0,-0.0132011794308737
X5.HK.EQUITY,-0.0448404360287485,-0.252465385788307,0,0.137279923011548,0,0,0,0,0,0,0.0232685757895438,0,0,0,0,0.360009214101277,0,0,0,0.083661599183029,0.261400357381076,0,0,0.301937535512397,0,0,0,0,0,-0.0419074796920811,0,0,0,0,0,0,-0.0980310306141943,0,0,0,0.237953879859955,0,0,0,0,-0.0285751318760822,0,0,0,0,0,0
X601988.CH.EQUITY,0.237333239119391,0,0,0.575579680064719,0,0,0,0,0,0,0.117754887453867,0,0.143893802892364,0,0,-0.0666810469222778,0.0812184598425823,0,0,0.00887783683670091,0,0.0177263500990954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378216264941508
X600036.CH.EQUITY,0,0.56360522090622,0.0028435408981923,0,0,0,0,0,0,0,0,0,-0.0957310956537096,-0.139686771956627,0,0,0,0,0,0,0,0,0,0,-0.00121786789768229,0.277053996924795,0,-0.137170593770238,0,0,0,0,0,0,0,0,0,0,0,0,0.174114200369286,0,0,0,0,0,0.137118210636536,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0349908839625327,0,0,0,0,0,0.361976510896429,-0.123113235800807,0.133904277864112,0.0817206849537663,0,0,0,0,0.166470032398904,0.197897649843309,0,-0.133183788210397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382209950673273
X601628.CH.EQUITY,0,0.126275078770211,0,0.033112211036299,0,0,0,0,0,0,0,0,0,0.239293626832317,0,0,0,0,0,0,0,0,0,0,0.154217829286207,0,0,0,0,-0.0206320392657064,0,0,0,0,0,0,0.0978941507210102,0,0,0.161479001872549,0,0,0,0,0,0,0,0,0.0480546552853785,-0.00355231808496821,0,-0.0149176415396529
X601328.CH.EQUITY,0,0.0829299438743155,0.0970821624298209,0.353132169822173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523010584650132,0.00621748818683798,-8.67361737988404e-19,0,0,0,0.0901190959453273,0,0,0.127166833143693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432652896573671,0,0,0,0,0,0,0,-0.0317618403615933,-0.194632021445763
X601166.CH.EQUITY,0,0,0,0,0,0.318136547794438,0,0,0.141863780571727,0,0,0,0,0.59034302068773,0,0,0,0,0,0,0,0,0,0,-0.287468993974566,0,0,0.0681512262645303,0,0,0,0,0,0.294444730620613,0,0,0,0.225126670520978,0,0,-0.143547201708351,0,-0.161805207551469,0,0,0,0,-0.0450575891670675,0,0,0,-0.133715507167538
X600000.CH.EQUITY,0.0483856003276078,0,0,0.0169324646426034,0,0,0.235691600779678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420169605449994,0.105037860010463,0,0,0,0,0,0,0,0,0,0,0.144736469882914,0,0,0.0217640791940905,-0.0280686268163199,0,0,0,0,0.133996054263547,0,0.0272956254242648,0,0,0.0470946007327125
X601319.CH.EQUITY,0.0958377418088645,0,0,0,0,0,0,0,0.351854917060859,0,0,0,0,0,0,0,0,0,0,0.161145654267967,0,0,0,0.082996645839963,0,0,0,0,0,-0.00119095294144082,0,0.0390571486582553,0,0,0,0,0,-0.0439790577450601,0,0,0,0,0,0,0.179823224790968,0.127105954880166,0,0.135547230618062,0,-0.0368685236860928,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.182853059313523,0,0,0.284007214651948,0,0.0992095631063769,0.0117344017303951,0,0,0,0.222890602513748,0,0.28714265938943,0,0,0,0,0,0,0,0.13480611627165,0.0908763208449281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182074478924782,0,0,0,0,0,0,0,0,-0.0381594795936428,0,0.132165737018082
X16.HK.EQUITY,0,0,0,0.0053431222778878,0,0,0,0.0187740394441496,0,0,-0.0351604144966341,0,0,0,0,0,0,-0.0563896901338975,0.0276486597263492,0,0,0,0,0,0,0.217439226074996,0,0,0,0.137779310847846,0.0306315954431225,0.190706938774378,0,0,0.185177701799922,0,0,0,0,0,0,0.45234421103175,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0984400421215099,0,0.105760304318489,0,0,0,0,0,0,0,0,0.333081988086507,0,0,0,0.141966118600122,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.269713373432257,0,0.327825832801484,-0.307827487631352,-0.0998641465255237,0,0,0,0,0,0,0,0,0.116188879552283,0,-6.93889390390723e-18,0,0,0,0,0,0,0.345725903646871,0,0
X11.HK.EQUITY,0,0,0,0,0.159250301478928,0,0,0.288644590512062,0,0,0,0,0,0,0,0.0985425117917326,0,0,0,0,0,0,0,0,0.0322475558632669,0,0,0,0,0.17084162312585,0,0,0,0,0,0,0,0,0,0,-0.0441101603813622,0,0,0,0,-0.00928534992284559,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.00208689241306428,0,0,0,0,0,0,0,0,0,0,0.104745053104446,0,0,0,0,0,0.105696033497404,0,0,0,0.0802881149078708,-0.0264955145624886,0,-0.151286134222365,0,-0.108243367948112,0,0,0,0.101077257136473,0,0,0.208604109336104,0,0,0.332272002357513,0.0971902063090658,0,0.00156771317964745,0,0,0,0,-0.0184887076178568,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.070291406757804,0,0.331927412045716,0,-0.0919136403166613,0.0198894731911573,0,0,0,0,0.100693004123149,0,0,-0.00552141946971639,0,0,0.258098571724038,0,0,0,0.0816797440807643,0,0,0.0353764624297867,0,0,0,0,0,0.0160874043948826,0,0,0,0,0,0,0,0,-0.187513495945305,0,0,0,0,0,0,0,0,0
