,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0273810406169211,0,0.0366849483252958,0,0,0,0,0,0,0,0.406183059037506,0,0,0,-0.0568793174658722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056360600357308,0,0,0,0.135785597958219,0,0,0,0.151460479734821,0,0,0,0,0.0312158923515287,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.32807132311162,0,0,0.257895799157142,0,0.134008941229419,0,0,0,0,0,-3.46944695195361e-18,0,0,0.12240143754541,0,0,0,0,0,0,0,0.0772770986632757,0,0,-0.0653039922198468,0,0,0,0,0,-0.0251912922607282,0,0,0,0,0,0,-0.100005655399279,0,0.369772904514094,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.263441858062315,0,0.226367167694969,0,0.126802961810972,0.284149545372749,0,0,0,-0.164161141789875,0,0,0,0,0,0,0,0,0,0.0894672312009939,0,0,0,-0.172280484665324,0,0,0,-0.0222287131030074,0,0,0,0,0,0,0,0,0,0,0,0,0.151180927260908,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0498736375576132,0.232506573169446,0,0.142579953272219,0,-0.366505047782513,0,0,0,0,0.0947369073417662,0,0,0,3.46944695195361e-18,0,-0.0116322748013127,0,0,0.399925665848388,0,0,0,0.460309163817445,0,0,0,0,0,0,0.0900386686800442,0,0,0,0,0,0,0,0,0,0,-0.0647629838712426,0,0,0,0.157056433525926,-0.0717272716232206,0,0,-0.00194584637983131,0
X601988.CH.EQUITY,0.224975525602501,0.0840971304066244,0.325991108904206,0,0,0,0,0,0.1143072222511,0,0,0.144845078705926,0,-0.222093152835733,0,0,0,0,-0.109360058373139,0,0,0,0,0.140926681773213,0.0799935080319204,0,0.134611039226503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320754706175598,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434213798440386,0,0,-0.0134334989788779,0,0.0178013777721447,0,0,0,0.336615617352873,0,0.109736128002486,0,0,0,0,0.152232028404632,0,0,0,0,0,0,0,0,0,0,0,0.0204892484190583,0,0,0,0.125220353963558,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0778118323758061,0.273469695010777,0,0,0.119889125271101,0.075960769649604,0,0,0,0.0292607775380483,0,0,0,0,0,0.0361721624661099,0,0,0.106317456612129,0,0,-0.165959214751886,0,0,0,0,0.152197473781987,0,0,0,-0.169530242257364,0,0,0,0,0,0,0,-0.162654703443636,0,0,0,0.12458739307832,0,0,0,0,0.0553969133180347,0,0,0,0.0153872226835558,0.102006927766036
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190720698894,0,-0.138065673729941,-0.0575161845214221,0,0,0,0,0,0,0,0.244402444387838,0,0,0,0,0,0.0943718185842547,0,0,0,0,0,0.384719701489945,0,0,-0.158377412314228,0,0,0,0,0,0,0,-0.0556244119614012,0,-0.247014694928876,0,0,0
