,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.360925619172164,0,0.308948416812583,0,0,0,0,-3.46944695195361e-18,0.0476966129105777,0,0,0,0,0.0514711270171789,0,0,0,0,-0.0444609425629138,0,0,0,0,0,0,0,0.043114068009291,0,0,0,0,0,0,0,0,0,0,0,0,0.0900596739943364,0,0,0,0,0,0.058803853275346,0,0,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.283396609941287,0,0.0676942245520193,0,0,0,0,0,0,0,0.459183862897064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732360232299144,0,0,0.0127589137017851,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355187827193853,0,0.00689205019206682,0,0,0.502560821793689,0.0229652943542168,0,0,0,0,0,0,0,0.0332324494667256,0,0,0,0,0,0,-0.034988694904858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125691097300891,0,0,0,0,0.092214508585908,0,0.00296199349825521,0.0067959557779019,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0941006887805489,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.142406520785937,0,0,0,0,0,0,0,0,0,0.0915645264490081,0.22984617301732,0,0,0.255181657241497,0,0,0.0904102707240201,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0555163271539651,0,0,-0.0213766319238748
X601988.CH.EQUITY,0.408479917028932,0,0.0659017469055297,0,0,0,0,0,0.0417361497628118,0,0,0,0,0,0,0,0,0.0874666744388641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161211407307367,0,0,0,0.0309719755597975,0,0,0,0,0,0,0,0,0,0,0.202586387113444,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.20357210532224,0,0,-1.73472347597681e-18,0.282146383439866,0.0975984100754318,0,0,0,0.133737036749266,0,0,0,0,0,0,0,0,0,0,0.0340056937321684,0,0.109530037812459,0,0.0397366956555178,0,0,0,0,0.00330158969183875,0,0,0,0,0,0,0,0,0,0,0,0,0.028258454977433,6.93889390390723e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101058575472436,0,0,0,0,0,0,0,0.425034982109534,0,0,0.133204339636965,0,0.131528075833999,0,0,0,0,0,0,0,0,0.241849405956777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.292914265081077,0,0.22214103920263,0,-0.228823565278774,-0.118216911870288,0,0,0,0,0,0,0,1.01533664605767,0,0,0,0,0,0,0.167278759999823,0,0,0,-0.083559933293845,0,0,0,0,0,-1.0852391785518,0,0,0,0.00536004487769481,0.943700997196656,-0.214178787667566,0,0,0,0,0,0
