,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.481929934272958,0.133255823497182,0.0196661718074058,0,0,0,0,0,0,0,0,0,0,0.0574732525530163,0,0,0,0,0,0,0,0,0,0.0536553208727687,0,0,0,0,0,0,0.106266226237642,0,0,0,0,0,0,0.0167483546067482,0,0,0,0,0.087672276938908,0.150570343083918,0,0.169481253870829,-0.188483381320831,0.0486458888796361,0.0651911312330163
X601318.CH.EQUITY,0,0,0.0482032379344688,0.154569169215588,0,0,0,0,0.126923857838788,0,0,0.0649979262316963,0.0223179744598292,0,0,0.019271328061618,0,0.123807543822672,0,0,0.181854638447437,0,0,0.119931772232731,0,0,0,0,0,0,0.0572494518028187,0,0,0,0.00564923223542275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120332628307926
X601939.CH.EQUITY,0,0,0,0,0.215823371770206,0,0,0,0,-0.0372277809323248,0,0.151458435629488,0,0.0518352110170118,0,0,0,0,0.127622262959873,0.00836703031150477,0,0,-0.0205663020647589,-0.14774411176234,0.484071854439805,0,0.142662896250567,0,0,0.0283809739640294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437733416333041,0
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.111247484129532,0,0.0872623692313079,0,0,0.140964986925531,0,0.31484822793073,0,0,0,0.0661927926841513,0,-0.00650791834346203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131263407061064,0,0,0,0,0,0,0,0,0,0,0,0,0.0724345309769035,0,0,0.102931765493489,0,0,0,0,0,0,-0.0719524199388585,-0.0696825489144376
X601628.CH.EQUITY,0.133456738452366,0,0,-0.0328239168237088,0.0337648540080019,0,0,0,0,0.13699150989758,0,0,0,-0.110725702338533,0,0,0,0,0,-0.0526025335235574,0,0,0,0.0721933876263293,0,0,0,0,0,0,0,0,0,0,0,0.656171864906926,0,0,0,0,0,0,0,0,0,0,0,0.107887396858017,0,0,0,0,0.144046744279314
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145264047064715,0,0,0,0,0,0,0,0,0,0,0,0,0.103741558447204,0,0,0,0,0,-0.267780421663171,0,0,0.00125861852467736,0,0,0,0,0,0,0.0780177202906426,0.301272979757307,0,0.160628636045703,0.0689715372794084,0.106960217177148,0,0.0521510605599512,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0341465985332117,0,0,0.197053186169815,0.45055191098452,0,0,0,0,0,0,0,0.106626967421553,0,0,0,0,0,0,0.0994262561534354,0,-0.0581989860496934,0.169175024746696,0,1.73472347597681e-18,0.249649742984089,0,-0.0863669695201206,0,-0.0748309269670707,0.128074148916488,0,-0.105666323731549,0,0.0855682100329534,0,0,0,0,0,0,0,0,0,0.0217605427586262,0,0,0,0.186115750361575,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0158663068626937,0,0.0406670041968907,0,0.0184280913245582,0,0,0,0,0,0,0,0,0,0,0.203896326896428,0.107841294001894,0.157795287340646,0,0,0,3.46944695195361e-18,0,0,0.0311294297505567,0,0,0,0,0.00373874675586246,0,0,0,0.245042195852009,0,-0.0700293370304859,0,0,0.189359263258312,0,0,0,0.0594103640814422,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.127638413632419,0,-0.106156667747319,0.169342666618432,0,0,0,0,0,0.00806839683659052,0,0.425663868743966,-0.109496488915329,0,0,0,-0.116424214327622,0,0,0.170574693642372,0.221131961658232,0,0,0,0,0,0.0236063342976158,0,0,0.170653628728954,0,0,0,0,0,0,-0.0165781605913087,0.0061543796341173,0,0,0,0,0,-0.143739896199801,-0.0413461609740374,0,0,0.151231752952916,0,0
X601166.CH.EQUITY,0,0,0.0502816960383464,0.0582619310366749,0,0.0283318005193478,0,0,0,0,0,0.019750839236672,0.108181486602182,0.0698424027669863,0,0,0,0,0,0,0,0,0,0,0,0.168145467253007,0,0,0.371815402492384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00486436132473042,0,0,0,0
X601658.CH.Equity,0.262318921973604,0,0,0,0.0273026420714675,0,0,0,0,-0.0217657532656488,0.277955709705519,0,0,0.210974838113591,0,0.0634006174394321,0,0,0,0,0,0,0,0,0,0,0,0,0.195109278799588,0.0340771045757866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106929459585195,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0371712916839082,0,0.482364551902916,0,0,0,0,0,0.123014737128887,0,0,0,0,0,0,0,0,0,0,0.105163626094894,0,0.189727454699829,0,0,0.286038715770667,0.00359285828052784,0,0,0,-0.270849530911873,-0.108838162380378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865246621618681,0,0,0.0156286160370027,0,0
X000002.CH.EQUITY,0,-0.0218765858221899,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0134690421167978,0,0,0,0,0,0,0,0.00578556092456551,0,0.0429426735046806,0,0,0,0,0,0,0.680266974013323,0,-0.0292052901050188,0,0,0,0.0869053459048243,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0754929183974146
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0289687174740471,0.0496667735386921,0,0,0,0,0,0,0,0,0.482249997778713,0,0.187341299070563,0,0,0,0,0,0,0,0,0,0,0,0,0.0474666394252903,0,0,0.0203028335648524,0,0,0,0,0,0.191356449374073,0,0,0.105393892010926,0,0,4.02501438200482e-05,0,0,0,-0.0719598082567837
X601601.CH.EQUITY,0,0.218604571579263,0,0,0.134620581380689,0,0,-1.73472347597681e-18,0,-0.0907803741500012,0,0.0252117555729335,0.139662171296446,0,0,0,0,0,0,0,0.249040740114531,0,0,0,0,0.0906822179343052,0,0,0.0327407284745325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127506494511966
X601328.CH.EQUITY,0.0384429348025959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484516627208144,0,0,0,0,0,0,0,0,0.104264329910505,0,0,0.100486986088552,0,0,0,0,0.102014373020232,0,0.023090337828461,0.0322625837844304,0,0,0,0,0,0,0.0889845735219852,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0920798986993181,0,0.0410860609086699,0,0,0,0,0,-1.73472347597681e-18,0,0.0316713324303265,0,0.039745184713305,0,0,0.435870249041872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347504602619994,0,0,0,0,0.0532067332304229,0,0,0,0,0,0.0915603241480897,0,0,0,0.0144876992346798,0,0,0.0232148329790565
X601066.CH.EQUITY,0,0,0.0917605659714507,0,0,0,0,0,0,0,-0.0310613649585431,0,0,0,0.361165609425779,0,0,0,0,0,0,0,-0.0922885004195717,0,0.00826985839151945,0,0,0,0,0,0,0,0.241927871061818,0.03592872997319,0,0,0,0,0,0,0.176843655084754,-0.0136891098196622,0,0,-0.051777030108884,0,0,0,0.115197600777567,0,0,0,0.1597025036407
X16.HK.EQUITY,0,-0.0130334337294996,0,0,0,0.0154113655179769,0,0.0652757205352319,0,0.0209091578795544,0,0,0,-0.126994157586972,0,0,0,0,0,0,0,0,0,0,0,0,0.062052293743246,0.174987867723167,0,0,0,0.145284629889048,0,0,0,0,0,0,0,0.286172664270713,0,0,0,0.264051242580565,0,-0.571145810690927,0,-0.0598647770853495,0,0,0,0,-0.041576419849919
X601319.CH.EQUITY,0,0,0,0.0291198600331406,0,0,0,0,0,0,0,0,0.504489619778833,0,0.0855275740911135,0,0,0,0,-0.137343374068142,0,0,0.0251233907534721,-0.0184058068630278,0,-0.17553621661634,0,0,0,0.160856015646969,-0.111274094496346,0,0,0,0,0.405418392740623,0,0,0,6.93889390390723e-18,0,0,0,-0.0740177222209799,0,0,0.057317138264836,0,0,0,0.0502233767836668,-0.0446784308848793,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,-0.0680107331050603,0.106254166540223,0,0,0.0752803244046202,0,0.0921794501526285,0,0.318393274591476,0,0,0,0.173296622696363,0,0,0.202324081205539,0,0,0,0,0,0.00542405303149966,0,0,0.145464159092917,0,0,0.0301747312925292,-0.151298347593499,0,0,0,0,0,0.143183990452809,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0346853828713572,0,0.354861721556282,0,0.0695522282587423,0.104006010506319,0.0930193647850074,0,0,0,0,0,0,0,0,0,0,0,0,0.509956211485472,0,0,0,-0.0703856612616464,0,0.0392376770504729,0,0,0,0.109511633471137,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0488642001052244,0.0117705305912444,0,0.0215769313255991,0,0,0,0.146521080558053,0
X300059.CH.EQUITY,0,0,0,0,0,0.0633466891395754,0,0,0,0.0414992034801125,0,0,0.171399497536091,0,0.0377381602545691,0,-0.196898200093239,0,0,0,0,0,-0.0160564852726679,0,0,0,0,0,0,0,0,0,0.020782829851179,0.0910973138469934,0,0,0.0553470819095657,0,0,0,0,0,0.154944632860934,0,0,0.176095953312764,-0.00794143376168625,0,0.404378410671268,0,0,0,0
