,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.213677445048798,6.93889390390723e-18,0,0.0118721094445967,0,0.405098599010113,0,0,0.0132651769991997,0,0,0.0239696199560188,0,0,0,0,0,0,0,0,0,0,0.246756204300549,0,0,0,0,0,0,0,0,0.0671508471515763,0.0640796713356374,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912089210192508,0,0,0,0
X601318.CH.EQUITY,0,0,0.116718583270164,0,0,0,0,0,0.244510297330829,0,0,0,0.0355561133797043,0,0.271062171467982,0,0.0568085895479707,0,0,0,0,0,0,0,0,0,0,0.223263123476478,0.165640783492779,0,0.0641015886440333,0,0,0,0,0,0,0,0,0.0134929262606774,0,0,0,0,-0.116573055181618,0,0.0667223135433512,0.0173783104547841,0,0,0,-0.00457211620419324,0
X601939.CH.EQUITY,0.289894619239922,0.24269772839321,0,0,0,0,0,0.506261229600551,0.0814906299503041,0,0,0,0,0,0,0,0,0.0301247462222464,0,0,0,0,0,0,0,0,0,0,0,-0.021886127742342,0,0,0,0.0606620624663669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182322291344679,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.203345424968086,0,0,0.0199512336942001,-0.125537546647566,0,0,0.0353749784070773,0,0,0.118911369371934,0,0,0.0486618303168467,0,0,0,0,0,0,0.474694863833609,0,0.0385784816147088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496269359670864,0,0,0,0,0,0,0,0,0,-0.0204615946874299,0,0
X601288.CH.EQUITY,0,0,0.00444607933409933,0,0,0,0,0.51908981160573,0,-0.0764364462027989,0,0.0306772963648359,0,0,0,0,0,0,0.0471173828262043,0,0,0,0.0639963248556795,0,0.161473572900761,0,0,0.103846633803852,0,0,0,0,0,0.0854160449494884,0,0,0,0,0,0,0,0,0,0,0,0,0.0307908083155014,0,0.000368409727043058,0,0.0504090728286947,0,0
X1299.HK.EQUITY,0,0,-0.0409504768582542,0,0,0,0,-0.0759571286275686,0,0.193802783558748,0,0,-0.0180331888034375,0,0,0,0,0,0,0,0,0,0.183502004201009,0,0,0,0,0,0,0,0,0,0,0.127006109533054,0.0599002830919895,0,0,0,0,0.156781590439195,0,0,0.177551310781425,0,0,0,0,0,0.219348526233329,0,-0.123885289893501,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963942852974127,0,0,0,0,0,0,0,0,0,-0.139818770426642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418877583876822,0.0698058100071795,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0165710627253008,0
X601988.CH.EQUITY,0,0,0,0,0.52381425751945,0,0,0,-0.00785041904167195,0,0,0,0,0,0,0,0,0.283665720320829,0.0428626662147583,0.146059967109226,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417878493978937,0,0,0,0,0,0,0,0,0,0,-0.0982855383897929,0,0,0.00141473451130199,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0512302402615952,0,0,0,0,0,0,0,0.166250374016209,0,0,0,0,0,0,0,0,0,0,0,0.130879826130996,0.0314295737245171,0,0,0.115410840955683,0,0,0,0,0.0255571118534138,0,0.143734502424936,0.0281495880525955,0,0,0,0,0,0.378200218070155,0,0,0,0,0,0.0303639786240038,0,0,0,0,0,-0.0356090151079401
X388.HK.EQUITY,0,0,0,-0.0860929593703668,0,0,-0.112499037511514,0,-0.0902456971006049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.197174655647894,0,0,0,0.115600146154238,0,0,0,0,0,0.488581848836587,0,0.0751261063361005,0,0,0.123930754992065,0,0.131391283324024,0,0
X601166.CH.EQUITY,0,0,0,0.0338615408994789,0,0,0,0,0,-0.0756789999459579,0,0,0.394061315289085,-0.0449460951793341,0,0,0,0,0,0,-0.158933738404646,0,-0.0349534835603292,0,0,0,0,0.293188222962219,-0.0249052011166306,0,0.135235624242822,0.0188359342173628,0,0.0820495717831148,0,0,0,0.0696276706200606,0,0,0,0,0,0,0,-0.0778258773119173,0.0422966951412541,0,0,0,0,0,-0.0118781259160117
X601658.CH.Equity,0,-0.0577031601965777,0,-0.120021942409681,0.17255149201838,0,0.111189643221257,0.269658132549419,0,0,0.400428125652834,0,0,0,0,0,0.0691470122308998,0.119717045107252,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.236598933153969,0,0,0,0,0,0.0331862648771249,0,0,-0.187005710432209,0,0,0,0,0,0,0,0,0,0,0,0,0.119727052695686,0,-0.0421058475680888
X000001.CH.EQUITY,0,0.0199768760592679,0,0.28313406313239,0,0,0,0,0,0,0.487067253094158,0,0,0.101071259261676,0,0,0.186604005227423,0,0,0,0,0,0,0.168187823654364,0,0,0.0303778619330724,0.0146602582623714,0,-0.058806873460519,-0.0576808770805346,-0.047040133015516,0,-0.107577140620982,-0.0145466853552547,0,0,0,-0.0346265761682254,0,0,0,0,0,0,0,0,0,0,-0.0521351662937893,0,0,0.217061602755383
X601601.CH.EQUITY,0,0.59358554045662,0,0,0,0,0,0,0,0,0,0,0.136203872367016,0,0,0,0,0,0,0,0,0,0,0.0231406887387911,0,0,0.0102925723408679,0,0,0.145421442367336,-0.0858772081180581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113303017892835,0,0,0,0.0966959021233264,0,0,0,0
X600030.CH.EQUITY,0,0.0770989658216906,0,0,0,0,0,0,0,0,0,-0.0258018036358554,0,0,0,0,0,0,0,0.287731877445542,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.182913596813275,0.15739291033907,0.000815228905111839,0,0,0,0,0,0.170825325926248,0,0,0,0.0649338322422143,0,0,0,0,0
X000002.CH.EQUITY,0,-0.141658993979876,0,0.234924855349453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151959303747848,-0.15446282226506,0,0,0,0,0.737140667925147,0.103260353981056,0,0.0160574767569488,0,0,0,0,0,0,0,0,0,0.0455783325434103,0,0,0.00650852436162008,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.081173186833353,0,0,0,0.0593011315068175,0,0.188978926069574,0,0,0,0,0.287541260564351,0,0,0,0,0,0,0,0,0.231769092153867,0,0,0,0,-0.00614204996772082,0,0,0.137544995633911,-0.0527521994962813,0,0,0,0,0,0.0751843656481607,0,0,0,0,0,0,0,0,0.0706025593179403
X601328.CH.EQUITY,0,0,0.0165979729611737,0,0,0,0.0652591800101173,0.0655484003560352,0,0,0,0.20916087993219,0,1.38777878078145e-17,0,0,0,0,0.367781032132465,0,0,0,0.0496264494165788,0,0.0238505041762525,0.0951483716466423,0,0,0,0,0,0,0,0,0.0631263500064814,0,0.0679534315539629,0,0,0.0370050750558417,0,0,0,0,0,0,0,0,0,0,0.0798350203453794,0,0
X600000.CH.EQUITY,0,0,0,0,0.0492118794780485,0,0,0.0358732145752815,0,0,0,0,0,0,0,0,0,0.138553539878006,0,0,0,0,0.0185202713110674,0,0.0252409670180419,0.297125854524958,0,0,0,0,0.0754245043800624,0,0,0,0,0,0,0,0,0,0,0.0587554314229223,0,0.153032563781508,0,0,0,0,0,0,0,0,0.0360005585904515
