,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.239057233014872,0,0,0,0,0,-0.206478927125117,0,0,0,0,0,0,0,0,0,0,0,0.459745676538786,0.455520696305263,0,0,0.11130468887825,0,0,0,0,0,-0.0830392876008194,0,-0.180457634802347,0,0,0,-0.617183401355468,0,0,-0.0895778866113853,0,0.032022685037873,0,0,0.0317425205930013,0,0,0,0.00784512050348622,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0,0,0
X601939.CH.EQUITY,0.0880288944779274,0,0,0.172233497042569,0.0124797812851378,0,0,0,0,0,0.011311895761995,0.157150574737978,0.236373717670469,0,0,0,0,0,0,0,0,0,0,0.0203833940858583,0,0,0,-0.0558436822780556,0,0,0,0,0,0,0,0,0,0,0,-0.0078579238108421,0,0,0,0,0,0,0,0.36654395585743,0,0,0,0,0.0999506386277515
X601288.CH.EQUITY,0,0,0.244186758233558,0,0.388080554475892,0,0,0.0565363635317986,0,0,0.0278717712046837,0,0.130147244992777,0,0.0114724569627777,-0.0259045314558083,0,0,0.088274607202667,0,0,0.0517335807407809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752089794917394,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.339834179366686,0.148259671488267,0,0,0,0,0,0.0468478309301007,0,0.02432383978261,0,0,0,0,0.106726592070016,0,0.0760265421314604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421215511394349,0,0,0.11663751972337,0,0,0,0,0,0,0,0,0,0.192976876634088
X600036.CH.EQUITY,0,0.00732241358005325,0.091135031401274,0,0,0,0.0312468234439016,0.0622985373508923,0,0,0,0.105259633538697,0,0,0,0,0,0,0,0.127926637916203,0,0,0,0,0.00973072179548264,0,0,0,0,0,0,0,0,0.390308059276804,0,0,0,0,0,0,0,0,0,0,0,0.0782531212903783,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.419357489118574,0,0,0,0,-0.129422904012767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571343247482086,0.252303709484919,0,0.129224211602498,0,0.000557167219256575,0,-0.0508060657545444,0,0.099509760190031,0,0,0.050978054800954,0,0,0,0.0148212730303267
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128934310466956,0,0.0560170549363003,-0.0394443743832052,0.0618321458362033,0,0,0,0,0,0.232492337796473,0,0,0,0,0,0.186842878040148,0.100673371179048,0,-0.0368652532747096,0,0,0,0,0,0.321625965262962,0.00394500872159746,0,0,0,0.241453419093528,0,0.133824434681171
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405319321670331,0,0,0,0,-0.452896424286621,0.652321528367257,0,0,0.12150789445722,0.614412244324133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497942919307511,0,0,0,0,0,0.181870436378283,0,0,0
X601658.CH.Equity,0,0,0,0.0294795879118583,0.00542808356186601,0,0,0,0,0,0,0,0,0,0,0,0,0.254891034917342,0.120307526091148,0,-0.085070597913473,0,-8.67361737988404e-19,0,0,0,-0.0059586539228423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270124748963153,0,0,0,-0.0321693956858239,0,0,0,0,0,-2.16840434497101e-19,0
