,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240224384057742,0,0,0,0,0.422572320921409,0,0,0,0,0,0,0,0,0,0,0,0.0731259317877088,0,-0.210491146627777,0.504045926062965,0,0,0,0,0,0,0,0,0,0.104180774620318,0,0.015951536802137
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,0,0,-0.0128970870604318
X601939.CH.EQUITY,0.253741681517271,0,0,0,0,0,0,0,0,0.0352520737779486,-6.93889390390723e-18,0,0,0,0,-0.0128623575894816,0,0,0,0,0,0,0.0563758721224889,0,0,0,-0.141871314828475,0,0,0,0,0,-0.0003064558159957,0,0,0,0,0.047298493282673,0,0.0481461387265605,0.511932569146342,0,0,0,0,0,0,0,0,0,0,0.116907903907365
X601288.CH.EQUITY,0,0,0,0,-0.169135383159354,0,-0.00958631704515527,0,-1.38777878078145e-17,0,0.432437144835254,0,0,-1.73472347597681e-18,0.359298612511493,-0.118732114192468,0,0,0,-0.152714206005393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016935801390882,0,0,0.0463864804927166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135543530311644,0.403616357250997,0,0,0,-4.33680868994202e-19,0,0,0,0.182258133133748,0,0,-1.38777878078145e-17,0,0,0,0,0.0608182726756162,0,0,0,0.035115427772618,-0.13344999020201,0,0,0,0,0,0,0,0,0,0.0692513756233789,0,0.158506575436612,0,0,0,0,0,-0.171524009142774,0,0,0.118248807020491,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.273230559086996,0,0.0429901580905243,0,0.0430372163427606,0,0.109116948266207,0,0,0,0.13066070185036,0,0,0.0968106215339865,0,-0.0307309166333657,0,0,0,0,0.0495588884427463,0,0,0,0,0,-0.270045456123187,0,0.107254609394286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880645764790866,0,0
X1299.HK.EQUITY,0,0,0,0,0.284796392224852,0,0,0,0,0,0,0,0,0,0,0,0,0.129026798166455,0,0,0.0602362783188136,0,0,0,0,0.0682566717916684,0,0.120652001789682,0,0.0946015092632469,0,0,0,0,0,0,0,0.311309669132703,0,0,0,0,0,-0.202527177571802,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.115559086786121,0,0,0,0,0,0,0,0.375651028105935,0,0,0,0,0,0.111911986187278,0,0,0,0.27809981851909,0,0,0,0,0,0,0,0,0.166735415380878,0,0,0,0,-0.124545313881977,0,0,-0.148458739555816,-0.159665325050068,0,-0.0852324810171833,0,0,0,0.265910399681729,0,0,0,0,0,0,0,0.0158146809495092
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.755856416992763,0,0,0,0,0,0,0,0,0,0,0,0.147912242860353,0,0,0,0,0,0,0.0386997846365884,0,0,0,0,0,0,0,0,0,0,0,-0.00949040136550928,0,0,0.0207242034210265,0,0.0034332057945131,0,-0.204213867601177,0,0,0,0.0517768320554874,0,0
