,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0332461331604851,0,0,0,0,0,0,0,0,0,0,0,0,0.508762171758262,0.758993873623154,0.010675006703667,0,0,-0.110856195941993,0,0.218614088207678,0,-0.22672903688414,0,0,-0.320920194468134,0,0,0,0,-0.0453894789218998,-0.0585266261232244,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.222599220208672,0,0,0,-0.0194187032190889,0,0,0,0,0,0.0200827878641713,0,0.136662962985899,0,0,0,0,0,0,0,0,0,0,0.0262011825968008,0,0.0827338303463501,0,0,0,0,0,0,0.221643587190347,0,0,0,0,0,0,0,0,0.0729881810851313,0,0,0.195216072432453,0,0,0.115014846284983
X601939.CH.EQUITY,0,0,0,0.818259066831558,0,0,0.0288115385828893,0,0,0.0268284343281955,0,0,-0.0472717685724298,0,0,0,0.0668778127558582,0.0698232926254363,0,0,0,0.00569547123776011,0,0,0,0.0649635880504463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0442612196172511,0,0,0,0
X601288.CH.EQUITY,0.0111189928944273,0,0.90821401953173,0,-0.071026855673747,0,0,0,0,0,0,0,0,0,0,0,0,0.13645428504452,0,0,0,0,0,0,0,0.0589950317663657,0,0,0,0,0,0,0.001777853419388,0,0,0,0,0,0,-0.0806124698183445,0,0,0,0,0,0,-0.0212077213593872,0,0,0,-0.0552002399525826,0,0
X601628.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0551057598492387,0,0.343105920680159,0.0321459148870765,0,0,0,0,0,0,0,0,0.0832407609324425,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813788374605021,0.468267276010019,0,0,0,0,0,0,0,0,0.0296064189082314,0.0504028422821852,0,0,0,0,0.178719258743619,0.1647659525619,0.111908801918142
X600036.CH.EQUITY,0,0,0.36275422505235,0,0,0,0,0,0.0218705717934992,0,0,0,0,0,0,0,0.142288774743034,0,0,0.00457668712189355,0,0,0,0,0,0.166213304018501,0,0,0,0.226737552108714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403282328283143,0.0226319985579718,-0.00297442817165656,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00123549088718918,-0.145660752317748,0.0805578543039268,0,0.0276739152530091,0,0,0,0,0,0.037461427444935,0,0,0,0,0,0,-0.0746039814806572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10610363240109,0,0,0.0105604910235863,0,0,0,0,0,0,1.01455017368547,0,0.0371475814879694,0
X1299.HK.EQUITY,0,0.0929622245484882,0,0,0.176816403761737,0,0,0,0,0.250057193580474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21489989072689,0,0.339823270807706,0,0,0.218154973749132,0,0.123360771616841,0.123323527299567,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.118814523249742,0,-0.099835339180792,0.0138349616742099,0,0,0,0,0,0.0968900097209413,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874833413069794,0,0,0.291766530759432,0.411849831027776,0,0,0,0,0,0,0,0,-0.0796082226370029,0,0,0,0,0,0,0,0,0,-0.150223932488601,0,0,0,0,0.203280573970903,0,-0.071459201430398
X388.HK.EQUITY,0,0,0,0,0.340203608603165,0,0,0,0,0,-0.131468931540798,0,0,0,0,0,0,0,-0.226564802339844,0,0,0,0,0,0.449045254649451,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0615507985053283,0,-0.152347273379462,0,0.0399029203125019,0.224347189941181,0,0,0.0416438205648081,0,-0.131859562697752,0,0
