,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.419886479586943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974643955915079,0,0,0,0,0,0,0,0,0,0,0,0,0.0289901269266585,0,0,0,0,0,0,0,0,0.0686364612524665,0,0,0,0,0,0,0,0,0,0.0845285869534269,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.156742797795577,0.262838177511578,0,0,0,0,0,0,0,0,0.279600350080512,0,0.0778444008241678,0.037782519766214,0,0,0,0,0.109182167748246,0,0,0,0,0,-0.0106916653055519,0,0,0,0.0688340991962301,0,0,0,0.0204988804154779,0,0,0,0,0,0,0,0.0295787364025252,0.0242828828821292,0,0,0
X601939.CH.EQUITY,0,0,0,0.656845889684169,0.0433241378929197,0.0414901287548477,0,0,0,0.24249209476826,0,0,0,0,0,0,0,0,0,0,0.0929461669252645,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199582920749688,0,0.015184583355629,0,0,0,0,0,0,0,0,0,0,0.0783554780488036
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.385789335935798,0.0508545521144648,0,0.921523769491708,0,0,0,0,0,0,0,-0.138329336884155,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,6.93889390390723e-18,0,0,0.13142921894986,0,0,0,0,0,0,0,0,0,0,0.033888945877499,0,0,0,0.0318700150774456
X5.HK.EQUITY,0,0.0503107500079506,0,0,0,0.147550692911966,0,0.336054156381973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608179142885708,0.0295781890164544,-0.166785024048708,0,0,0,0,0,0,0,0,0.105440299496256,0,0,0.262953300467366,0,0,0,0,0,0,-0.11195367457758,0,0.066912711714813,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.353083669487299,0,0,0,0.066690806754355,0,0,0,0,0,0,0.0981859257485345,0.0589199255038877,0,-0.0707540098773579,0,-0.0702909888268989,0,0,0,0.245665691370831,0,0,0,0,0,0,-0.237816198055331,3.46944695195361e-18,0,0,0,0,0,0,0,0.0654253480522993,0,0,0,0,0,0,0,-0.0254177640650961,0.0351473452155389,-0.0909594207302043,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.411016517398719,0,0,0,0,0.0381822570357821,0,0.00940056481292852,0.102877793340155,0,-0.109025263814368,0,0,0,0,0.168802261536197,0,0,0,0,0,0.244373114974605,0,0,0,0,0.123357399308948,0,-0.0383080844233471,0,-0.168707802947286,0.0806150192503394,0,0,0,0.133250996605442,0,0,0,0,0,0,0.0122410067885925
X1299.HK.EQUITY,0,0,0,0,0.228021124337914,0,0,0,0,0,0,0,0.0241427449816572,0,0,0,0.197495024064014,0,0,0,0,0,0,0,0,0.0613117399125732,0,0.112436073032731,-0.140459049560528,0,0.0935833569170281,0,0.0101946337917055,0,0,0,0.397555793161426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411153253825924
X601628.CH.EQUITY,0,0.1275663918917,0,0.00173637412332216,-0.0905527115931882,0,0,0,0,0,0,0.0234049970996782,0,0,0,0,0,0.200484950237497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404274069505715,0,0,0,0,0,0.201497897341362,0.0674034629249775,0,0.0799384420197032,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.218318174237424,0,0,0,0.427708358704005,0,0,0,0,0,0.490071351109508,0,0,0,0,0,0,0,0.10834501878692,0,0.0784957358759401,0,0,0,0,0,0,0,0,0,-0.174771261913957,0,0,0,0,0,-0.092163062725219,0,0,0,0,0,0,-0.205363031458387,0,0,0,0,0,0
