,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.331994564970195,0.0169766818539486,0.337601023439534,0,0.0281625897427745,0,0,0,0,0.0410393379125632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639681773628754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304363087163031,0,0.11069291522245,0,0.0300531213859249,-0.0932352994306875,0
X601939.CH.EQUITY,0.411171399617291,0,0,0.197426835577723,0,0,-0.138729819779871,0,0,0.00621709596983964,0,0,0.164667828268357,0,-0.0652616560645695,0,0,0,0,0,0,0,0,0,-0.00792481742344454,0,0,-0.030417070381776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272857305436922,0.0131112095007484,0,-0.086317916301213,0,0
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0,0,0
X601288.CH.EQUITY,0.500245418057032,0,0,0,0.198571765912787,0,0,0,0,0,0,0,0.0747191045151032,0,0,0,0,0,0.0129717078138109,0,0.117489929758495,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507806277048804,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381067073829741,0,0,0,0,0,0.264315940072593,0,0,0,0,0,0.35503589903792,0.0873715351822566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367522403959759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971411699,0,0,0,0.325081363051901,0,0,0,0,0.0671360318128172,0,0,0,0,0,0,0.00715740332206069,0,0,0,0,0,0.0464748537484672,0.174025954074193,0,0,0.0705208345254607,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.10650602912839,0,0.0171091437510876,0,0,0,0
X1299.HK.EQUITY,0.0759524968534365,0,0,0,0,0,0,0,0.134434424661651,0,0,0,0.101289752861695,0,0,0,0,0,0,0,0,0,0.0102365560118065,0,0,0,0.225814663178902,0,0,0,0,0,0,0,0,0.178415859293001,0,0,0,0,0,0,0.0718948440691615,0,0,0,0.106829751347838,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.053843606642027,0,-0.123704227565572,0,0,0,0,0,0,0,0,0,0,-0.00819481375545555,0,0,0,0,0,0,0,-0.592437281138039,1.04203527888139,0,0,0,0,0.499963300467236,0,0,0,0,0,0,0,0,0,0.420848880748182,0,0,0,0,-0.103840803097035,0,0,0,0,0,0,0,-0.0724941791449541,0
X601628.CH.EQUITY,0.0407734736094086,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.146156684567861,0,0,0,0,0.188421600544384,0,0,0.0118640233100352,0,0.135889059944869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843787418725312,0.0863023327171869,0,0,0,0,0.0456952736727597,0.0193003291616913,0,0.0892886686432086,0,0.00604013925097311
X601658.CH.Equity,0,0,0,0.0508769138349091,0.158809560929475,0,0,0,0,0,0,0,0.271328085689484,-0.0430431896873293,0,0,0,0,0,0,0,0,0,0,0,0,0.109613691888594,0.203044204717419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374052713291712,0,0,0,0,0
X601328.CH.EQUITY,0.119129737608512,0,0,0.298097791734481,0,0,0,-0.0981538098522469,0,0,0,0,0,0.163435662267291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291760558317301,0,0,0,0.169599952445823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671341909561884,0,0,0,0
