,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0556340478526405,0,0.598471915001881,0,0.108926775247552,0,0,-0.0544565093069857,0,0,0,0,0,0,0,0,0.123571272520852,0,0,0,0,0.0174227756497112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606879510384009,0,0,0,0,0,0,0,0.0662674535481279,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0574478169427021,0,0,-0.00481000837180094,0,0,0,0.159357954235884,0,0,0,0,0,0.459888550755525,0,0,0,-0.0404520132882931,0,0,0,0,0,0.0598172910761363,0,0,-1.73472347597681e-18,0,0.0923242483708363,0,0,0.0687124957259623,0,0,0,0,0,0.00453038576105324,0,0,0,0,0,0.0112753370966408,0,0,0.140679446373192
X601939.CH.EQUITY,0,0,0,0,0.439927909143382,0,0.0997692123082073,0,0,0.0658406261175411,0.107389582970578,0,-0.148448344476588,0,0,0,0,0,0,0,0.0688489907642431,0,0,0,0.419904246072316,0,0,0,0,-0.0395773333264535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982364057171131,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0,0
X601288.CH.EQUITY,0.0867743749600495,0,0,0,0,0,0.0659059051822047,-0.0197786431211962,0,0,0,0,0,0.0312162146031945,0,0,0.284074628675509,0,0,0,0,0,0,0,0.407403063656247,0,0,0,0.0389883159917204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487922914117786,0,0,0.026093802743373,0,0,0,-0.0261455121080037,0,0,-0.118184935050814
X600036.CH.EQUITY,0,0.258611312941863,0,0,0.0101816105205388,0,0,0.0702479093879132,0,0,0,0,0,0.275731490397683,0,0,0,0,0.11841358359539,0,0,0,0,0,0,0.257486208952565,0,0.0562296943692246,0,0.0739366656236196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015072412467807,0
X601988.CH.EQUITY,0.154962633671687,0,0,0,0.215790833974717,0.317005175769139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920731264467674,0,0,-0.0216692921953211,0,0.0334070796330903,0,0,0,0,0.021757553674099,0.204930463863823,0,0,0,0,0,0,0,0,0,0,-0.13330476362414,0,0.111262619902462,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.150166474059443,0,0,0,0,0,0,0.240771492352858,0.0715214315348598,0,0,0,0,0,0,0,0,0,-0.175636162812875,0,0,0.209328238554503,0,0,0.352280203746688,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0198334190420349,0,0,0.0408889467791489,0.178845373730271,0.0661866806818626,0,0,0,0.0495552473756223,0,0,0,0,-0.079287410504438
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178809923307023,0,0,0,0,0,-0.15964442628072,0,0,0,0,0.20558575989877,0,0,0,0.069273639864636,0,0,0.399893279368312,0.0599775744209007,-0.0492571257109524,0,0,0,-0.0386817391900201,0,0,0,0,0,0,0.215334066246674,0.181158664568546,0,0,0,0,0,0.12533836944541,0,0,0
X388.HK.EQUITY,0,0.0422657790619967,0,0,0,0,0,0.0293085214562748,0,0,0,0,0,0.0206736267239458,0,0,0,0,0,0,0.0814861040387464,0.212579426651184,0,0.082839907393145,0,0,0,0,0,0,0.198484702137875,0,0,0,0,0,0.194789822518302,0.148617606433381,0,0,-0.165597423729415,0,0,0,0,0,0.222922030948981,0,0,0,0,0,0.0766218307027065
