,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.376373735061291,0.0130908386314167,0.0342134367316318,0,0,0,0,0,0,0.2533909602179,0,0,0,0,0,0,0,0,0,0,0.113443372502202,0,0,0.0644136752224345,0,0,0,0,0.00504957234981381,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293862253085658,0,0,0,0.0447486136574683,0,0,-1.73472347597681e-18,0.00484432330514141,-0.146410081198284,0
X601939.CH.EQUITY,0.44086685484333,0,0,0,0,0,0,0,-0.0215301387807099,0,0.21012240955775,0,0,0.041599962965824,-0.0104152906641292,0,0,0,0,0,0,0,0,0,0.15815270218339,0,0,0,0,0,0,0,0,0,0,0,-0.00636944455192283,0,0,0,0,0,0,0,0,0,0,0,0.0831629718212721,0,-0.0507064900348879,0,0
X601318.CH.EQUITY,0,0,0,0,0.166802212760597,0,0,0,0,0,0,0.182171358857895,0,0,0.0183187129094365,0,0,0,0,0,0,0.0954827873487464,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0580491677357605,0,0,0,0,0.19703620807802,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.176596666111206,0,0,0,0.365833728579378,0,0,0,0,0,0.0401684458783906,0,0,0.0943515765678972,0,0,0,0,0,0.0652104850857667,0,0,0,0,0.095789026834694,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.14684563827802,0,0,0,0,0,0,0,0.0114166454568634,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.380953509656891,0,0,0,0,0,0.228548371912382,0,0,0,0,0,0.0624463833424647,0.157945643233584,0,0,0,0.0191226125869536,0,0,0,0,0,0.100155332622369,0,0,0,0,0,0,0,0,0,-0.500056369450617,0,0,0,0,0,0,0.083538540642539,0,0,0,0,0,0,0,0,0.28982250213633
X600036.CH.EQUITY,0,0.0771888429423861,0,0,0,0,1.73472347597681e-18,0,0.000881016367939217,0,0,0.190903243771114,0,0,0,0,0,0,0,0,0,0.273545180182117,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.28285092837553,0,0,0,0,0,0,0,0,0.064842563654475,0.0539301789207807,0,0,0,0,0.024399035305854,0.089122578309927,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23624129308088,0,0,0,0.47973181303681,0,0,0,0,0,-3.46944695195361e-18,0,0.107385191636437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116677843313428,0,0,0,0,0.0458611139348823,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109232087621171,0,-0.299090608311516,0,0,0,0,0,0,-0.447390631118793,0.0741539523391159,0.746999753035136,-0.0100760012904662,0.649866858596369,0,0,0.0181630342191242,0,0,0,-0.151635304642102,0,0,0.37626664621752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.107925249296578,0,0,0,0,0.00253512755567825,0,0,0,0.381285160989767,0,0,0,0.034734627633451,0,0,0,0,0,0.00144149798565599,0,0.0512681449664327,0,0.0877700998619996,0,0,0,0,0.212289199490129,0,0,0,0,0,0,0,0,0,0.166184182679552,0,0.0370598263293391
X601658.CH.Equity,0,0,0,0,0.129341848420775,0,0,0,0,0,0,0,0,0.161798829770594,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.191712266733735,0,0.0909927307860914,0,0,0,0,0,0,0,0,0.160141723074027,0,0,0,0,0,0,0,0,0,0,0.415817949489213,0,0,0.0939770383799314,0
