,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.143143477853139,0,0.0571999310224256,0,0,-0.0181538921050533,0,0,0,0,0,0.166852551261122,0,0,0,0,0,0.0378610272307872,0,0,0,0,0,0,0,0,0,0,0,0.083429387661804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192469556061186,0,0,-0.091226248067434,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0151559176252759,0.140689592481359,0,0.0333307298692837,0,0,0.134167886767166,0,0,0,0,0.258702895999557,0.274590298073261,0,0,0,0,0,0,0,-0.0334228038728103,0,0,0,0.081813402246278,0,0,0,0,0,0.0330811237930001,0,0,0,0,0,0.00822771623442333,0,0,0,0,0,0,0,0,0.0852703435229344
X601939.CH.EQUITY,0,0,0,0,0.0181946005414672,0,0.434366601925075,0,0,0,0,0,-0.143537419594537,0,0,0,0,0,0,0,0.0135937345769511,0,0.63693930418798,-0.0629740598883442,0,-0.0149348621700791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225554060662796,0,0,0,0,0,0,0,0,0,0,0,-0.112815718581657,0.00232321844924858
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.122966453972097,0,0,0,0,0,0,0,0.271118152933574,0,0,0,0,0,0.0447797231275232,0,-0.198524678705228,0,0,0.00970631429808561,0,0,0.0567805288141068,0,0.260218258641355,0.399515431211329,0,0,0,0,0,0,-0.00107957314901717,0,0,0,0,0.110774256225126,0,0,0,-0.0262049296445445,0,0.0371547152337292
X601288.CH.EQUITY,0.102962138369419,0,0.11164201687106,0,0,0,0.0772124227873613,-0.0629694397161991,0,0,0,0,0,0,0,0.169088601777112,0,0.104929210166234,0,0,0,0,0.226212503080965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764728364756509,0,0.0737560493536951,0,0,0,0,-0.0790847505009026,0,0,0,0
X600036.CH.EQUITY,0,0.189427938691692,0,0.0443294527360865,0,0,0.111905155191034,0.0360077182732124,0,0,0,0,0,0.179693503188893,0,0,0,0,0,0,0,0,0,0,0.3644920356676,0,0,0.0448103416753485,0,0,0.0447538276737324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431668340892005,0,0,0,0,0,0.0272485882425113
X601988.CH.EQUITY,0.181174838278182,0.141151876396361,0.0519923046190732,0,0,0.316167371391314,0,0,0,0,0,0,0,0,0,0.22709270078513,0,0,0,0,0.177880187150531,0,0,0,0,0,0,0,0,0,0,0.0543118089664695,0,0,-0.0501491098694642,0,0,0,0,0,0,0,-0.150410210566877,0,0,0,2.16840434497101e-19,0,0,0,0,0.0903419424100763,0
X1299.HK.EQUITY,0,0,0,0,-0.147609801122179,0.0449952579417585,0,0,0,0.357116096183561,0,0,0,0,0,0,0.114254822813845,0,0,0,-0.0592926408632684,0,0,0,0,0,0.336489809546898,0.144915748788231,0.059908679604206,0,0,0,0,0,0,0,0,0,0,0,0.0805796250036892,0.0205963885307155,0,0,-0.000180884746441026,0,0,0,-6.93889390390723e-18,0,0,0,-0.0122489080265346
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0454058260771951,0,0,0,0,0,0,0,0,0.0867500203874859,0,0,0,0,0.555911762308461,0.0222393200666208,0,0.124720979576221,0,0,0,0,0,0,0,0,0,0,0,0.188126483381774,-0.0252332522455448,0.149603571998515,0,0,0,0.115742849874374,0,0.140313477004283,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.151652052903563,0,0,0,0,0,0,0,0,0,0,0,0,0.335134144472619,-0.00875072441964897,0.124358921166935,0,0.0197563223510226,0,0,0.237585152171765,0,0,-0.0519189939224897,0.355745690069391,0,0,0,0,0,0.0830124898802765,0,0,0,-0.437678539694004,0,0.130172783655505,0,-1.38777878078145e-17,0,0.20172795717138,-0.0126145741457307,0
