,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.00415267505768131,-6.93889390390723e-18,0.20719995001372,0,0,0,0.394590179915269,0,0,0,0.0437298067428242,0,0,0,0,0,0,0,0,0,0,0,0,0.228647754182912,0,0,0.0070033993957301,-1.38777878078145e-17,0,0,0,0.10495264826004,0,0.0746663489188545,0,0,0,0,0,0,0,0.0530734249294228,0,0,0,0,0,-0.107057955701516,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.135624812327872,0,0,0,0,0.161351692896785,0,0,0,0.206881772881373,0,0.0809942973949749,0.0143672999182038,0,0,0.0678533783605853,2.77555756156289e-17,0,0.035671624806539,0,0,0,0,0,0.178075560121473,0.00682576750031613,0,0,0.0272045596949434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15328979383581,0.170036238036141,0,0,0,0,0,0
X600036.CH.EQUITY,-0.00799822271119255,0.0104173860784522,0,0,0,0.196995933711304,0,0,0,-0.0894569779835628,0,-0.04279633043779,0.0819688135427519,0,0,0,0.122098930731258,0,0.1155586648443,0,0,0,0,0,0,0.432074522865521,0,0,0.0616425126707768,0,0,0,0,0,0,0,0,0,-0.0854336395053024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.516510804348112,0.100225628916997,0,0,0,0,0,0,0.135527414392645,0,0.170023503100048,0,0,0,0,0,0.0101421289429446,0.119830332655292,0.0608824958176102,0,0,0,0,0,0,0,0,0,0.18882159645174,0,0,0,0.0477577814534864,0,0,0,0,0,0.0650377051350151,0,0,-0.0925111047098499,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0827240041107049,0,0,0,0.503727852158664,0,-0.0478044204536996,0,0,0,0,0.10773474778984,0,0,0,0.117464128685958,0,0,0,0.0719515473086208,0,0.0727576659160458,0,0,0,0.0026098999391581,0,0,0,0.0488987752493594,0,0,-0.0343822332718462,0,0,0,0,0,0,0,0,0,0,0,0.0142854836130052,0.0262805668257731,0,0,0,-0.0506082183714668
X1299.HK.EQUITY,0,0,0,0,-0.0909723231001575,0,0,0,0,0.170699797284621,0,0,-0.0115103856557925,0,0,0,0,0,0,0,0.0130687970904052,0,0.208304376399658,0,0,0,0,0,0,0,0,0,0.0765438529135861,0,0,0,0,0,0,0.0743321827070216,0,0.157690406219756,0,0.102896718896063,0,0,0,0,0.229341255777719,0,-0.146577124361292,0,0
X601628.CH.EQUITY,0,0,-0.0528175433870279,0,0,0,0,0,0,0.149121647824116,0,0,0,0,0.116511940378675,0,0,0,0,0,-0.0547484082129895,0,0.151795260239974,-0.066490917578405,0,0,0,0,0,0,-0.0022553291822038,0,0,0,0,-1.38777878078145e-17,0,0.375062284484365,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0480143863541675,0,0,0,0.462086293972999,0,0,0,0,0,0,0.051247722634937,-0.040348749932203,0,0,0,0,0.210097490426394,0,0,0,0,0,0,0.0174115334433513,0,0,0,0,0,0,0,-0.111641007521252,0,0,0,0,0,0,0,0,0.116652534464513,0,0,0.14622341386958,-0.0401202372280199,0,0,0,0,0,0,-0.0672869925511502
X5.HK.EQUITY,0,0.146335122920117,0,0,0,0,0,0,0,-0.132846162171401,0.0708879035760945,0.0975948845197519,0,0,0,0,0,0,0,0,0,0,0.199519272465722,0,0,0,0.163012489204544,0,0,0.048064925047282,0,0,0.112706803795403,0,0,0,0,0,0.253522993276382,6.93889390390723e-18,0,0,0,0.147816236868554,0,0,0,0.056199432310342,0,0,0,0,-0.0670423709299656
X388.HK.EQUITY,0,0,-0.0698887428786443,0,0,0,-0.10928929650924,0,-0.209725728516284,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0834858947524132,0,0,0,0,0,0,0,-0.181359076326671,0,0,0,0,0.216411824575038,0,0,0,0,0.19927752694063,0,0.219334385937304,0,0,0,0.11479984049713,0,0.122816764403217,0,0
X601166.CH.EQUITY,0,0,0.0243202582967252,0,0,0,0,0,0,-0.0942408562775902,0,0,0.424008748746868,0,0,-0.120977768967924,0,0,0,0,-0.120224778985317,0,0,0,0,0,0,-0.0243305353245909,0.306585887554984,0,0.0678840046554855,0.12468841654335,0,0,0,0,0,0.0297809768643986,0,0,0,0,0,0,0,0,0,0.0370240064153783,0,0,0,0,-0.094252002328768
X601658.CH.Equity,0,0,0,0,0.0318833160916074,-0.0871637550274471,0.0551118143060166,0.463616919901409,0,-0.0143473856953635,0,0,0,0,0.137602619305677,0,0,0,0,0,0,0,0,0,0,0,0,-0.387269324160646,0.0899236453450385,0,0,0,-0.114004474161625,0,0.0701703971008643,0,0,0,0,0,0,0.144183255092183,0,0,0,0.119241827817173,0,0,0,0,0.0563781523037979,0,-0.0378076799436751
