,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0969750460580732,0.404150105032567,0.0602425892261926,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139145862930969,0,0,0,0,-0.0418650545622669,0.00553022101157511,0,0.0410413947394816,0.0649707824784428,0,0,0,-0.0828672332214244,0,0
X601318.CH.EQUITY,0,0,0.0642271314866256,0,0,0,0,0,0.115816113799477,3.46944695195361e-18,0.0337620410592354,0,0.0547363062705766,0,0,0,0,0.0751922671213667,0,0.143149345679497,0,0.0655805179960447,0,0,0,0,0,0.0832598570434848,0,0,0.0522394956220384,0,0,0,0,0,0,0.145553011488262,0,0,0,0,0,0,0,0,0,0.062142379397105,0,0,0,0,0.0956840780083575
X601939.CH.EQUITY,0,0,0,0,0.0944305337382618,0,-0.0301508274462625,0,0,0,0.0974129667921454,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.00806247352644759,0,0.619535328010987,0,0,0.151635830394529,0,0.0992788136591361,0.018306439020189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0920535966619184,0,0,0,0,0.206923392781926,0.0983927115237617,0,0,0,0,0.158453770269985,0,0.04897031541787,0,0,0,0,0,0,0,0.259597562020093,0.217450092292824,0,0,0.0307281538428874,0,0,0.0455327036676313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.100805473507381,0,0,0.102406688660292,0,0.451166470231524,0,0,0,0,0,0,0,0.0271767360036899,0,0,0,0,0,0,0,0,0,0,0,0,0.142126385245002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890371132336467,0,0,0,0.0351260189099558,0,0,0,-0.0601726496789007,-0.0534465880710504
X601628.CH.EQUITY,0,0,0,0,0.0953150232050662,0,0,0,0,0,0,0,0,0,-0.182294775363083,0,0,0,0.0152507407442326,0,0,0.0564152942069704,0,-0.0120690538734893,0,0,0,0,0,0,0,0,0,0.641366062421154,0.0360422049046952,0,0,0,0,0,0,0,0,0,0,0,0,0.0749994277755147,0,0,0,0,0.209740275197162
X1299.HK.EQUITY,0,0,-0.129865562318105,0,0,0,0,0,0,0,0,0.127363870792019,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0852074441371945,0,0,0,0.128470398764364,0,0.0392789816332836,0,0,0,0,0,0,0.168348337358755,0,0.0462502202663293,0.278503231115057,0.0912499448345899,0.157491455452642,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,8.67361737988404e-19,0.231519414569064,0.711253194963676,0,0,0,0,0,0,0,0.00686383809705179,0,0,0,0.0445232900101074,0,0,0,0.0724003302370759,0,0,0.103670843694613,0,0,0,0,0,0,0.0904093537860574,-0.119126435092446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034405673707489
X5.HK.EQUITY,0,0,0,0,0,0.00936694002950789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131367591251056,0,0,0,0,0.0846574258528113,0,0.176221917668187,0.0153743540953201,0,0,0,0,0,0,0,0,0,0,0,0.337361692815016,0,0,0.162211905617211,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0283461605684843,0.058844812222076,0,0,0,0,0,0,0.06384912808459,0,0.151198361192428,0,0.112333135171881,0,0,0,0,0,0,0,0,0.177555765268927,0,0,0,0,0.381704482911486,0,0,0,0,0.0301673144469821,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0101510425319955,0,0,0,0,0,0,-0.00629675967318495
X601658.CH.Equity,0,0,0,0,0.236515369952653,0,0,0,-0.101490422696397,0.220285964139749,0,0,0.181734155481597,0,0,0.190603818787469,0.371342632999948,0,0,0,0,0.10042672033275,0,0,0,0,-0.11510029320209,0,0.0437743794482684,0,0,-0.387147309362753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486765831796442,0,0,0.00532562226115949
X388.HK.EQUITY,0,0,-0.0522990880523167,-0.111691294280455,0,0,0.126963270876343,0,0,0,0,0,0,0.0541884525409882,0,-0.148026111446048,0,0,0,0,-0.081496006534295,0.512233494423012,0,0,0,0,0.239315509420863,0.00882172301070283,0,0,0,0,0,0,0,0,0,0,0.0943758920577722,0,0.157775140036398,-0.0790757783402574,0,0,0,0,-0.0679285415052955,0,0,0,0.134489472406182,0,0
X000001.CH.EQUITY,0,0.224189140071172,0,0,0.0216900062617603,0,0,0.120409596567981,0,0.429784233738673,0,0.0549880210345374,0,0,0,0,0,0,0,0,0,0,0,0.515839145474223,0,0,0,0,0,0,-0.0807105947957279,-0.0524735205396079,-0.100775451052143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106245625454557,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0191123474908385,0,0,0,0,0,0,0.423398914926709,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.170472450551925,0.114864600067661,0.00488808841143714,0,0,0.195319578566076,0,0,0,0.0589047312632909,0.0684255387768666,0,0.0562981839761921,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0837700321720307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392019962120528,0,0,0,0.245852467525743,0,0,0,0,0.401399353301102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117212043312348
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0206700098251399,0.256521255587698,0,0,0,0,0.204509552048917,0,0.141956635242101,0,0,0,0,0.185164784750905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116702712377323,0.0523059090358335,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0673724622839438,0,0,0,0.10593563120756,0,0,0,0,0.0593341581066772,0,0.33791663399363,0,0,0,0,0,0,0,0.237553799841432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339895406563283,0,0,0,0,0
X600000.CH.EQUITY,0,0.0979482559177041,0,0.107159977731106,0,0,0,0,0,0,0,0,0,0,0,0,0.480638541024711,0,0,0,0,0,0,0,0.023605035950443,0,0,0,0.00797815991445638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731834475520706,0,0,0,-3.46944695195361e-18,0,0,0,0.00802532248175493
X601066.CH.EQUITY,0,0,0.0454992717521992,0,0,-4.33680868994202e-19,-0.0160227553333426,0,0,0,0,0,0,0.714726131559167,0.0490638034165397,-0.00129081444885618,0,0,0,0,0,0,0.00825058400992358,0,0,0,-0.126213136912575,0,0.0722016950080655,0,0,0,0,0,0,0,0,0,0.122593791336203,0,0.0489167125664063,0,0,0,0,0,0,-0.134316831102988,0,0,-0.0174357205765185,-0.0134029166482314,0.120725505698558
X601319.CH.EQUITY,0,0,0,0.0484245805719755,0,0,0,0,0,0,0,0,0.0947654709979442,0,0,0,0,0,0,0,-0.0323203618879602,0.0404831450364178,0,0,0,0,0,0.00151112458876397,0,0,0,0,0,0.352426551518511,0,0.124623290507303,0,0,0,0,0.0498841307562297,0,0,0,0,0.0112585095645545,0.400347333538145,0,0,0,0.0218030504363861,-0.030155427149808,0
X16.HK.EQUITY,0,0,0,0,0,0.177147914302329,0,0.0589644285756892,0,-0.0346186055155465,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199042150730674,0,0,0.0854921946077855,0,0,0,0,0,0,0.204731369998007,0,0.141596178856213,0.089447742764999,0,-0.529544293232294,-0.0958348033441556,0,0.119540561396934,0,-0.0636269607400517,0.0309760442327828,0,0
X300059.CH.EQUITY,0,0.117133551228801,0,0,0,0,0,0,0,0,0,0.106703592336966,0,0.33311224102182,0,0,-0.040743648449496,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0722975248744229,0,0,0,0.00827548320267782,0,0,0,0,0,0,0,0,0,0.0390563360949177,0,0,-0.00835186541068917,0.216218595028244,0.342578049567941,-0.0127210411513026,0,0,0,0,0,0.0342103041557019
X601998.CH.EQUITY,0,0,0,0,0.314482824260336,0,0.14121052849506,0.0950340559916696,0,0,0,0,0,0,0.199256696401967,0,0,0,0,0,0,0,0,0,0,0.0846323440118263,0,0,0.41507860728496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,-0.000238618095833138,0,0.332259042258708,0,0,-0.0597052434011262,0.0750702826955648,0,0,0,0,0.0149200332276948,0,0,-0.0408797556598478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263638513980938,0,0,0,0,0,0,0,0,0,0,0,0,0.106622629133429,0,0,0,0,0.0564060750969031,0
X2388.HK.EQUITY,0,-0.0506593243931808,0,0,0,0,0,0,0.0754853875035264,0,0.234582430641508,0,0,0,0.105920309194798,0,0,0,0,0,0.0685215627778519,0,0,0,0,0,0.274658946573972,0,0,0,0,0,0,-0.139827958133131,0,0,0,0,0,0,0,0,0,0.059604468372517,0,-0.069439781063597,-0.106671065953442,0.335007829407791,0,0,0,0,-0.0420661601960873
X600016.CH.EQUITY,0,0,0.090874305363526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125581100095539,0,0,0.0804563371722972,0,0,0.160797669222789,0,0,0,-0.0799187360656633,0.0524514475599799,0,0,0.101059290902869,0,0,0,0.575038203146764,0,0,0,0,0,-0.426019040558428,0,0,0,0,0,0,0.261011996302195,0,0,0,-0.03287774038259,0
X11.HK.EQUITY,0,0,0,0,0.125439581681829,0.0135691119159978,0,0.04000195404079,0.590528093239747,0,0,0.0726143341753801,0,0,0,0,0,0,0,0,0,0,0,0,0.259055800908769,0,0,0,0,0,0,0,0.104763404758095,0,0,0,0,0.0785517453821088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445965503493293
