,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0640446109678305,0,0.384968893774397,0.133512500711101,0.0711869255402109,0,0,0,0,0,0,0,0,0,0,0,0.251353164260193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697575545024143,0,0,0.0542966566104415,0,0.0544875570834226,0,0,0.0863268722328071,-0.0863834275654021,0.0281872880293585,0.0101442718124384
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0,0,0.112292438506254
X601939.CH.EQUITY,-1.73472347597681e-18,0,0,0,0.35433287285075,0,0,0,0,0,0,0.225175726772888,0,0,0.0109159458566826,0,0,0.142080594911288,0,0.0689182097429217,0,-0.107015532267049,0,0,0.250949658867829,0.233497699047825,-0.0613408354909342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840083658349749,0,0,0,0,0,0.0382609933171737
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0751189476563905,0,0.0791959683558161,0,0,0.0903687968275547,0,0.392576010597926,0,0,0,0,0,0,-0.0339786935053192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171771170005017,0,0,0,0,0,0,0,0,0,0,0,0,0.0780688600874651,0,0,0,0.124899932365886,0,0,0,0,0,-0.0610873834339375,-0.0650273262581123
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0959381609522739,0.074140858746778,0,0,0,0,0,0.169198487665153,0,0,0,0,0.139195779574038,-0.136326618267697,0,0,0,0,0,0,0.00510304409464424,-0.0235730237529369,0.202621339515511,0,0,0,0.569194327883183,0,0,0,0,-0.0301557527235438,0.153375404167704,0,0,0,0,0,0,0,0,0,0,0.122169533689634
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136053053698818,0,0,0,0,0,0,0,0,0.0307707124884369,0,0,0,0,0,0,0.106959851881512,0,-0.239120841901958,0,0,0,0,0,0,0,0.00929444813812901,0,0.0889118954884032,0,0.261779510191851,0.137950364427779,0.066629798262393,0.0524542478609995,0.0822321489377085,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0928029266531335,0.106142241490317,0.166154226126912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230499321638296,0,0,0,0.211004369893212,0,0.0440832773731407,0,0.331392944728086,-0.0298496523052023,0,0,0.142509554503559,-0.0742671086387904,0,0,0,0,0,0,0,0.0902103786645471,0,0,0,0,0,0.0287103541759306,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0826036442539251,0,0,0,0,0,0.24149634591912,0,-0.0787781642030583,0.0642107522670994,0,0,0,0,0,0,0,0,0,0.10764652602016,0,0,0.142367912758613,0,0,0.21662943951594,0,0,0.0608512892179608,0,0,0,0,0,0,0,0,0.234931638469629,-0.10157273575669,0,0.107798448147272,0,0,0.0606823559340622,0,0,0.108552139555313,0,0,0,0.0433268039181018,0
X601166.CH.EQUITY,0,0,0.0336030717704122,0.101198620889131,0,0,0,0,0,0,0,0.0325853569724656,0.0871296938375361,0,0.0510107446201796,0,0,0,0,0,0,0,0.165957398586921,0,0,0,0,0,0.362185706284679,0,0,0,0,0,0,0.0254690506164153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.163803982349556,0,-0.174454304535508,0.172104248670254,-0.0210251454677564,0,0,0,0,0,0.485893649370902,0,0,0,-3.46944695195361e-18,0,-0.0801822194648742,0,0.230225409049163,0,0,0,0,0.145101399390761,0,0,0,0,0.117345780274619,-0.0192871890356839,0,0,0,0,0,0,0.0134217160327209,0,0,0,0.011512387724138,0,0,-0.0426880010226309,-0.0343357872663282,0,0,0.162449293532426,0,0
X601658.CH.Equity,0.173684603058075,0,0,0.148751998542348,0.0695548477350156,0,0,0,0,0.436137599607588,-0.0712416798890677,0,3.46944695195361e-18,0,0.0874290274389791,0,0,0,0,-0.0175286176565425,0,0,0,0,0,0,0,0,0.10341307253143,0.0880148499213621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116059353235845,0,0.0812854319336889,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.594669511156207,0,0,0,0.0596802580597806,0,0,0.103081516946695,0,0,0,0,0,0,0.0361905054642669,0,0,0,0,0.150867524332493,0,0,0,0,0,0,0,-0.244578186550129,0,-0.124102121428979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377170637987288,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-6.44057558574042e-05,0,0.0163141311140436,0,0,0,0,0,0,0,0,0.46015752191684,0,0,0.213659340578164,0.0728766667261593,0,0,0,0,0,0,0,0,0,0,0,0.0187674811325259,0,0,0,0,0,0,0,0,0.205494729422299,0.0754519463169798,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.00633093914858866,0,0,0,0,0,0,0,0,0,0,0.0125140493636615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296559705211352,0,0,0.665367414582863,0,0,-0.0468522172974911,0,0,0.0947214929855002,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.089950038365133
X601328.CH.EQUITY,0.0384381290297002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489046352856416,0,0,0,0,0,0,0.105003333463397,0,0,0,0.100058934944979,0,0,0,0,0.0229689669923279,0,0.102319817581641,0.0326438015847111,0,0,0,0,0,0,0,0.0883201806116789,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.306525060237481,0,0,0.179648540806254,0.0967933126605659,0,-6.93889390390723e-18,0,8.67361737988404e-19,-0.0622411933672132,0,0.0801437912971076,0,0,0,0,0,0,0,0.297716761208023,0,0.0435047547464823,0,0,0,0,0,0.0127876653936847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136817138008358
X601066.CH.EQUITY,0,0,0.151147207309736,0,0,0.0145126518243672,0,0,0,0,0,0,0,0.370658338035155,0,0,0,0,0,0,0,0,0,0,0,0.00639054982372161,-0.126458692481689,0,0,-0.107045440394429,0,0.225635714967856,0,0,0,0,0,0,0,0.248205515111086,0,0,0,0,0,-0.0254875672824582,0,0,0.0443542226341331,0,0,-0.0182491236561078,0.003169814561379
X600000.CH.EQUITY,0,0.14702743885148,0,0.0488030354029999,0,0,0,0,0,0,0,0,0,0,0,0.393551002666856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399021809990129,0,0,0,0.0023781626323673,0,0,0,0,0,0,0,0,0.00729051287343412,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0755822382297303,0,0,0,0,0.0390051419777105,0,0,0,-0.132791248651005,0,0,0,0,0,0,0,0,0.0159352445545691,0,0.063436810229242,0,0.0920769704689092,0,0,0,0,0.138042745754486,0,0,0,0,0,0,0,0.343275539888705,0,0,-0.593764018501273,0.33689910456271,0,0,-0.0463420115068527,0,0,0.0417582853479187,0.0475989287191388,0
X601319.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.486423778581572,0.160630606450563,0,0.0258251218020452,0,0,0,-0.0492561947447292,0,0,-0.128998585782128,0,0,0,0,0,0,0.102474440922503,-0.0758244837421377,0,0,0,0,0.32787666949777,0,0,0,-0.0199262900945498,-0.0683943629600085,0,0,0,-0.0517458624878677,0,0.132784812338902,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0599640250391532,0,0,0,0,0.071701329632336,0,0,0.278413780251405,0,-0.0710701296268473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.173973496298337,0,0,0,0,0,0,0,0,0,0.239577724053363,0,0,0,0,0.260653389322187,0,0,0,0.0251048227004593
