,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.212599904106682,0,0,-0.00604258738720238,0,0,0,0,0.565264785141906,0,0,0,0,0,0,0,0,0,0,0,-0.126152410396848,0,0,0,0,0,0,0,0,0,0,-0.286306656033486,0,0,0,0,0.683683593281354,0,-0.139790313415893,0,0,0,0,-0.0538383416441114,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0020746785991215,0,0,0.19269328569672,0,0.0201765446286088,0.0333987373124993,0,0,0,0,0,0,0.0114652203966034,0,0.111376995643442,0,0,0,0,0,0.045262536043192,0,0,0,0,0.0750285407896061,0,0,0,0,0,0,0,0.0548876655090293,0.536553036400874,0,0,-0.0930862421823339,1.73472347597681e-18,0,0,0,0,-0.0230095081189841,0,0,0,0
X601939.CH.EQUITY,0.315263592148599,0,0,0,0,0,0,0,0.00924551154233206,0,0,0,0,0,0,0,0,0,0,0,0.0487131790502461,0,0,0.13269285861735,0,0,0,0,0.10905861751014,0,0,0.0237902831027528,0,0,-0.0822080946726459,0,0,0.291465184115566,0,0,-6.7762635780344e-21,0,0.082126285061148,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.265902820658633,0,0,0.174168522102224,0.041420966147312,0,0,0,0,0,0,0,0.0468416334863947,0,0,0,0,0,0,-0.0405466970793816,0,0,0.113514141548153,0,0,0,0,0,0,-0.0667924065363658,0,0,0,0.191792824680138,0,0,0,0.0983582755231267,0,0.0847581033854014,0,0,0.0821205523417422,0,0,0,0
X5.HK.EQUITY,-0.0963682491268654,0,0,0,0,0,0,0,0,0,0.0820151674900007,0,0,0,0,0,0.274756160605135,0,0.000797319415220035,8.67361737988404e-19,0.351911798420215,0,0,0.346296284868665,0,0,0,0,0,-0.263477795111672,0,0,0,0,0,0,-0.125696764305168,0,0,0,0.25091103266345,-0.0946711298712461,0,0,0,0,-0.114406574702438,-0.119725445489471,0,0,0,0
X601988.CH.EQUITY,0.302550051111522,0,0,0.545967992326009,0,0,0,0,0,0,0.0967757635676843,0.0876507683779511,0,0,0,0,-0.0244125461850015,0,0,0,0,0,0.00376312144345346,3.46944695195361e-18,0,0,0.0371123465656236,0,0,0,0,0,0,0,0,0,0,0.0517020247214442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352276590871136
X600036.CH.EQUITY,0,0.630371566737794,0,0.148654050498507,0,0,0,0,-0.176552783427694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342219946181344,0,0,0,0,0.0704308687342503,0.0644093360480149,0,0.0754096419747049,0,0,0,0,0,0,0.137710930295966,0,0,0,0,0.0375593266036972,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388889001786971,0,0,0.127282709799359,-0.161684932618597,0.0866055218646663,0,0,0,0,0.183298389585479,0.173037705808934,-0.175806864450698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193239104241407,0,0,0,0,-0.0783008398092057
X601628.CH.EQUITY,0,0.110116295981918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256353960753632,0,0.0118734876409067,0,0,0,0,0,0,0.143814404228493,0,0,0,0,-0.0408363868459483,0,0,0,0,0,0,0.0718068257715801,0,0.238225832001232,0,0,0,0,0,0,0,0,0,0.0622092632130587,0,0,-0.00873998450345522
X601328.CH.EQUITY,0,0.0792348407644485,0.113403073039039,0.352873010642609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293650080348194,0,0,0.00760012930083172,0,0,0.0209705166499787,0.190294003449675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827083185229387,0,0,0,0,0,0,0,-0.00384359206070027,-0.23006872437946
