,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0444061125632949,0,0,0,-0.259067827003641,0.174038372561143,0.0614506823126632,0,0.0244790607304795,0,0,0,0,0,0.225684761855612,0,-0.084908309884587,0,0,0,0,0,-0.0843374930252696,0,0,0,-0.318090220588238,0,0,0.862159630852305,0,0,-0.128112975139968,-0.0348621986686925,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246722142984716,0,0,0,0,0,0,0.123900016044653,0.106302149050344,0,0,0,0,0.102140612308852,0.0387297752731739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115250785336122,0.0750938043801567,0,0.267780993689841,0,0,0,0,0,0,0,0,0,0,0,0,-0.114899174766288
X601939.CH.EQUITY,0.133451372770696,-0.145944545076779,0,0,0,0,0,0,0,0,0.203884752530651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144133528887098,0,0,0.0524507789918714,0,0,0,0,-0.203240291523131,0,0,0.122436125567047,0,0.591625215547511,0.158257309035944,0,0,0,0,0,0.0938144723484917,0,0,0,0,0,0.0828705230901811
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.512971661301067,0.264912609534812,0.35520792434817,0,0,0,0,0.398036622344784,-0.126606630926237,0.132822203921928,0,0,0,0,-0.154829006345317,0,0,0,0,0,0,0,0,0,0,-0.586018848300298,0,0,0,0,0,0,0,0,0,0,0,0.0406898286896377,0,0.189209465909895,0,0,0,-0.0725285442039068,0
X5.HK.EQUITY,-0.0281816408855324,-0.372508943178605,0,0,0,0.10738769392443,0,0,0,0,0,0,0,0,0,0.148949500422522,0,0.206536044726982,0,0.260389257026858,0,0,0,0,0,0.0536721832658045,0,0.0194473103897814,0,0,0,0,0,0,0.00629832954459175,0,0,0,0,0,0,0,0,0,0,0,0,0.222917800843426,0,0,-4.33680868994202e-19,0.0162314491353735
X601988.CH.EQUITY,4.33680868994202e-19,0,0,0,0.384769409946659,0,0,0.0427670730647195,0,0,0,0,0,0,0.177677940598845,0,0,0,0.208520689384042,0,0,-0.0798612983778159,0,0,0,0,0,0,0,-0.315178527071061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135894842178869,0,0.0198690763966678,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.456588064345148,-0.0407505257437785,0,0,0,0,1.38777878078145e-17,0,0,0.432784766441892,0.206235354130718,0,0,0,0.0362239949710439,0,0,0,-0.0537239922862895,-0.134758202056686,0.327835046772216,0,0,0,0,0.119571234759139,0,0,0,0,0,0,-0.227038509638725,0,0,0,0,0,0,0,0,-0.0772959081820153,0,0,-0.0888272413667602,0,0,0,0,0,0.00291005938716298
X1299.HK.EQUITY,0,0,0,0,0.277650468199602,0,0,0,0,0,0,-0.0856396956093713,0,0,0,0,0.0233195652878653,0,0,0,0,0,0,0,0,0.131322045970356,0,0,0.118397196141369,0,0,0.102069193283348,0,0,0,0,0,0,0,0,0,0,0,-0.0958736083428902,0,0,0,-0.0278998437410487,0,0,0,-0.0102598701158402
X601628.CH.EQUITY,0,0.141477678423309,0,0.00383233989831855,0,0,0,0,0,0.163653723474101,0,0,0,0.328355319858811,0,0,0,0,8.67361737988404e-19,-0.0531606965555108,0,0,0,0,0,0,-0.0108584156844063,0,0,0,-0.0732856832695742,0,0,0,0,0.120379168883227,-0.0271770140205805,0.149522957872727,0.0705624708182078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680819186994461
X601166.CH.EQUITY,0.0502695018796983,0,0,0.203781766416933,0,0,0,0,0.176005182840181,0,0,0.135757766048412,-0.0636001364050869,0,0.0809462175395262,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.274614567224847,0,0,0,0,0,0,0,0,0,-0.213017125976362,0,0,0,0,0,0,0,0,0,0.135232855344153,0
