,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0142432791588573,0.267622661638572,0,0,0,0,0,0,0.343002922754101,-0.312894415866974,0,0,0,0,0,0,-0.2579399080997,0,-0.00543331345030332,0,0,0,0,0,0,0,0.859541942724312,0,0,0,0,-0.0179277929845843,0,0,0,0,0,-0.0165812406973413,0,0.0297456483785446,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.127040899735038,0,0,0,0,0,0,0.0795832611350307,0.0840185547103503,0,0,0,0.0777442976836236,0,0,0.00689280668954512,0,0,0,0,0,0,0,0,0,0.0375570687401076,0,0,0.406112737432036,0,0,0.209849406296034,0,0,0,0,0.000764100013749259,0,0.0027575736880683,0,0,0,0,0,0,-0.0995895670165344
X601939.CH.EQUITY,0.158754820577842,0,0,0,0,0,0,0,0,0.241878129424825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127786417536804,0,0,0.00490566573608658,0,0,0,-0.143030602276203,-0.249033400483282,0,0,0,0.114273103626042,0.0514048260143726,0.534019641914323,0,0,6.93889390390723e-18,0,-0.0294672919923125,0.200821550129879,0,0,0,0,0,0.0749877630532443
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.034055317463703,0,0.058610719195768,0.462103752435626,0,0,0,0,0.0463098698453413,-0.321888700410181,0,0,-0.240180314246948,0,0,0,0,0,0,-0.0512990873649268,0,0,0,0,0,-0.251250981567181,0,0,0,0,0,0.118873526564834,0,0,0,0,0,0,0,0.402866481349583,0,0,0,-0.0943957189437279,0
X5.HK.EQUITY,0,0,0,0,0,0.126818216683741,0,0.132973855601601,0,0,0.0501993383823224,0.0305001998358095,0,0,0.253165147194923,0,0,0.151904143392222,0,0,0.0366216361379611,0,0,0,0,0,0,0,-0.049030655149794,0,0,0,0,0,0,0,0,0.0341484841676086,0.0233295797499855,0,0,0,0,0,0,0,0,0,0.172153059087071,0,0,0
X601988.CH.EQUITY,-0.102653331952468,0,0,-0.0489372169687081,0.457128378661948,0,0,0,0,0,0,0,0,0,0,0.00936486656803355,6.93889390390723e-18,0,0,-0.19231812364895,0,0,0,0,0.372455793323007,0,0,0,0,-0.333759646693419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232546604165628,0.177781417302569,0,0,0,0,-0.0331947489474047,0.0569013512500252
X600036.CH.EQUITY,0,0.0304288321319593,0,0,0,0,0,0,0,0.661065643836869,0,0,0,0,0,0,0,0,0,0.201701692535995,0,0,0,0,0,0,0,0.0604435664750654,-0.0311873698621607,0,0,0,0,-0.181197347843846,0,0,0,0,-0.000269744323330576,0,0,0,0,0,0,0,0,0,0,0,0,0.0761304712184706
X1299.HK.EQUITY,0,0,0,0,0.157044063287284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149343899884394,0,0,0,0,0,0,0.252131503664175,6.93889390390723e-18,0,0,0,0.130783151183017,0,0,0.0431836643036488,0,0,0,0,0,0,0,0,-0.0309241518960435,0,-0.102211507325568,0,0,0,0,0,0,-0.0418270268968664
X601628.CH.EQUITY,0,0.0556343989346792,0.0219014064651639,0.0802514768694638,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.163613308787946,0,0,-0.00749355077540119,0,0,0,0,0,0,0,0.142164175894585,0,0,0,0,0,0,-0.0646123783923443,0,0,0.146618037165946,0.224978377208005,0,0,0,0,0,0.260377091636742,0,0,0.136174389347891,0,0,0,0,0,0,-0.00277364350097243
X601328.CH.EQUITY,0,0,0.0726075846401402,0.0113979239413173,0,0,0.550226598857637,0,0,0,0,0,0,0,0,0,0,0,0,0.23067938525334,0,0,0,0,0,0.196411346223918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.198742054448271,0,-0.0348217080601431,-0.429805570909671,0,0,0,0,0,-0.197318877603554
