,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601336.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0650061391730471,0,0,0,0,0,0,0,0,0,0,0,0.492509642593083,0.147272846396049,0,0,0,0.0393231767843536,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0952831984205918,0,0.0670117616122521,0,0.061864720446827,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00496906058442226,0,0.189787502490609,0.0732554311627576,0,0,0,0,0,0,0,0,0,0,0,0,0.134714579624827,0,0,0,0,0,0,0,0.488552543173489,0,0.0424791179201732,0.0620423285373618,0,0,0.0355923642214642,0,0,0,0,0,0,0,0.0220722129187513,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0.0160485482094304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847343343251621,0,0,0,0,0,0,0,0,0,0,0,0.18445704114993,0.586967463958601,0,0,0,0,0,0.0539954307338483,0,0,0,0,0,0.0600764452113278,0,0,-0.0321756783536478
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0669082737340689,0,0,0.37658692934358,0,0,0.445839305090815,0,0,-0.136111657533394,0,0,0,0,0,0,0,0,0,0,0,0.0518751765903529,0,0,0,0,0,0,0,0,0,-0.577013063660697,0,0,0,0,0,0.104843192663487,0,0,0,-0.0403391949306513,0.109904008677296,-0.166288277849127
X001979.CH.EQUITY,0,0,0,0,0.0526032003093712,0,0,0,0,0,0,0,0,0,0.044672779109117,0.637673425139431,0,0,0,0,0,0,0,0,0,0,0,0.186634408753298,0,-0.143948774087358,0.326979116033568,0,-0.255731858520591,0,0,-0.0819855392112409,0,0,0,0,0,0,0,0,0,0,0.0302121394397427,0,0,0,0,-0.0115543456199016,0.0349677407158969
X12.HK.EQUITY,0,0,0,0,0,0,0,0.00976508868593332,0.00994087757376838,0.0255260682874851,0.528143781541721,0,0,0,0,-0.0743455071571638,0,0,0,0,0.379034931511694,0,0.0852964279776457,0,8.67361737988404e-19,0.27833183746018,0,0,0.0052747224939505,0,0,0,0,-0.191861244245917,0,0,0,0,0,0,0,0,0,0,-0.163282180127477,0,0,0,0,-0.00252618053064034,0,-0.125912054605056,0.0207720479069694
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.102258478518642,0,0.408312435702409,0,0,0,0,0.00851518144312499,-0.472760100053232,0,0.250418212056484,0.201439269527983,0,0,0.397038039012394,0,0,0,0,0,0,0,0,-0.494004418672894,-0.0682543437186954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216864478751107,0,0,0,-0.172110331918319
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363414465996132,0,0,0,-0.0774531886880403,0.0466002343731427,-0.144692200314119,0.140802297336373,0,0,0.167211166141687,0,0.103973944945577,0,0,0,0,0,0,0,0,0.237097004874389,0.0826338706668194,0,0,0,0.0928049591998875
X601229.CH.EQUITY,0.721214386218897,0,0,0,0,-8.67361737988404e-19,0,0,0.490273092971859,0,0,0,0,0,0,0.00379817414570694,0,0,0,0,0,0,0,0,0,0,-0.2569465245102,0,0,-0.153904310097341,0,0,0,0.131478498177474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708188459103941,0,0
X823.HK.EQUITY,0,0,0,-0.0454951477146314,0,0,0,0,-0.0862869802715769,0,0,0,0,0,0,0,0,0,0,0,0.342326198084462,0,0,0,0,0,0,0.344074041358738,0,0,0,0,-0.0769576486197997,0,0,0.221959085286504,0.152070913582678,0,0,0,0,0,0,0,0,0,0,0,0.170527162017166,0,0.0806839193176797,0,-0.145504312374133
X002736.CH.EQUITY,0,0,0,0,0.163459620415544,0,0,0,0,0,0,0.407783964619015,0.0604366996829142,0,0.117305186790621,0,0,0,0,0,0,0,0,0,0,0,0.0569529371351317,0,0,0,0,0,0,0.337188434743061,0,0,0,0,0,0,0,0,0,-0.0284249660930259,0,0,0,0,-0.0768155723337242,0,0,-0.0198074330460022,0.0392249821189903
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0647441293797859,0,0,0,0,0,0,0,0.02626877852111,0,0,0.262547381385006,0,0,0,0.290629376651787,0,0.0344385834014062,0.0360533468331788,0,0,0,0,0,0,0,-0.0896016834075039,0.21192751709243,0.0329798484648745,0,0,0.144435361094428,0.147033867150225,0.0414839854286836,0,0,0,0.0230360497692794,0,0,0,0,0,0,0,-0.125500323132517,0
X2886.TT.EQUITY,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.27521656291724,0,0,-0.350866541451614,0,0,0,0,0,0,0,0,0,0,0,0.013931475529396,0,0,-0.0453122256261471,4.04301090833114e-05,0,0,0,0.159098081616085,0,0,0,0.233792086782035,0,-0.035039739651551,0,0.200830448942951,0,0.529627040251595,0.0254996840247202,0,0,0,0,0,0,0.0929377149911126,0,0.133000431302225
X601169.CH.EQUITY,0,0,0,0,0.658834723611264,0,0,0,0,0,0,0.0146885684371368,0,0.160994188943311,0,0,0.0600279424560286,0,0,0,0,0,0,0.0607575876632535,0,0,0,0,0,0,0,0,-0.0271902097127048,0,0.00202552967189128,0,0,0,0.0219023143096131,-0.0260170201817861,0,0,0,0,0,0,0,0.0312069142931923,0,0,-0.0467606120438524,0.0174727718996933,0.0484844731273579
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,-0.0883899475352724,0,0,0,0,0,-0.0233060046423075,0,0,0,0,0,0.00376804214259141,0,0,0,0,0,0,0.0234779008110508,0,0,0,-0.0598818387135378,0,0,0,0.0742107574534048,0,0,-0.0154084127299642,0,0,0,0,0.244984573930484,0.0896187147659117,-0.151387148907468,0,0,0,0,-0.43563306842246,0
VXFXI.INDEX,0,-0.186636751206072,0,0,0,0,0,0,0,0,0,0,0.157716960910438,0,0,0,0,0,0,0,0.0365035173836497,0.0200564017751789,-0.0505206155019343,0,0,0,0,0,0,0,0,0,0.0506152841561444,0,0,-0.0276162310458839,0,0,-0.13086482887946,0,0,-0.179595502935642,0,0.00131533423727312,0.138474346884232,0,0,0,-0.160094012085471,0,-0.416903193422809,0,0.0726883983636291
CN2YR,0,0,0,0,0,0,0,0.560668427880219,0,-0.0743153342309952,0,0,0,0,0,0,0,0,0,0,0,0,-0.145946418676111,-0.0240970368515874,0,0,0,0,0,-0.214807011335008,0,0,0,0,0,0,0,0,0,-0.100261815624211,0.0626496934225586,0,-0.0567401604224015,0.176264403576104,0,0,0,0,0.0674021387524492,0.0643534970564646,0,0,0
