,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.145833778821012,0,0,0,0,0,-0.107291903106434,0,0,0,0,0,0,0,0,0,0,-0.0825871642801643,0,0,0.423327946941944,-0.125009043799258,0,0,0,0,0.467098738626043,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0294689527360321,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.00597216530340463,-0.0167780528926863,0,0,0,0,0,0,0,0,0,0.496430911421274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219187954749166,0,0.0342620803827436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149872080356273
X601939.CH.EQUITY,0,0.0746589022269324,0,0.781003082766072,0,0,0,0,0,0.0387066923771449,0.0582673432216392,0,-0.0434674556132357,0.00708360982533243,0,0.071646857790316,0,1.73472347597681e-18,0,0,0,0.00277995843776317,0,0,0,0,0,0.0421845478066912,0,0,0,0,0,0,0.0768286210406548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.938528295020991,0,0,0.0691581219566776,0,-0.0622138125369251,0,0.0457066057679783,0,0,-0.012899620396153,0,0,0,0.0275205940439367,0,0,0,0,0,0,0,0,0,0,0.0160492585453434,0,0,0,0,0,0,0,0,0,0,-0.033824609017454,0.0117068629652124,0,-0.102099254349475,0,0,0,0.0342262810776403,0,0,0,0,-0.125324689636584,0,-0.0431129420473495
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0893181900185256,0.275428302663904,0,0.271625687740994,0,0,0,0,0,0,0.334930670255716,0,0,0,0,0,0,0,0,-0.0773129837162755,0,0,0.0175293986065358,0,0,0,0.213339957230922,0,0,0,0,0,0,0,0,0,0,0.11185468437963,0,0,0,0,0,0,0.0359327463713721
X600036.CH.EQUITY,0,0,0,0.348743090231223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093605638473,0,0,0,0,0,0,0,0.197940091985505,0,0.0330409337766741,0,0,0,0,0,0,0,0,0.0691804818132301,0,0,0,0,0,0,0,0.0760077386662863,0,0,0,0,0.00435022198568938,0,0,-0.00821813568636929
X601988.CH.EQUITY,0,0,0,0.0353826583933413,0,0.0281152761631046,0,0,-0.017117664589442,0,0,0,0,0.0537462931370522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159914913375042,0,0,0,0.0437484976983656,-0.115013576401762,0,0.959888241314989,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0686046415302662,0,0,0,0,0.118652555067111,0,0,0,0,0,0,0,0,0,0,0,0,0.303178017561022,0,0,0,0,0,0.0269956779891076,0,0,0,0,0,0,0,0.125944221462092,0.0875529864673661,0,0,0,0,0.117546455523655,0,0,-0.0131436770018498,0,0.118315041952168,0,0,0,-0.0385441374507372,0.0289131017082818
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00763684524388036,0,0,0,0,0,0,-0.153636006146592,0,0,0,0,0,0,0,0,0.0369990847191565,0.501796204033326,0,-0.0716291578585559,0,0,0,0,0,0.124558158655451,0,0,0.104345406135599,0,0,0,0.131866928598705,0.270311373014415,0.219074374260033,0,0,0,0.365505914668009,0,0.0604904674454627,0
X388.HK.EQUITY,0,0,0,0,0.234403153863786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123255153023236,0,0.254654109991755,0,0.116176595972893,0,0,0,-0.00870692436288401,0,0,0,0,0,0,0,0.112695400470203,0,0,0,0,0,0,0,0,0,0,0,0,-0.181681712308562,0,0,0.27778567205408
