,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.690739134071766,0,0,0,0,0,0,0,0.00908912861877815,0,0.0812397603038321,0,0,0,0,0,0,0.0629449458397631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219988877398184,0,0.0430526710511048,0,0,0.0301452905571942,0,0,-0.0101454630789807,0,0,0,0,-0.0166946993337439,0.00994571731351495
X601939.CH.EQUITY,0.107912146612245,0,0.0142270913988845,0.29612704026763,0,0.320764710936063,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0577429038330209,0,0,0,0,0,0,0,0.0358748800718382,0,0,0,0,0.0899283162163573,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0215383270960528
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.190871645371011,0.0496345841818282,0,0,0,0.0318093535388253,0,0,0,0.162487362272382,0,0,0,0,0,0,0,0,0.092464950328497,0,0,0,0,0,0.023299985912286,0.259841346817766,0,0,0,0.0553416740034966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599589561239854,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.105773862127421,0.301316833256373,0,0,0,0,0,0.00551719736547024,0,0.303568251276203,0,0,-0.0818383163391784,0,0,0,0,0,0,0.531135573120193,0,0,0,0,0.0122709524589767,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.619317861512339,0.0753716709025187,0,-0.151523822176206,0,-0.204952315551234,0
X601988.CH.EQUITY,0,0.17482261361144,0,0,0.0451508748845601,0,0,0,0.0735123409262237,0,0,0.0841013795798824,0.126213197895554,0,0,0,0,0,0.0587255820295067,0,0,0,0.5194852936951,0,0,0,0,0,0,0.030495241544119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324570078515817,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.0403488678704191,0,0,0,0,0,0,0.20124390325713,0,0,0,0,0,0.288193082540492,0,0,0,0.0422264555801317,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0939380047173607,0,0,0,0,0,0,0,0,0,0,0.0107489468249357,0,0,0.0886974452160037
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857155,0.000775799788559481,0,0,0,0,0,0,0.775957729755987,0,0,0,0.104931104959817,0.00414417668338141,0,0.000702287350072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.14090710464897,0.0723401481856337,0,0,0,0,0,0,0,0,0,0,0,0.0306046044133794,0,0,0,0,0,0,0,0,0,0.062654288416436,0,0,0,0,0,0,0,0,0,0.325131422111991,0,0,0,0,0,0,0.207965522444958,0.0712482526120479,0,-0.0261829974072393,0,0,0,0,0,0
X601328.CH.EQUITY,0.00162403912616925,0,-1.0842021724855e-19,0,0,0,0,0.171620582261803,0,0,0.0383778460435293,0,0.149564409183002,0,0,0,0,0,0,0,0,0.252393572853284,0,0,0,0,0,0,0.0314372458762172,0,0,0,-0.00883581725505808,0.0403077155239852,0,0.000779498263846122,0,0,0.0689029538054631,0.256251865200653,0,0.0395385653968823,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.120175239918057,0.136351184022433,0,0,0,0.0145477656743951,0,0.149227681151002,0,0.110610743967865,0,0,0.125867025194989,0,0,0.000685289975132411,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.072304094118269,0,0,0,0,0,0,0,0,0,0.108186165636782,0,0,0,0,0,0.0456576519921215,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.142611313872254,0,0,0,0,0,0,0,0,0,-0.00771116985141118,0.074259469843907,0.0790321756986881,0.217033029479441,0,0,0,0,0,0,0.205010784540491,0,0,0,0,0,0.298099273522493,0,0,0,0,0,0,0,0,0.0841532975580565,0,-0.0277147670124824,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00744443221748989,0.123401459806491,0,0.171669488405213,0.0780529420498759,0.0861696344509143,0.0720112042254382,0,0,0,0,0,0.0366890618259538,0,0,0.0530046060129041,0,0,0.0973315461636762,0,0,0,0,0,0,0,0,0,0.0530729043291955,0,0,0,0,0.00202901575321273,0,0.210554708066935,0,0,0,0.00888098498529781,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.138941687522566,0,0,0,0,0,0,0,0,0,0,0,0,-0.200785908904817,0,0,0,0,0.139151252300068,0,0,0.114042531195379,0.121409051326516,0.322464644354708,0.22018040841207,0,0,0,0,-0.0235097607029351,0,0,0.049339792415941,0,0,0.0667839251608268,0,0.189927096821972,0,0,0,0,-0.0204086033854351,0
X2388.HK.EQUITY,0,0,0,0,0.0730721216856875,0,0.0203857560514254,0,0,0,0,0.0489377019262511,0,0,0,0,0,0.0584183686435134,0,0,0,0,0,0,0.175211631716623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447259552808279,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366566551472989,0,0,0,0,0.0799108834360171,0.0110016256337108,0,0.126447738766644,0,0,0,0,0,0,0.608864914113774,0,0,0,0,0,0,0.0570875708619244,0,0,0,0,0,0,0,0,0,-0.0826110106094778,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.324818562659593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401446255660011,0,0,-0.266102958208201,0,0,0.203590755524558,0,0,0.122049046254513,0,0,0,0,0.445780355704976,0,0,0,0,0,0,0,0,0.111564240656081,0,0,0,0,0.100647021867304
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.464293998937866,0,0,0.124946099181783,0,0,0.0427429773083485,0,-0.08594774282891,0,8.67361737988404e-19,0.0342249379264792,0,0,0,0,0.0738793351807141,0,0,0.133178105386582,0,0.0542490384809732,0.0624256648914413,0,0,0,0,0,0,-0.026859994075417,0.00475144241685319,0,0,4.33680868994202e-19,0,0,0,0.0926532933706812,0,0,0,0,0,0
X601601.CH.EQUITY,0.0992520939697829,0,0,0,0,0,0,0.192029818658042,0,0,0,0,0,-0.0230801063441471,0,0,0,0.0763396959660343,0,0,0,0,0,0,0.00383146563248047,0.034404071335483,0,0,0,0,-0.0141711019936171,0,0,0.113143696480688,0,0.0149440954824664,0,0,0,0,0,0.0211650675139173,0,0,0,0,0,0.313278664509628,0,0.0118882092245156,0,0
X267.HK.EQUITY,0,0,0,0,0.366402934508643,0,-0.225950855776283,0,0,0,0,0,0,0.218312136184568,0.168397027893745,0,0,0.0902535294737756,0,0,0.0671780134575069,0,0,0,-0.0449922856329991,0,0.0626934026351633,0,0,0.306341066786665,0,0,0,0,0,0,0,0.0993430327807911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0.0379458456354757,0,0,0,0,0.221111705623337,0,0,0,0,0,0,-0.0537993201113036,0,-0.0799951191824327,0,0,0,0,0,0,0,0.0614694543694767,0.355888754087061,0,-0.0138601412170261,0,0,0,0.0289020560396326,0,0,0,0,0,0,0,-0.0478402188831425,0,0,0,0.262276966349893,0,0,0,0,-0.0941889964458508,0
X601998.CH.EQUITY,0,0,0,0.00428943881102994,0,0.128284285459616,0,0,0,0.295592333087927,0,0,0,0,0,0,0,0,0,0,0,0,0.119144318461565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110376491659478,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.144346911811879,0.246949763282752,0,0.0859923069147839,0,0,0,0,0,0,0.086172432476024,0,0,0,0,0,0,0,0,0.0512400169528652,0,0,0,-0.0169407031105332,0,0,0,0,0,0,0,-0.0140639060175865,0,0.35790440539787,0.0208305394382098,0,0,0,0,0,-0.00115208708097355,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0527807865404444,0,0,0,0.0384319895992187,0.00982994403609706,0,0,0.0397865329591513,0,0,0,0,0,0,0,0,0,0,0,0,0.0207419597872932,0,0.129794013481506,0,0.543202895944959,0,0,0,0,0.0185188984098743,0,0,0.140499447991976,0.0211158574468842,0.0128828377462323,0,0.00627320736577481,0,0,0
X2007.HK.EQUITY,0,0,0,0.0422559801889195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128456059578864,0,0,0.0011129730912278,0,0,0,0,0,0.508880308622504,0,0,0,0,-0.0214624613781305,0,0,0,0.1523126548499,0,0,-0.0750382851077529,0,0,0
X000001.CH.EQUITY,0,0,0.103739076476646,0,0,0.0857275140413176,0,0,0.068306777509513,0,0,0,0,0,0,0,0,0,0.120038060446819,0,0,0,0.0539575931542895,0,0,0,0,0,0,0,0,0,0,0,0,0.180816510172273,0,0,0,0,0,0,0.0798299638867215,0.189240643781375,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.13425337243568,0,-0.380989960998456,0.195573666154616,0,0.321145876415015,0,0,0,-0.0475772005726602,0,0.107194556691409,0,0,0,0,0.0178343677864611,0,0,0,0,0.0404601597653424,0,0.0359009337722325,-0.0242513309815451,0,0,0,0,0,0,0,0,0,0,0,0.280210508973976,0,0,0,0,0,0,0.0552233850184765
