,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.379192280658281,0,0.0217713188958717,0,0,0,0.0279559410276103,0,0,0,0,0,0.0953051287565053,0.149109756649777,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,4.33680868994202e-19,0.0781852367557557,0,0,0,0,0,0,0.035595610345604,0,0.00504408345784332,-0.00057838476792456,0,0.0390143244651593,0,-0.0882532743328227,0,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0160481180590985,0,0,0,0,0.175398244802725,0,0,0,3.46944695195361e-18,0.355607602415307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179364593886923,0,0.0921748638674386,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.144514566960501
X601939.CH.EQUITY,0.00789184066984966,0,0,0,0.695781808784505,0,0,0,0,0.0421538842948227,0.210605577123227,0,0,-0.0311468217458278,0,0.0488598638036086,0,0.0622425171193562,0,0,0,0,0,0.0151308551995269,0,0,0,0,0.0187222315605533,0,0,0,0,0,0,0,0,0,0,0,0.0478452450712301,0,0,0,0,0,0,0,0,0,0,0,-0.0505256816736108
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.158982937213524,0,0.0678954320842532,0,0,0,0,0,0,0.333304814569885,0,0,0.196863961033333,0,0.0892734816557814,0,0,-0.00412597700023605,0,0,0,0,0,0.163123493196523,0.0339963127853921,0.0755109915568391,0,0,0,0,0,0,0,0,0,0,0,0.15056166811314,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922046529720037,0,0,0,0,-0.0562075032806418,0,0.0223968749518159,0.116376233151035,0,0,0,0,0,0,0,0,0,0,0.00822603043259145,0,0,0,0,0,0,0,0.0261905020837906,0,0,0,0,0,0,0,0,-0.0237238257366098,0,0,0.0119626731476562,-0.067053003992196,0,0,0,0,0,0,0,0,0.017296878129962,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.13368146226262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540096399365242,0,0.031114234985032,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0544482779022041,0,0,0,0,0,0,0,0,0,-0.0919886930936091,0,0,0,-0.104303136192376,0.899685665204493,0,-0.0432296376944899,0.0105191680491399,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0954624860755057,0,0,0,0,0,0,0,0,0,0,0,0,0.285465984098803,0,0,0.178487494499826,0,0,0,-0.105298422566894,0,0.0848904950866853,0,0,0,0,0.120239084859449,0.0226263171655623,0,0,0,0.104841809818067,0,0.120704424196468,-0.0403381709873998,0,0,0,0,0,0,-0.0102189488983536,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225298597511947,0,0,0,0,0,-0.0474437903347497,0,0,0,0,0,0,0,0.0826411566507482,0.34556563221079,0,0.126033016661581,0,0,0,0,-0.0545638836086365,0,0,0.0917925638286869,0,0,-0.0486684388569089,0.147195255204545,0,0.31356623705534,0.0339149508083796,0,0,0,0,0.0682565568073517,0,0,0
X388.HK.EQUITY,0,0.0977937752033829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161313851380469,0,0,0,0.103689908290399,0,0.055307629062864,0,0,0,0,0,0,0.110906658079724,0,0,0.096599340207631,0,0,0,0.178389566204098,0.1171639851666,0.210257772916502,0,0,0,-0.260667989517793,0,0,0,0.302058431917012,1.38777878078145e-17,0,0,0,0,0.0321643037876941
X601658.CH.Equity,0.128725901535904,0,0.259620029010516,0,0.0624292039612455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154370694035229,0,0.23340794127113,0,0,0,0,0,0,0,0,0.0417001439442707,0,-0.0498297897224091,0,0,0,0.0723662005296187,0,0,0,0.0750724039788147,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44442624084949,0,0,0.00421834049024709,0,0,0.116334887397699,0,0,0,0,0,0,0,0,0,0,0,0,0.204932115031788,0.0360409364527398,0,0,0,0,0.218451921280058,0,-0.0195034514900431,0,0,0,0,0,-0.047839030982283,0.119952382440743,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0459849967729585,0,0.0734846154984476,0,0,0,0,0,0,0,0,0.0094049532237529,0,0,0,0,0,0,0.0202889730648557,0.0595622844410031,0.453846956225541,0,0,0,0,0,0.033861389132938,0,0,0,0,0,0,0,0,0,0,0.00414436576038961,0,0,0.0219678127255951,0,0,0,0.234834466347102,0,0.0379419905786789,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000771683915468799,0,0.658905467012677,0,0,0,0.0358192648388609,0,0,0,-0.0355686152279812,0,0,0.0310888294368054,0,0,0,0,0,-0.0624024037610052,0,0,0,0,0,0,0,0,0,0.176232498188659,0,0,0,0,0,0,0,0.00314488161715248,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0833309660516005,0,0,0,0.610308237562602,0,0,0,0,0,0,0.0273056736646626,0,0,0,0,0,0,0,0,0,0,0,0,0.0821880869580429,0,0.1254949733273,0,0,0.165113878641145,-0.0640305243832312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354061091795895,0,-0.20981862259066,-0.0221405302386859
X000002.CH.EQUITY,0,0,0,-0.267607487664465,0.164236477804562,0,0,0,0.288031332922682,-4.33680868994202e-19,0,0,0.12647133041376,0.401012719958128,0,0,0,0,0,0,0.0536509718279344,0,0,0,0,0,0,0,0,-0.0520687771737439,0,0.0800045755987943,0,0,0,0,0,0,0,0,0,0,0,0.0823908533975361,0,0,0,0,0.00637508186996962,0,0.0154531316712999,0,0.0251350579281601
X601328.CH.EQUITY,0.327681355992991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11198100253511,0,0,0,0,0,0,0.0080690151827385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246975282431641,0,0,0,0,0,0.173450456741022,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0184701082519178,0,0,0,0,0,0,0,0,0,0.631705396980203,0,0,0,0,-0.0310139622442903,0,0,0,0,0,0,-0.0687688107606764,0,0,-0.0835241015064971,0,0.0992552627513411,0,0,0,0,0.0508486802889027,0,0,0,0,0,0,0,0.0141059734066758,0,0.684657983946262,0,0,0,0,0,0,0.261563905919063,0.0219846153986869,0,0
X601601.CH.EQUITY,0.0206017416595747,0.40554067971925,0,0.183468352961182,0,0,0,-0.0292485401392919,0,0,0,0,0.113878801451541,0,0,0,0,0,0,0.193091851471761,0,0,0,0,0,0,0,0,0,0,0,-0.145534703513531,0,0,0,0.242232003864912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430127219143498,0
X601319.CH.EQUITY,0,0,0.133377265515475,0,0.0143970453007095,0,0,0,0,0,0.0597047176997206,0,0,0,0.226650912288624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815288039846549,0,0,0,0,0.0595401648269115,0,0,0,0,-0.0836148441995568,0,-0.0937641627277663,0,0.198972030894726,0,0,0.0473451182739563,0,0,0,0,0
