,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.134874206927078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124511130286984,0,0.0480953678499141,0.467896651713572,0,0.362770504003823,0,0,-0.204210795801252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331153315913922,0,0,0,0,0,0,0,0,-0.0808316780594439
X601318.CH.EQUITY,0,0,0,0,0,0.19590896521386,0,0,0,0,0,0,0,0.0149167615576273,0,0,0.105123303029337,0,0,0.0646558310360021,0.0284069208356548,0,0,0,0,0,0,0.181392981777135,0,0,0.11719931735104,0,0,0,0,0.0894788685522218,0.0919809917359015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364724590568809,0.0262558016811955
X601939.CH.EQUITY,0,0.0427086657120888,0,0.78711253175074,0.0106645006984848,0,0,0,0,0.0394841664303585,0.0594806850622269,0,0.00866352819760231,-0.0579597269178159,0,0,0.0796769571455227,0,0,0,0,0.00272046283841057,0,0,0.0392411926677812,0,0,0,0,0,0,0,0,0,0,0,0.0883677974666115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.955533195942478,0,0,0,0,-0.0754485698086964,0,0.00979057617288176,0,0,0,0,0,0,0,0,0.0614968418309533,0,0,0,0,0,0.0720035560463075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430367195764966,-0.0384508774693144,0,0,0,0,0.0542872563635818,0,0,0,0,-0.0852450906650979,-0.00608466773439539,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381456,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685052333537919,0,0,0,0,-0.0538743855704875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716423544661885,0,0,0,0,0.00240150709000975,0,0,0,0,-0.0224754900282746,0,0,0,0,0,0,0,0,0,0,0,-0.13307483676514,0,0.998244478217505,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.054916705402525,0,0,0,0,0.155519743447126,0,0,0,0,0,0,0,0,0,0,0,0,0.289471496992434,0,0,0,0.0305847424616187,0,0,0,0,0,0.13817171350433,0,0,0,0,0.0592426976637837,0.116026486323434,0,0,0.0673930354476502,0,0.0387634201271158,0,0,0,0,0,0.136699501245315,0,0,0.0446877023012896
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623113766176547,0.0189679938864508,0,0,0,0,0.139051926615008,0.307307294084336,0,0,0,0,0,0,0,0,-0.143761269801516,0,0,0,0,-0.0470825016454076,0,0,0.13080927976132,0,0,0,0.0763834607279032,0,-0.181833978133021,0.18711294370335,0,-0.0250464611727201
X388.HK.EQUITY,0,0,0,0,0.218906261406415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130154607893982,0,0.256473498290024,0,0,0,-0.00867847532411285,0,0.113010385084481,0,0,0,0.132404674811806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178665381666659,0,0,0,0,0.281689506023249
X601658.CH.Equity,0,0,0.132232555855875,0.146661191421374,0,0.0413844613645061,0,0,0,0,0,0,0,0,0,0,0.168010052768181,0,0.147030591578752,0.0414636326025311,0,0,0,0,0,0,0,0,0,0,0,0,0.0299538184354384,0,0,0,0.0770038216586957,0,-0.0613168468114645,0,0,0,0.03661339940775,0,0.0420513790446397,0.0167564845627662,0,0,0,0,0,-0.0416062730485285,0
X600030.CH.EQUITY,0,0,0,0,0.0201554558921972,0,0,-0.0286169797053598,-0.0461693185608876,0.095823611365704,0,0,0,0.342112278213078,0.00687792162928972,0,0.0739161301365507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100997527913237,0,0,0,0,0,0,0.189663431029444,-0.0267575640335951,0.0661578953133386,0.115877716799384,0,0,0,0,0,0.175207302177218,0,0,0.0325975644764731
X601166.CH.EQUITY,0,0,0.0180348917378231,0,0,0.019336149834667,0.273376573128029,0,0,0,0,0,0,0,0,0,0.178732103568528,0.0370020757150141,0,0.067421730204833,0,0.0554762901210087,0.0626980591221351,0,0.0441056299998278,0,0,0.0425670662744773,0,0.00566840915235243,0,0,0,0,0,0,0,0,0.0157187996739924,0,0,0,0,0,0,0.0116708241239324,0,0,0.314006098088383,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0110694613012969,0,0,0,0.726412206345031,0,0,0.0391979432372857,0,0,0,0,-0.0549769012599078,0,0,0,0,0,0,0,-0.0161418101273262,0,0,0,0,0,0,0.055368355849319,0,0,0,0,0,0.0434860977437038,0.0665008332464727,0,0.00892713156663357,0,0,0,0,0,0,-0.0111460959725637,0,0
X000002.CH.EQUITY,0,0,0,0.266758568425907,-0.0139818545701011,0,0.0451818999691382,0,0,0,0,0,0,0.178020438067487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749358560775444,0,0,0,0,0,0,0,-0.0296705697097654,0,0,0,0,0.0778716076128415,0,0,0,0,0,0,0,0,0,0,0.0471118296509384
X601328.CH.EQUITY,0,0,0,0.131322594757472,0,0,0,0,0,0,0,0.0942147636363447,0,0,0,0,0,0.0991293440632525,0,0,0,0.356427203541163,0,0,0,0,-0.000757564325324897,0,-0.135921976540921,0,0,0,0,0,0,0,0,0,0,0,0.135544569558021,0,0,0,0.133147859160621,0,0,0,0.0156249004077402,0,0,0,0
X000001.CH.EQUITY,0.00798962337077408,0,0,0,0,0.342769080751238,0,0,0,0,0,0,0,0,0,0,0,0.0716657125652342,0,0,0,0,0,0,0,0,0,0,0,0.113240170007842,-0.163746447357047,0,0,0,0,0,0.0832529903219069,0,0,0.0359082072454616,0.316717590966195,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.105958780664994
X600000.CH.EQUITY,0,0,0,0.11623159205017,0,0.292728938495479,0,0,0,-0.0375040461606644,0,0,0,0,0,-1.73472347597681e-18,0.0950072589077933,0,0.0944274090778142,0,0,0,-0.0544132539412099,0,0.0827646651609676,0,0,0,0,0,0,0,0,0,0.013121295149864,0,0,0,0,0.629083064296222,0,0,0,0,0,0,0,0.17437015354378,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.141971050416709,0,0,0,0,0,0,0,0,0,0,0.274240502639322,0,0,0,0,0.116436116204603,0,0,-0.0570049657914035,0,0,0,0,0.0199115257337273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11816867300513,0.150005006717301,0,0.0965406443807285,-0.018253099936742,0.159250466578789,0,0,0,-0.0350421190981069,-0.09497695434927,0
X601601.CH.EQUITY,0,0.0668499075163312,0,0,0.355463361535629,0,0,0,0,0,0,0,0,0,0.164689152191394,0,0,0,0.282202784066305,0,0,0,0,0,0,0,0,0,0.0952497089184379,0.0760113055710484,0,0,0,0,0.00715853822137263,0,0.0767744288698205,0,0,0,0,0,0,0,0.0252469255705626,0,0,0,0,0,-0.0433839326138981,0,-0.0140744731916926
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142308152756094,0,0,0.155463452754926,0.396041816929931,0,0,0,0,0,0,0.0300264970611233,0,0,0,0,0,0.0709383396313203,0,0,0.226712242531913,0,-0.0383740463781245,0,0.165805793767729,-0.0467689523150105,0,0,-0.0424149408471796,0,0,0.092843487804372
X600016.CH.EQUITY,0,0,0.0403938704878463,0,0,0,0,0,0,0,0,0,0.102330443285464,0,0,0.110690793347503,0,0,0,0,0,0,0,0,0.061781865589812,0,0,0,0,0.146152539189407,0.0270058462257031,0.129029270248974,0,0,0.0873198291196012,0,0,0,0,0,0,0,0,-0.0532152913850945,0.0343826114468565,0,0.08821400820676,0,0,0,0,0,-0.0212836423705242
