,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.147041366010951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121965633240692,0.414554263281485,0.318582242838543,0,0.210997851991455,-0.228368560777961,0,-0.0532943056619888,0,0.00193470239842002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440471312245541,0
X601318.CH.EQUITY,0,0,0,0,0,0.218901535696039,0,0,0,-0.086875327488671,0,0,1.38777878078145e-17,0.000738285012812034,0,0,0,0.0530096641478449,0,0,0,0,0,0,0,0,0,0,0,0.0792018578695615,0.194605295087509,0.0355470526698299,0,0,0,0.225212219226999,0,0.11548357003363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294907599559251
X601939.CH.EQUITY,0,0,0,0.802136227239635,0,0,0,0,0,8.67361737988404e-19,0.00100598428220123,0,-0.0393922569687904,0,0,0.0418694937379591,0,0.118035999323198,0.0502757352365852,0,0,0,0,0,0,0.0363270562905836,0,0,0,0,0,0,0,0,0,0,0,0.0453318784228166,0,0,0,0,0,0,0,0,0.00492430800021907,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.966861596204492,0,-0.0603137264692006,0,0,0,0,0,0,0,0,0,0,0,0.0571070188510417,0,0,0,0,0,0,0,0,0.0283658229990077,0,0,0,0,0,0,0,0,0,0.00424591576035075,0,0,0.0335409514711616,0,0,0,-0.0760598214898302,0,0,0.0313031439667893,-0.000904175792790036,0,0,0,-0.102416010701674,-0.0484210514090688,0
X601628.CH.EQUITY,0.00585253965141302,0,0,0,0,0,0,0,0,0.324259872657391,0,0.159354873645905,0,0,0,0,0,0,0,0.362705394127852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162611384654467,0,0,0,0,0,0,0,5.42101086242752e-20,0.220058430558232,0,0,0,0,0.0336313567977102,0.0751916581525927
X600036.CH.EQUITY,0,0,0.323486437282912,0.0828129963683449,0,0,0,0,0.0698248074738057,-0.0088277774419383,0,0,0,0,0,0.0866964016893443,0,0.103731622921945,0,1.73472347597681e-18,0,0,0,0,0,0.0432423815700547,0.0245991196082744,0,0,0,0.104251879055909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00985958065320932,-0.140719625173915,0.0589552247793819,0,0.0490869585478078,0,0,0,-0.00991499178522448,0,0.0171656674565265,0,0,0,0,0,0,-0.0332412058400756,0,-0.0133562506752127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105671114449266,0,0,0,0,0,0,1.04047552609377,0,0.0329025226288709,0
X1299.HK.EQUITY,0,0,0,0,0.0335937262220646,0,0,0,0,0.138456910030964,0,0,0.0830159830116886,0,0,0,0,0,0,0,0,0,0.188528921687284,0,-0.120313396713106,0,0,0,0.0216941359657279,0.256128195002415,0,0.226402115541136,0,0,0,0,0,0,0,0,0.144349094306503,0,0,0,-0.0445149499108413,0,0.143872814000956,0,0.0655090401513687,0,0,-6.93889390390723e-18,0.0525422645238272
X5.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190935404549534,0,0,0,0,0,0,0.224591661880666,0,-0.0558242390398871,0.480374032412436,0,0,0,0,0,0,0,0,-0.0459636896640188,0.0479520115225148,0,0,0,0,0.0349328876321468,0.0563761428091671,0,-0.118007466343408,0,0.0468187564937751,0,0.10121506245373,0,0
X388.HK.EQUITY,0,0,0,0,0.148843956434685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329520272015783,0,0,0,0,0.202326356452228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154348972792708,0,0,-0.232398321058542,0,0,0,0.261389233162626
