,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.270333247284238,0,0.0656486109448497,0,0,0.419788896244239,0,0,0,0.0743345790492318,0,0,0,0.0100560531470164,0,0,0,0,0,0,0,0,0,0.0987400781186083,0.0165821386997529,0,0,0,0,0,0,0,0,0,0,0.108592091475286,0,0,-0.000289467012079009,0,0,0,0,0,0,-0.0231451381083454,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.186539895423567,0,0,0,0,0,0.175362513903677,0,0,0.0125473892756159,0.0945741523865154,0,0.0403277356436916,0,0,0.0354881202688618,0,0.191670458720527,0,0,0,0,0,0,0,0,0,0,0,0,0.00648274958126056,0,0,0,0,0.0484262780726144,0,0,0.0580404826216152,0,0,-0.0937632404199852,0,0,0,0,0.0658264005198625,0,0,0,0.0960883366953617
X601939.CH.EQUITY,0.277797445200911,0.148486945522261,0,0.273922047942122,0,0,0,0,0,0,0,0.0202138141445327,0.0645616915845638,0,0,0,0,0,0.262362934880824,0,0.00339861993103352,-0.239467560444423,0,0,0,0.135717421125501,0,0,0.0713617118481637,0,0,0,0.244620785004961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0676160954989673,0.0367215128890677,0.0462022936156894,0,0,0.129752105782061,0,0.44717382872205,0,0,-0.0382671296359995,0.0297246748125573,0,0,0,0,0.0569493595886162,0,0,0,0,0,0.055420719961181,0,0,0,0,0,0.0490885906502738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836706215181345,0,0,0,-0.0217885582900789,-0.0784549334433771
X600036.CH.EQUITY,0,0.1144688181474,0,0,0,0,0.219038934631876,0,0,0,0,-0.0180424069962348,0.211591915833917,0,0,0.181506773372058,0,0,0.026617413726186,0,0,0,2.16840434497101e-19,0,0,0.165965297421558,0.243422302897282,0,0,0,0,0,0,0,0,0,0,0,0,0.0787242157216011,0.0478400229579387,0,0,0,0,0,0,0,0,0,-0.0686092245546523,0,0
X601628.CH.EQUITY,0,0,0,0.0874919985518741,0,0,0,0,0,0,0,0,0,0,0,-0.194610707643735,0,0,0.0322649931033552,0,0,0.0472177185674974,0,0,0,0,-0.0286890231271152,0,0,0,0,0,0,0.0444410754991912,0.633665406137813,0,0,0,0,0,0,0,0.0152868074679569,0,0,0,0,0.057508882815993,0,0,0,0,0.195118109503643
X1299.HK.EQUITY,0,0,-0.0309757170779455,0,0.0126769438816366,0,0,0,0,0,0.0860144053433088,-0.0291726095724182,0,0,0,0,0,0,0,0,0.125656426481137,0,0.196663177645436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201053023182686,0,0,0.0497585009817106,0.108931939107536,0,0.11661752143409,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0374785734583384,0.0155239365412374,0.580541687725489,0.133310953877557,0,0,0,0,0,0,0,0.172240768857244,0,0,0,0.0403367267481016,0,0,0,0,0,0.0213788646506903,0,0,0,0,0,0,0.00739033650539674,0,0.116115600098074,0,0,0,0,0.00331590711823278,0,0,0,0,0,0,0.0499102951071419,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106611598148042,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00189370904301269,0,0,-0.0325716497399194,0,0,0,0,0,0.225853555610669,0,0,0.192733168318262,0,0.129391269493786,0,0,0,0,0,0,0,0.0637014848017065,0,0,0,0,0,-0.0794783519989297,0.160006768471496,0,0,0.0560165211759266,0.310327127201407,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0646647139624742,0,0.12401503467873,0,0,0,0,0,0,0.0370815294527775,0.0794472452154531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158133988985098,0.025102059244687,0.347222320940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
